name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,has_metal,metal_count,metal_symbols,metal_category,valid_smiles
sphingosylphosphorylcholine,5280613.0,11.44352,1.5021586,5280613,sphingosylphosphorylcholine,False,0.0,,No metal,True
brl-54443,2438.0,11.153862,-0.0011379763,2438,brl-54443,False,0.0,,No metal,True
fenipentol,6999795.0,8.61665,2.5069737,6999795,fenipentol,False,0.0,,No metal,True
propiverine,4942.0,11.695721,0.5560434,4942,propiverine,False,0.0,,No metal,True
cephalomannine,6436208.0,10.0546055,2.283576,6436208,cephalomannine,False,0.0,,No metal,True
phosphatidylcholine,446962.0,11.4450655,1.4318328,446962,phosphatidylcholine,False,0.0,,No metal,True
jw-55,2946601.0,11.628332,-0.81963474,2946601,jw-55,False,0.0,,No metal,True
tetrindole,54792409.0,10.315471,0.13044776,54792409,tetrindole,False,0.0,,No metal,True
cimetidine,2756.0,9.931809,0.3925503,2756,cimetidine,False,0.0,,No metal,True
pancuronium,441289.0,12.014917,0.19115438,441289,pancuronium,False,0.0,,No metal,True
ro-20-1724,6998998.0,10.562432,1.4219191,6998998,ro-20-1724,False,0.0,,No metal,True
lithium-acetoacetate,96.0,8.49012,2.1720016,96,lithium-acetoacetate,False,0.0,,No metal,True
tofogliflozin,46908929.0,7.2005615,2.1527748,46908929,tofogliflozin,False,0.0,,No metal,True
tipifarnib,159324.0,9.664312,-1.0129137,159324,tipifarnib,False,0.0,,No metal,True
tiquizium,72160.0,10.903677,0.32967052,72160,tiquizium,False,0.0,,No metal,True
topotecan,60700.0,11.97898,-1.0584804,60700,topotecan,False,0.0,,No metal,True
"4-phenyl-1,2,3,4-tetrahydroisoquinoline",11820407.0,9.997885,0.58824223,11820407,"4-phenyl-1,2,3,4-tetrahydroisoquinoline",False,0.0,,No metal,True
palmitoleic-acid,445638.0,8.630896,2.7430377,445638,palmitoleic-acid,False,0.0,,No metal,True
naltriben,5486827.0,12.102493,-0.19540031,5486827,naltriben,False,0.0,,No metal,True
l-838417,9908880.0,9.642086,-1.2922351,9908880,l-838417,False,0.0,,No metal,True
amg-548,11167112.0,10.118298,-1.249077,11167112,amg-548,False,0.0,,No metal,True
zm-323881,16759369.0,9.382676,-0.22617914,16759369,zm-323881,False,0.0,,No metal,True
ftorafur,288216.0,11.8014,-2.7889585,288216,ftorafur,False,0.0,,No metal,True
liarozole,76956376.0,9.263506,-0.67479664,76956376,liarozole,False,0.0,,No metal,True
licochalcone-a,5318998.0,7.941925,1.6638932,5318998,licochalcone-a,False,0.0,,No metal,True
aspartame,6992066.0,9.777502,1.7354227,6992066,aspartame,False,0.0,,No metal,True
jnj-10397049,9869934.0,9.239951,0.23668006,9869934,jnj-10397049,False,0.0,,No metal,True
