canonical_smiles,compound_name,original_smiles,source_existing_registry,source_drugseq,source_tahoe
O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)cc1)N1CCC(N2CCCC2)CC1,[4-(4-pyrrolidin-1-ylpiperidine-1-carbonyl)phenyl]-(4-pyrrolidin-1-ylpiperidin-1-yl)methanone,O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)cc1)N1CCC(N2CCCC2)CC1,False,True,False
O=C(c1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1)N1CCC(N2CCCCC2)CC1,[4-(4-piperidin-1-ylpiperidine-1-carbonyl)phenyl]-(4-piperidin-1-ylpiperidin-1-yl)methanone,O=C(c1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1)N1CCC(N2CCCCC2)CC1,False,True,False
O=C(c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1,"4-[[(3,5-dichloro-2-hydroxyphenyl)sulfonyl-[(4-fluorophenyl)methyl]amino]methyl]-N-[(3,5-dichlorophenyl)methyl]-N-[(4-fluorophenyl)methyl]benzamide",O=C(c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1,False,True,False
O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,bavisant,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1,True,False,False
O=C(c1ccc(Cl)cc1)N(Cc1ccccc1)C1CCCCC1,fps-zm1,Clc1ccc(cc1)C(=O)N(Cc1ccccc1)C1CCCCC1,True,False,False
O=C(c1ccc(Cl)o1)N1C[C@H]2CNC[C@@H]2C1,azd1446,"Clc1ccc(o1)C(=O)N1C[C@H]2CNC[C@@H]2C1 |&1:10,&2:14,r|",True,False,False
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)(C2CCCCN2)C1,Cobimetinib,C1CCNC(C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,False,False,True
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,cobimetinib,OC1(CN(C1)C(=O)c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[C@@H]1CCCCN1,True,False,False
O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1,True,False,False
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,ketanserin,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,True,True,False
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,altanserin,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,True,False,False
O=C(c1ccc(F)cc1)N1CCC[C@H](c2nc(-c3ccc(F)cc3)no2)C1,adx-47273,Fc1ccc(cc1)C(=O)N1CCC[C@@H](C1)c1nc(no1)-c1ccc(F)cc1,True,False,False
O=C(c1ccc(F)cc1)N1CCc2nc(COc3ccccc3)oc2C1,"(4-fluorophenyl)-[2-(phenoxymethyl)-6,7-dihydro-4H-[1,3]oxazolo[5,4-c]pyridin-5-yl]methanone",O=C(c1ccc(F)cc1)N1CCc2nc(COc3ccccc3)oc2C1,False,True,False
O=C(c1ccc(N2CCOCC2)cc1)N1CCC[C@@H](N(C(=O)CCl)c2ccccc2)C1,2-chloro-N-[(3R)-1-(4-morpholin-4-ylbenzoyl)piperidin-3-yl]-N-phenylacetamide,O=C(c1ccc(N2CCOCC2)cc1)N1CCC[C@@H](N(C(=O)CCl)c2ccccc2)C1,False,True,False
O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,mitapivat,O=C(N1CCN(CC2CC2)CC1)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,True,False,False
O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,ikk-16,O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,True,False,False
O=C(c1ccc(OCCCc2cnc[nH]2)cc1)C1CC1,ciproxifan,O=C(C1CC1)c1ccc(OCCCc2cnc[nH]2)cc1,True,False,False
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,raloxifene,Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1,True,True,False
O=C(c1ccc2c(c1)OCO2)N1CCCCC1,cx-516,O=C(N1CCCCC1)c1ccc2OCOc2c1,True,True,False
O=C(c1ccc2nccnc2c1)N1CCCCC1,ampalex,O=C(N1CCCCC1)c1ccc2nccnc2c1,True,True,False
O=C(c1ccc2nonc2c1)N1CCCCC1,farampator,O=C(N1CCCCC1)c1ccc2nonc2c1,True,False,False
O=C(c1cccc(-c2nc3ccccc3[nH]2)n1)N1CCN(C(=O)c2cccc(-c3nc4ccccc4[nH]3)n2)CC1,bt-11,O=C(N1CCN(CC1)C(=O)c1cccc(n1)-c1nc2ccccc2[nH]1)c1cccc(n1)-c1nc2ccccc2[nH]1,True,False,False
O=C(c1cccc(Br)c1)N1CCC(N2CCCC2)CC1,unc926,Brc1cccc(c1)C(=O)N1CCC(CC1)N1CCCC1,True,False,False
O=C(c1cccc(C(F)(F)F)c1Cl)N1CCc2c(nnn2-c2ncc(F)cn2)C1,"[2-chloro-3-(trifluoromethyl)phenyl]-[1-(5-fluoropyrimidin-2-yl)-6,7-dihydro-4H-triazolo[4,5-c]pyridin-5-yl]methanone",O=C(c1cccc(C(F)(F)F)c1Cl)N1CCc2c(nnn2-c2ncc(F)cn2)C1,False,True,False
O=C(c1cccc(Cl)c1F)N1CCN(Cc2cccc(Nc3nccs3)n2)CC1,mk-8745,Fc1c(Cl)cccc1C(=O)N1CCN(Cc2cccc(Nc3nccs3)n2)CC1,True,False,False
O=C(c1cccc(N2Cc3cccc(Cl)c3C2=O)c1)N1CCC2(CC1)CCN(c1ccncc1)CC2,eln-441958,Clc1cccc2CN(C(=O)c12)c1cccc(c1)C(=O)N1CCC2(CC1)CCN(CC2)c1ccncc1,True,False,False
O=C(c1ccccc1)N1CCC(N(C(=O)CCl)c2ccccc2)CC1,N-(1-benzoylpiperidin-4-yl)-2-chloro-N-phenylacetamide,O=C(c1ccccc1)N1CCC(N(C(=O)CCl)c2ccccc2)CC1,False,True,False
O=C(c1ccccc1)N1CCN(C(=O)c2cc3nc(-c4ccccc4)cc(C(F)(F)F)n3n2)CC1,"phenyl-[4-[5-phenyl-7-(trifluoromethyl)pyrazolo[1,5-a]pyrimidine-2-carbonyl]piperazin-1-yl]methanone",O=C(c1ccccc1)N1CCN(C(=O)c2cc3nc(-c4ccccc4)cc(C(F)(F)F)n3n2)CC1,False,True,False
O=C(c1ccccc1)[C@H](O)c1ccccc1,benzoin,"O[C@@H](C(=O)c1ccccc1)c1ccccc1 |&1:1,r|",True,False,False
O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O,ketorolac,"OC(=O)[C@H]1CCn2c1ccc2C(=O)c1ccccc1 |&1:3,r|",True,False,False
O=C(c1ccccc1Cl)c1cccnc1-c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccncc1,tradipitant,FC(F)(F)c1cc(Cn2nnc(c2-c2ccncc2)-c2ncccc2C(=O)c2ccccc2Cl)cc(c1)C(F)(F)F,True,False,False
O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,ocinaplon,O=C(c1cnn2c(ccnc12)-c1ccncc1)c1ccccn1,True,False,False
O=C(c1ccncc1)n1[nH]c(=O)ccc1=O,"2-(pyridine-4-carbonyl)-1H-pyridazine-3,6-dione",O=C(c1ccncc1)n1[nH]c(=O)ccc1=O,False,True,False
O=C(c1cn(Cc2cncn2Cc2ccc(Br)cc2)cc1-c1cccc2ccccc12)N1CCOCC1,lb42708,Brc1ccc(Cn2cncc2Cn2cc(C(=O)N3CCOCC3)c(c2)-c2cccc3ccccc23)cc1,True,False,False
O=C(c1cncc(Br)c1)N1CCC(N2CCCC2)CC1,unc669,Brc1cncc(c1)C(=O)N1CCC(CC1)N1CCCC1,True,False,False
O=C(c1cnn2cc(Br)ccc12)N1CCN(C(=O)c2ccc(Br)cc2)[C@@H](c2ccc(Cl)cc2)C1,"(4-bromophenyl)-[(2S)-4-(6-bromopyrazolo[1,5-a]pyridine-3-carbonyl)-2-(4-chlorophenyl)piperazin-1-yl]methanone",O=C(c1cnn2cc(Br)ccc12)N1CCN(C(=O)c2ccc(Br)cc2)[C@@H](c2ccc(Cl)cc2)C1,False,True,False
O=C/C=C/c1ccccc1,cinnamaldehyde,O=C\C=C\c1ccccc1,True,True,False
O=C1/C(=C/c2cc([N+](=O)[O-])ccc2O)Sc2ccccc21,(2Z)-2-[(2-hydroxy-5-nitrophenyl)methylidene]-1-benzothiophen-3-one,O=C1/C(=C/c2cc([N+](=O)[O-])ccc2O)Sc2ccccc21,False,True,False
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2ccccc21,"(2Z)-2-[(3,4-dihydroxyphenyl)methylidene]-1-benzofuran-3-one",O=C1/C(=C/c2ccc(O)c(O)c2)Oc2ccccc21,False,True,False
O=C1/C(=C/c2cccs2)CCC/C1=C\c1cccs1,tenylidone,O=C1\C(CCC\C1=C/c1cccs1)=C\c1cccs1,True,False,False
O=C1/C(=N\c2cc(Cl)cc(Cl)c2)c2ccccc2N1c1ccccc1,,O=C1/C(=N\\c2cc(Cl)cc(Cl)c2)c2ccccc2N1c1ccccc1,False,True,False
O=C1/C(=N\c2cccc(C(F)(F)F)c2)c2ccccc2N1c1ccccc1,ht-2157,FC(F)(F)c1cccc(c1)\N=C1/C(=O)N(c2ccccc12)c1ccccc1,True,False,False
O=C1C(=C(O)/C=C/c2ccc(O)cc2)C(=O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)[C@H]1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,"2-hydroxy-4-((e)-3-(4-hydroxyphenyl)acryloyl)-2-((2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)-6-((2s,3r,4r,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)cyclohexane-1,3,5-trione","OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1C(=O)C(=C(O)\C=C\c2ccc(O)cc2)C(=O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O |a:2,4,5,7,9,30,32,35,37,39,&1:11,&2:14,&3:28|",True,False,False
O=C1C(=C(O)/C=C/c2ccc(O)cc2)C(=O)[C@@](O)([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)/C1=C/[C@H]1C(=O)C(=C(O)/C=C/c2ccc(O)cc2)C(=O)[C@](O)([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O,safflower-yellow,"OC[C@H]1O[C@@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@]1(O)C(=O)[C@@H](\C=C2/C(=O)C(=C(O)\C=C\c3ccc(O)cc3)C(=O)[C@@](O)([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C(=O)C(=C(O)\C=C\c2ccc(O)cc2)C1=O |a:2,5,7,9,11,34,38,41,43,45,&1:4,&2:15,&3:20,&4:36,&5:51|",True,False,False
O=C1C(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)N(c2ccccc2)C(=S)N1c1ccccc1,"5-[[5-(2-nitrophenyl)furan-2-yl]methylidene]-1,3-diphenyl-2-sulfanylidene-1,3-diazinane-4,6-dione",O=C1C(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)N(c2ccccc2)C(=S)N1c1ccccc1,False,True,False
O=C1C(=Cc2cccnc2)C(=O)c2ccccc21,prt4165,O=C1C(=Cc2cccnc2)C(=O)c2ccccc12,True,True,False
O=C1C(=O)C(O)C(=O)C(=O)C1O,tetroquinone,OC1C(=O)C(=O)C(O)C(=O)C1=O,True,False,False
O=C1C(=O)N(Cc2ccc(Cl)c(Cl)c2)c2ccccc21,apoptosis-activator-ii,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1Cl,True,False,False
O=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCC[C@H]3COc3ccccc3)cc21,"1-benzyl-5-[(2S)-2-(phenoxymethyl)pyrrolidin-1-yl]sulfonylindole-2,3-dione",O=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCC[C@H]3COc3ccccc3)cc21,False,True,False
O=C1C(=O)[C@H]([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,atovaquone,"Clc1ccc(cc1)[C@H]1CC[C@@H](CC1)[C@H]1C(=O)C(=O)c2ccccc2C1=O |a:7,10,&1:13,wU:7.7,wD:10.14,13.15,(-11.75,6.01,;-10.68,5.39,;-10.68,3.85,;-9.35,3.08,;-8.02,3.85,;-8.01,5.39,;-9.35,6.16,;-6.68,3.08,;-5.35,3.85,;-4.01,3.08,;-4.01,1.54,;-5.35,.77,;-6.68,1.54,;-2.68,.77,;-2.68,-.77,;-3.75,-1.39,;-1.33,-1.54,;-1.33,-2.77,;,-.77,;1.33,-1.54,;2.66,-.77,;2.66,.77,;1.33,1.54,;,.77,;-1.33,1.54,;-1.33,2.77,)|",True,False,False
O=C1C(=O)c2c(C(=O)c3ccccc3)coc2-c2ccccc21,"3-benzoylbenzo[g][1]benzofuran-4,5-dione",O=C1C(=O)c2c(C(=O)c3ccccc3)coc2-c2ccccc21,False,True,False
O=C1C(CC[S@](=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,sulfinpyrazone,"O=C1C(CC[S@](=O)c2ccccc2)C(=O)N(N1c1ccccc1)c1ccccc1 |&1:5,r|",True,False,False
O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(Cl)c1,ri-1,ClC1=C(N2CCOCC2)C(=O)N(C1=O)c1ccc(Cl)c(Cl)c1 |c:1|,True,False,False
O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21,nsc-663284,ClC1=C(NCCN2CCOCC2)C(=O)c2ncccc2C1=O |c:1|,True,False,False
O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,nsc-95397,OCCSC1=C(SCCO)C(=O)c2ccccc2C1=O |c:4|,True,False,False
O=C1C(c2ccccn2)=[N+]([O-])c2ccccc21,pit,[O-][N+]1=C(C(=O)c2ccccc12)c1ccccn1 |t:1|,True,False,False
O=C1C2=C(C(=O)c3ccccc31)[C@H]1Oc3ccccc3[C@H]1CO2,"(2S,10S)-3,12-dioxapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-1(13),4,6,8,15,17,19-heptaene-14,21-dione",O=C1C2=C(C(=O)c3ccccc31)[C@H]1Oc3ccccc3[C@H]1CO2,False,True,False
O=C1C2CCN(CC2)C1(CO)CO,prima1,OCC1(CO)N2CCC(CC2)C1=O,True,False,False
O=C1C=C(c2ccccc2)S(=O)(=O)c2c(O)cccc21,"8-hydroxy-1,1-dioxo-2-phenylthiochromen-4-one",O=C1C=C(c2ccccc2)S(=O)(=O)c2c(O)cccc21,False,True,False
O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31,securinine,"O=C1O[C@@]23C[C@@H](C=CC2=C1)N1CCCC[C@H]31 |c:6,9|",True,False,False
O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc21,inca-6,"O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc12 |c:2,6|",True,False,False
O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,sophocarpine,O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34 |c:2|,True,False,False
O=C1C=Cc2cc(Br)ccc2C1=O,bonaphthone,Brc1ccc2C(=O)C(=O)C=Cc2c1 |c:9|,True,False,False
O=C1CC(=O)N(C2CCCC2)C(=O)N1CCc1cccc(Cl)c1,"1-[2-(3-chlorophenyl)ethyl]-3-cyclopentyl-1,3-diazinane-2,4,6-trione",O=C1CC(=O)N(C2CCCC2)C(=O)N1CCc1cccc(Cl)c1,False,True,False
O=C1CC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,tcid,Clc1c2C(=O)CC(=O)c2c(Cl)c(Cl)c1Cl,True,False,False
O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2ccc(C#Cc3ccc(F)cc3)cc2N1,"8-[2-(4-fluorophenyl)ethynyl]-4-(3-imidazol-1-ylphenyl)-1,3-dihydro-1,5-benzodiazepin-2-one",O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2ccc(C#Cc3ccc(F)cc3)cc2N1,False,True,False
O=C1CC(c2ccccc2)Oc2cc(O)cc(O)c21,"5,7-dihydroxy-2-phenyl-2,3-dihydrochromen-4-one",O=C1CC(c2ccccc2)Oc2cc(O)cc(O)c21,False,True,False
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,True,True,False
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,"8-[4-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]butyl]-8-azaspiro[4.5]decane-7,9-dione",O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,False,True,False
O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]1COc2ccccc2O1,mdl-72832,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]1COc2ccccc2O1 |&1:18|,True,False,False
O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1,mdl-73005ef,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1 |&1:16|,True,False,False
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,"2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,False,True,False
O=C1CCC(N2Cc3cc(C4CCN(Cc5ccccc5)CC4)ccc3C2=O)C(=O)N1,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",O=C1CCC(N2Cc3cc(C4CCN(Cc5ccccc5)CC4)ccc3C2=O)C(=O)N1,False,True,False
O=C1CCC(NC(=O)Cc2ccccc2)C(=O)N1,"N-(2,6-dioxopiperidin-3-yl)-2-phenylacetamide",O=C1CCC(NC(=O)Cc2ccccc2)C(=O)N1,False,True,False
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,imazodan,O=C1CCC(=NN1)c1ccc(cc1)-n1ccnc1 |c:4|,True,False,False
O=C1CCC2CCC(=O)N12,rolziracetam,O=C1CCC2CCC(=O)N12,True,False,False
O=C1CCCC(=O)C1=C(O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],nitisinone,OC(=C1C(=O)CCCC1=O)c1ccc(cc1[N+]([O-])=O)C(F)(F)F,True,False,False
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],"2-[2-nitro-4-(trifluoromethyl)benzoyl]cyclohexane-1,3-dione",O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],False,True,False
O=C1CCCC2=C1C(c1cccc(Br)c1)Nc1ccc3ccccc3c12,"5-(3-bromophenyl)-2,3,5,6-tetrahydro-1H-benzo[a]phenanthridin-4-one",O=C1CCCC2=C1C(c1cccc(Br)c1)Nc1ccc3ccccc3c12,False,True,False
O=C1CCCCCCCCCCCCCCO1,oxacyclohexadecan-2-one,O=C1CCCCCCCCCCCCCCO1,True,False,False
O=C1CCCN1CC#CCN1CCCC1,oxotremorine-sesquifumarate,O=C1CCCN1CC#CCN1CCCC1,True,True,False
O=C1CCCN1c1cc([S@SP3](=O)(=O)Nc2ccc(F)cc2F)cc2c1N(C(=O)Nc1ccc(C(F)(F)F)cc1)CC2,"5-[(2,4-difluorophenyl)sulfamoyl]-7-(2-oxopyrrolidin-1-yl)-N-[4-(trifluoromethyl)phenyl]-2,3-dihydroindole-1-carboxamide",O=C1CCCN1c1cc([S@SP3](=O)(=O)Nc2ccc(F)cc2F)cc2c1N(C(=O)Nc1ccc(C(F)(F)F)cc1)CC2,False,True,False
O=C1CCCN1c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,gsk239512,O=C1CCCN1c1ccc(Oc2ccc3CCN(CCc3c2)C2CCC2)nc1,True,False,False
O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,matrine,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,True,False,False
O=C1CCC[C@@H]2[C@H]3CCC[N@+]4([O-])CCC[C@@H](CN12)[C@@H]34,oxymatrine,[H][C@]12CCC[N@@+]3([O-])CCC[C@]([H])([C@@]4([H])CCCC(=O)N4C1)[C@]23[H],True,False,False
O=C1CCC[C@@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,lupanine,[H][C@@]12CCCCN1C[C@@H]1C[C@H]2CN2C(=O)CCC[C@]12[H],True,False,False
O=C1CCN(c2ccccc2)N1,1-phenylpyrazolidin-3-one,O=C1CCN(c2ccccc2)N1,False,True,False
O=C1CCO1,propiolactone,O=C1CCO1,True,False,False
O=C1CCON1CC#CCN1CCCC1,"2-(4-pyrrolidin-1-ylbut-2-ynyl)-1,2-oxazolidin-3-one",O=C1CCON1CC#CCN1CCCC1,False,True,False
O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,pidotimod,OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,True,True,False
O=C1CC[C@@H](C(=O)O)N1,pidolic-acid,OC(=O)[C@@H]1CCC(=O)N1,True,False,False
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,naltrexone,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,True,False,False
O=C1CC[C@H](C(=O)N2CCCCC2)N1,fasoracetam,O=C([C@H]1CCC(=O)N1)N1CCCCC1,True,False,False
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,thalidomide,"O=C1N([C@H]2CCC(=O)NC2=O)C(=O)c2ccccc12 |&1:3,r|",True,False,False
O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1,iberdomide,O=C1N(Cc2c1cccc2OCc1ccc(CN2CCOCC2)cc1)[C@H]1CCC(=O)NC1=O,True,False,False
O=C1CC[C@](c2ccccc2)(C2CCN(Cc3ccc(I)cc3)CC2)C(=O)N1,iododexetimide,"Ic1ccc(CN2CCC(CC2)[C@]2(CCC(=O)NC2=O)c2ccccc2)cc1 |&1:12,r|",True,False,False
O=C1CC[NH][Zn][O]C(=O)[C@H](Cc2cnc[nH]2)N1,polaprezinc,O=C1CCN[Zn]OC(=O)[C@H](Cc2cnc[nH]2)N1,True,False,False
O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4ccc(C(F)(F)F)cc4[nH]3)ccnc2N1,lifirafenib,FC(F)(F)c1ccc2nc([nH]c2c1)[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5NC(=O)CCc45)cc3[C@@H]12,True,False,False
O=C1CCc2c(ccc3ccccc23)O1,splitomycin,O=C1CCc2c(O1)ccc1ccccc21,True,True,False
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,cilostazol,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,True,True,True
O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1,"N-(3-chloro-4-fluorophenyl)-7-fluoro-2-oxo-3,4-dihydro-1H-quinoline-6-sulfonamide",O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1,False,True,False
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,aripiprazole,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,True,True,False
O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,furagin,[O-][N+](=O)c1ccc(\C=C\C=N\N2CC(=O)NC2=O)o1,True,False,False
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,dantrolene,[O-][N+](=O)c1ccc(cc1)-c1ccc(\C=N\N2CC(=O)NC2=O)o1,True,True,False
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,nitrofurantoin,[O-][N+](=O)c1ccc(\C=N\N2CC(=O)NC2=O)o1,True,False,False
O=C1CN(Cc2ccccc2)S(=O)(=O)N1,"5-benzyl-1,1-dioxo-1,2,5-thiadiazolidin-3-one",O=C1CN(Cc2ccccc2)S(=O)(=O)N1,False,True,False
O=C1CN(c2c(O)cc(CC3CCCCC3)cc2F)S(=O)(=O)N1,"5-[4-(cyclohexylmethyl)-2-fluoro-6-hydroxyphenyl]-1,1-dioxo-1,2,5-thiadiazolidin-3-one",O=C1CN(c2c(O)cc(CC3CCCCC3)cc2F)S(=O)(=O)N1,False,True,False
O=C1CN(c2cc3cc(CCCc4c(F)c(F)c(F)c(F)c4F)ccc3cc2O)S(=O)(=O)N1,"5-[3-hydroxy-7-[3-(2,3,4,5,6-pentafluorophenyl)propyl]naphthalen-2-yl]-1,1-dioxo-1,2,5-thiadiazolidin-3-one",O=C1CN(c2cc3cc(CCCc4c(F)c(F)c(F)c(F)c4F)ccc3cc2O)S(=O)(=O)N1,False,True,False
O=C1CN2CCN3CCN([C@@H](CO)[C@@H](O)CO)CCN(CC2)CC(=O)[O][Gd]([O]1)[O]C(=O)C3,gadobutrol,"[H]O[C@@H](CO)[C@H](CO)N1CCN2CCN3CCN(CC1)CC(=O)O[Gd](OC(=O)C3)OC(=O)C2 |&1:2,5|",True,False,False
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,anagrelide,Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl |t:5|,True,True,False
O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,5-bdbd,Brc1cccc(c1)C1=NCC(=O)Nc2c1oc1ccccc21 |t:8|,True,False,False
O=C1CN=C(c2ccccc2)c2oc3ccc(Br)cc3c2N1,"9-bromo-5-phenyl-1,3-dihydro-[1]benzofuro[3,2-e][1,4]diazepin-2-one",O=C1CN=C(c2ccccc2)c2oc3ccc(Br)cc3c2N1,False,True,False
