compound_1,compound_2,pubchem_cid_1,pubchem_cid_2,morgan_tanimoto,maccs_tanimoto,cactvs_pubchem_tanimoto
isosorbide-dinitrate,tc-ot-39,6883.0,135413563.0,0.030612244897959183,0.2247191011235955,0.09375
isosorbide-dinitrate,ramosetron,6883.0,135418340.0,0.046153846153846156,0.22727272727272727,0.0967741935483871
isosorbide-dinitrate,madrasin,6883.0,135444382.0,0.06557377049180328,0.22857142857142856,0.11165048543689321
isosorbide-dinitrate,scs,6883.0,135445765.0,0.04081632653061224,0.23809523809523808,0.13548387096774195
isosorbide-dinitrate,valganciclovir,6883.0,135483663.0,0.04225352112676056,0.35802469135802467,0.18543046357615894
isosorbide-dinitrate,dynasore,6883.0,135533054.0,0.017543859649122806,0.296875,0.12637362637362637
ephedrine-(racemic),methyl-nicotinate,7028.0,7151.0,0.20512820512820512,0.3076923076923077,0.4303030303030303
ephedrine-(racemic),benzoyl-peroxide,7028.0,7187.0,0.25806451612903225,0.1724137931034483,0.5546218487394958
ephedrine-(racemic),triclocarban,7028.0,7547.0,0.14285714285714285,0.2571428571428571,0.42657342657342656
ephedrine-(racemic),phthalylsulfacetamide,7028.0,8574.0,0.1836734693877551,0.21818181818181817,0.5246913580246914
ephedrine-(racemic),phenethicillin,7028.0,8604.0,0.1896551724137931,0.26785714285714285,0.5279503105590062
ephedrine-(racemic),yohimbine,7028.0,8969.0,0.11764705882352941,0.25,0.44387755102040816
ephedrine-(racemic),chlormadinone-acetate,7028.0,9324.0,0.05970149253731343,0.13725490196078433,0.2896551724137931
ephedrine-(racemic),azacitidine,7028.0,9444.0,0.05357142857142857,0.22580645161290322,0.29770992366412213
ephedrine-(racemic),chenodeoxycholic-acid,7028.0,10133.0,0.07936507936507936,0.20454545454545456,0.2608695652173913
ephedrine-(racemic),clomethiazole,7028.0,10783.0,0.07142857142857142,0.13513513513513514,0.20915032679738563
ephedrine-(racemic),isovaleramide,7028.0,10930.0,0.12121212121212122,0.25,0.21153846153846154
ephedrine-(racemic),clopamide,7028.0,12492.0,0.12280701754385964,0.17142857142857143,0.46153846153846156
ephedrine-(racemic),hydroxychloroquine,7028.0,12947.0,0.14516129032258066,0.25,0.46111111111111114
ephedrine-(racemic),levonorgestrel,7028.0,13109.0,0.06153846153846154,0.15555555555555556,0.32116788321167883
ephedrine-(racemic),norgestrel,7028.0,13109.0,0.06153846153846154,0.15555555555555556,0.32116788321167883
ephedrine-(racemic),st-1859,7028.0,14187.0,0.1891891891891892,0.27586206896551724,0.5333333333333333
ephedrine-(racemic),guancydine,7028.0,14211.0,0.06976744186046512,0.19444444444444445,0.18518518518518517
ephedrine-(racemic),denatonium-benzoate,7028.0,15488.0,0.1836734693877551,0.23404255319148937,0.5488721804511278
ephedrine-(racemic),phenethyl-isothiocyanate,7028.0,16741.0,0.15789473684210525,0.17857142857142858,0.6176470588235294
ephedrine-(racemic),bitoscanate,7028.0,19958.0,0.09090909090909091,0.24,0.4491525423728814
ephedrine-(racemic),flucloxacillin,7028.0,21319.0,0.10810810810810811,0.21739130434782608,0.43478260869565216
ephedrine-(racemic),zalcitabine,7028.0,24066.0,0.07272727272727272,0.18461538461538463,0.3282442748091603
ephedrine-(racemic),danazol,7028.0,28417.0,0.057971014492753624,0.18181818181818182,0.39106145251396646
ephedrine-(racemic),clonixin,7028.0,28718.0,0.1568627450980392,0.3076923076923077,0.4381443298969072
ephedrine-(racemic),taurolidine,7028.0,29566.0,0.0,0.11267605633802817,0.16129032258064516
ephedrine-(racemic),n-methylformamide,7028.0,31254.0,0.10714285714285714,0.3,0.16831683168316833
ephedrine-(racemic),nicergoline,7028.0,34040.0,0.08536585365853659,0.21311475409836064,0.37554585152838427
ephedrine-(racemic),acesulfame-potassium,7028.0,36573.0,0.07317073170731707,0.17857142857142858,0.23423423423423423
ephedrine-(racemic),pipotiazine-palmitate,7028.0,37767.0,0.08333333333333333,0.13924050632911392,0.4101123595505618
ephedrine-(racemic),colforsin,7028.0,47936.0,0.043478260869565216,0.17647058823529413,0.2903225806451613
ephedrine-(racemic),forskolin,7028.0,47936.0,0.043478260869565216,0.17647058823529413,0.2903225806451613
ephedrine-(racemic),bepridil,7028.0,50088.0,0.16666666666666666,0.23404255319148937,0.556390977443609
ephedrine-(racemic),tiotidine,7028.0,50287.0,0.07462686567164178,0.16981132075471697,0.19745222929936307
ephedrine-(racemic),rimcazole,7028.0,53389.0,0.12244897959183673,0.1836734693877551,0.44242424242424244
ephedrine-(racemic),cabergoline,7028.0,54746.0,0.08333333333333333,0.18181818181818182,0.37254901960784315
ephedrine-(racemic),naxagolide,7028.0,57533.0,0.10344827586206896,0.24489795918367346,0.65
ephedrine-(racemic),tepoxalin,7028.0,59757.0,0.07692307692307693,0.19117647058823528,0.413265306122449
ephedrine-(racemic),cidofovir,7028.0,60613.0,0.08771929824561403,0.18571428571428572,0.30303030303030304
ephedrine-(racemic),bromfenac,7028.0,60726.0,0.16666666666666666,0.3157894736842105,0.5066666666666667
ephedrine-(racemic),atorvastatin,7028.0,60823.0,0.1791044776119403,0.2153846153846154,0.44559585492227977
ephedrine-(racemic),irinotecan,7028.0,60838.0,0.06382978723404255,0.15789473684210525,0.4
ephedrine-(racemic),arctigenin,7028.0,64981.0,0.08620689655172414,0.24390243902439024,0.5
ephedrine-(racemic),diphencyprone,7028.0,65057.0,0.1935483870967742,0.18518518518518517,0.5132743362831859
ephedrine-(racemic),tasuldine,7028.0,65666.0,0.09090909090909091,0.14285714285714285,0.3468208092485549
ephedrine-(racemic),carebastine,7028.0,65820.0,0.19672131147540983,0.22,0.5902777777777778
ephedrine-(racemic),eltoprazine,7028.0,65853.0,0.08333333333333333,0.20754716981132076,0.49382716049382713
ephedrine-(racemic),levodropropizine,7028.0,65859.0,0.21428571428571427,0.26,0.5634920634920635
ephedrine-(racemic),dropropizine,7028.0,65859.0,0.21428571428571427,0.26,0.5634920634920635
ephedrine-(racemic),ebrotidine,7028.0,65869.0,0.06944444444444445,0.11842105263157894,0.3275862068965517
ephedrine-(racemic),sameridine,7028.0,65996.0,0.14285714285714285,0.20833333333333334,0.5609756097560976
ephedrine-(racemic),artemisinin,7028.0,68827.0,0.034482758620689655,0.14583333333333334,0.21232876712328766
ephedrine-(racemic),artemether,7028.0,68911.0,0.016666666666666666,0.16666666666666666,0.22794117647058823
ephedrine-(racemic),chlorindione,7028.0,70846.0,0.125,0.14285714285714285,0.4172661870503597
ephedrine-(racemic),biapenem,7028.0,71340.0,0.11764705882352941,0.2,0.3111111111111111
ephedrine-(racemic),sucralose,7028.0,71485.0,0.05263157894736842,0.1702127659574468,0.20930232558139536
ephedrine-(racemic),morniflumate,7028.0,72106.0,0.08333333333333333,0.1694915254237288,0.4263959390862944
ephedrine-(racemic),tolonidine,7028.0,72138.0,0.1,0.1875,0.4930555555555556
ephedrine-(racemic),velaresol,7028.0,72162.0,0.12,0.2,0.4899328859060403
ephedrine-(racemic),rotundine,7028.0,72301.0,0.06896551724137931,0.24489795918367346,0.532051282051282
ephedrine-(racemic),honokiol,7028.0,72303.0,0.08163265306122448,0.26666666666666666,0.6
ephedrine-(racemic),nobiletin,7028.0,72344.0,0.07407407407407407,0.23684210526315788,0.4166666666666667
ephedrine-(racemic),3-deazaneplanocin-a,7028.0,73087.0,0.08928571428571429,0.2413793103448276,0.4270833333333333
ephedrine-(racemic),"2,5-furandimethanol",7028.0,74663.0,0.125,0.22580645161290322,0.4460431654676259
ephedrine-(racemic),alpha-d-glucopyranose,7028.0,79025.0,0.02631578947368421,0.21621621621621623,0.22807017543859648
ephedrine-(racemic),dhbp,7028.0,80263.0,0.10256410256410256,0.1590909090909091,0.4266666666666667
ephedrine-(racemic),nicotine,7028.0,89594.0,0.10638297872340426,0.19047619047619047,0.46206896551724136
ephedrine-(racemic),tagatose,7028.0,92092.0,0.07894736842105263,0.18181818181818182,0.21367521367521367
ephedrine-(racemic),10-hydroxycamptothecin,7028.0,97226.0,0.06944444444444445,0.1875,0.424390243902439
ephedrine-(racemic),mf-101,7028.0,114829.0,0.08,0.22857142857142856,0.47770700636942676
ephedrine-(racemic),sophocarpine,7028.0,115269.0,0.03571428571428571,0.13333333333333333,0.36507936507936506
ephedrine-(racemic),hthq,7028.0,119193.0,0.0851063829787234,0.24324324324324326,0.5522388059701493
ephedrine-(racemic),fantofarone,7028.0,119349.0,0.10256410256410256,0.16,0.3755656108597285
ephedrine-(racemic),sr-27897,7028.0,122077.0,0.12307692307692308,0.19047619047619047,0.3333333333333333
ephedrine-(racemic),tazobactam,7028.0,123630.0,0.08064516129032258,0.13157894736842105,0.21348314606741572
ephedrine-(racemic),asymmetrical-dimethylarginine,7028.0,123831.0,0.10638297872340426,0.29545454545454547,0.3
ephedrine-(racemic),sodium-tanshinone-ii-a-sulfonate,7028.0,125782.0,0.08064516129032258,0.12121212121212122,0.3854748603351955
ephedrine-(racemic),ibrolipim,7028.0,131601.0,0.11290322580645161,0.19642857142857142,0.42857142857142855
ephedrine-(racemic),s-14506,7028.0,131906.0,0.11764705882352941,0.2,0.47802197802197804
ephedrine-(racemic),ilomastat,7028.0,132519.0,0.1774193548387097,0.2830188679245283,0.4117647058823529
ephedrine-(racemic),abiraterone,7028.0,132971.0,0.09523809523809523,0.2222222222222222,0.5189873417721519
ephedrine-(racemic),sonepiprazole,7028.0,133079.0,0.07692307692307693,0.13513513513513514,0.5419354838709678
ephedrine-(racemic),4-propylbenzoic-acid,7028.0,137601.0,0.1891891891891892,0.28,0.6101694915254238
ephedrine-(racemic),docetaxel,7028.0,148124.0,0.14432989690721648,0.2807017543859649,0.5388888888888889
ephedrine-(racemic),diquafosol,7028.0,148197.0,0.06349206349206349,0.2,0.304635761589404
ephedrine-(racemic),nepafenac,7028.0,151075.0,0.20454545454545456,0.2702702702702703,0.49635036496350365
ephedrine-(racemic),exatecan-mesylate,7028.0,151115.0,0.047058823529411764,0.18421052631578946,0.4097560975609756
ephedrine-(racemic),cariporide,7028.0,151172.0,0.16326530612244897,0.22641509433962265,0.4527027027027027
ephedrine-(racemic),pumosetrag,7028.0,154104.0,0.07936507936507936,0.15625,0.39204545454545453
ephedrine-(racemic),bazedoxifene,7028.0,154257.0,0.07246376811594203,0.23636363636363636,0.45408163265306123
ephedrine-(racemic),pindolol,7028.0,155030.0,0.19607843137254902,0.36363636363636365,0.4973821989528796
ephedrine-(racemic),camphor-(+),7028.0,159055.0,0.047619047619047616,0.17142857142857143,0.211864406779661
ephedrine-(racemic),telbivudine,7028.0,159269.0,0.07017543859649122,0.203125,0.3358208955223881
ephedrine-(racemic),"isoquinoline,-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro,",7028.0,164752.0,0.06382978723404255,0.30952380952380953,0.6083916083916084
ephedrine-(racemic),avasimibe,7028.0,166558.0,0.18867924528301888,0.2,0.5735294117647058
ephedrine-(racemic),ethynylcytidine,7028.0,176885.0,0.06451612903225806,0.2153846153846154,0.34285714285714286
ephedrine-(racemic),y-29794,7028.0,195609.0,0.125,0.2037037037037037,0.3763440860215054
ephedrine-(racemic),prt4165,7028.0,207893.0,0.13636363636363635,0.16216216216216217,0.41566265060240964
ephedrine-(racemic),arundic-acid,7028.0,208925.0,0.1,0.16129032258064516,0.26126126126126126
ephedrine-(racemic),eglumetad,7028.0,213056.0,0.044444444444444446,0.3333333333333333,0.29850746268656714
ephedrine-(racemic),deoxycholic-acid,7028.0,222528.0,0.07575757575757576,0.20454545454545456,0.2647058823529412
ephedrine-(racemic),norethisterone-enanthate,7028.0,229295.0,0.05263157894736842,0.14893617021276595,0.2867132867132867
ephedrine-(racemic),dexamethasone-acetate,7028.0,236702.0,0.05194805194805195,0.15517241379310345,0.3223684210526316
ephedrine-(racemic),estramustine-phosphate,7028.0,259329.0,0.0641025641025641,0.18181818181818182,0.47904191616766467
ephedrine-(racemic),rosoxacin,7028.0,287180.0,0.10526315789473684,0.22916666666666666,0.43478260869565216
ephedrine-(racemic),btb1,7028.0,291461.0,0.125,0.12280701754385964,0.35064935064935066
ephedrine-(racemic),nu-6027,7028.0,398148.0,0.017857142857142856,0.1864406779661017,0.24444444444444444
ephedrine-(racemic),"4,4-pentamethylenepiperidine",7028.0,417412.0,0.0,0.1388888888888889,0.3333333333333333
ephedrine-(racemic),taxifolin,7028.0,439533.0,0.09433962264150944,0.24324324324324326,0.44970414201183434
ephedrine-(racemic),d-limonene,7028.0,440917.0,0.09523809523809523,0.14285714285714285,0.31313131313131315
ephedrine-(racemic),escin,7028.0,441903.0,0.05504587155963303,0.16393442622950818,0.2994011976047904
ephedrine-(racemic),geniposidic-acid,7028.0,443354.0,0.06060606060606061,0.16,0.34306569343065696
ephedrine-(racemic),hetacillin,7028.0,443387.0,0.15789473684210525,0.24561403508771928,0.5290322580645161
ephedrine-(racemic),difluprednate,7028.0,443936.0,0.047058823529411764,0.13793103448275862,0.3181818181818182
ephedrine-(racemic),arachidonic-acid,7028.0,444899.0,0.09302325581395349,0.11764705882352941,0.30275229357798167
ephedrine-(racemic),doconexent,7028.0,445580.0,0.1,0.12903225806451613,0.2777777777777778
ephedrine-(racemic),repsox,7028.0,449054.0,0.08771929824561403,0.18421052631578946,0.36363636363636365
ephedrine-(racemic),pretomanid,7028.0,456199.0,0.04285714285714286,0.13157894736842105,0.40609137055837563
ephedrine-(racemic),purvalanol-a,7028.0,456214.0,0.13636363636363635,0.2727272727272727,0.40512820512820513
ephedrine-(racemic),aphidicolin,7028.0,457964.0,0.03333333333333333,0.20408163265306123,0.2727272727272727
ephedrine-(racemic),iox1,7028.0,459617.0,0.13636363636363635,0.34375,0.4228855721393035
ephedrine-(racemic),ravuconazole,7028.0,467825.0,0.09090909090909091,0.21052631578947367,0.4306930693069307
ephedrine-(racemic),butoconazole,7028.0,476417.0,0.08333333333333333,0.10416666666666667,0.35359116022099446
ephedrine-(racemic),delafloxacin,7028.0,487101.0,0.0547945205479452,0.2,0.4028436018957346
ephedrine-(racemic),nn-dnj,7028.0,501640.0,0.04,0.24074074074074073,0.39285714285714285
ephedrine-(racemic),ipa-3,7028.0,521106.0,0.15789473684210525,0.23529411764705882,0.5106382978723404
ephedrine-(racemic),tolfenamic-acid,7028.0,610479.0,0.20454545454545456,0.375,0.5454545454545454
ephedrine-(racemic),gw-9662,7028.0,644213.0,0.16326530612244897,0.16666666666666666,0.43125
ephedrine-(racemic),cgp-60474,7028.0,644215.0,0.09375,0.21568627450980393,0.42162162162162165
ephedrine-(racemic),chloramphenicol-sodium-succinate,7028.0,656580.0,0.19298245614035087,0.2413793103448276,0.6233766233766234
ephedrine-(racemic),benserazide,7028.0,657280.0,0.12,0.2692307692307692,0.5855263157894737
ephedrine-(racemic),fluoxetine,7028.0,657320.0,0.2608695652173913,0.2682926829268293,0.6796875
ephedrine-(racemic),protionamide,7028.0,666418.0,0.13636363636363635,0.24242424242424243,0.4594594594594595
ephedrine-(racemic),dienestrol,7028.0,667476.0,0.18181818181818182,0.38461538461538464,0.6403508771929824
ephedrine-(racemic),fenigam,7028.0,685623.0,0.2777777777777778,0.3448275862068966,0.672566371681416
ephedrine-(racemic),levosulpiride,7028.0,688272.0,0.09090909090909091,0.175,0.5209580838323353
ephedrine-(racemic),cloperastine,7028.0,688420.0,0.1875,0.20930232558139536,0.664
ephedrine-(racemic),chlorthalidone,7028.0,688424.0,0.10526315789473684,0.1791044776119403,0.5060240963855421
ephedrine-(racemic),piperidolate,7028.0,688565.0,0.21568627450980393,0.21739130434782608,0.6349206349206349
ephedrine-(racemic),nky-80,7028.0,777417.0,0.07017543859649122,0.1875,0.38317757009345793
ephedrine-(racemic),monastrol,7028.0,794325.0,0.10344827586206896,0.2692307692307692,0.6326530612244898
ephedrine-(racemic),alda-1,7028.0,831629.0,0.1111111111111111,0.20833333333333334,0.4685714285714286
ephedrine-(racemic),sobrepin,7028.0,854498.0,0.09302325581395349,0.2647058823529412,0.46153846153846156
ephedrine-(racemic),clinafloxacin,7028.0,969489.0,0.057971014492753624,0.17647058823529413,0.4581005586592179
ephedrine-(racemic),tcs-5861528,7028.0,1116244.0,0.14516129032258066,0.1875,0.38144329896907214
ephedrine-(racemic),tcs-pim-1-1,7028.0,1235170.0,0.125,0.2558139534883721,0.5675675675675675
ephedrine-(racemic),10058-f4,7028.0,1271002.0,0.0784313725490196,0.225,0.5371900826446281
ephedrine-(racemic),v-51,7028.0,1376860.0,0.07272727272727272,0.21052631578947367,0.47904191616766467
ephedrine-(racemic),allylthiourea,7028.0,1549517.0,0.05263157894736842,0.15151515151515152,0.2523364485981308
ephedrine-(racemic),ac-55649,7028.0,1714884.0,0.1590909090909091,0.21875,0.5806451612903226
ephedrine-(racemic),chlorogenic-acid,7028.0,1794427.0,0.08064516129032258,0.21951219512195122,0.487012987012987
ephedrine-(racemic),fph1-(brd-6125),7028.0,2210370.0,0.11666666666666667,0.1875,0.46794871794871795
ephedrine-(racemic),salubrinal,7028.0,2305942.0,0.15873015873015872,0.1836734693877551,0.37948717948717947
ephedrine-(racemic),thioguanine,7028.0,2723601.0,0.043478260869565216,0.20454545454545456,0.14906832298136646
ephedrine-(racemic),ibc-293,7028.0,2736690.0,0.2,0.2619047619047619,0.46408839779005523
ephedrine-(racemic),lincomycin,7028.0,3000540.0,0.08955223880597014,0.25806451612903225,0.3624161073825503
ephedrine-(racemic),estropipate,7028.0,3001028.0,0.0967741935483871,0.13793103448275862,0.4827586206896552
ephedrine-(racemic),n-(2-chlorophenyl)-2-({(2e)-2-[1-(2-pyridinyl)ethylidene]hydrazino}carbothioyl)hydrazinecarbothioamide,7028.0,3006985.0,0.16363636363636364,0.20408163265306123,0.3595505617977528
ephedrine-(racemic),mk-0608,7028.0,3011893.0,0.08196721311475409,0.23809523809523808,0.32989690721649484
ephedrine-(racemic),nizatidine,7028.0,3033637.0,0.109375,0.15714285714285714,0.2
ephedrine-(racemic),amrubicin,7028.0,3035016.0,0.11594202898550725,0.2830188679245283,0.47282608695652173
ephedrine-(racemic),hydroxyfasudil,7028.0,3064778.0,0.07017543859649122,0.12,0.48026315789473684
ephedrine-(racemic),hydrastinine,7028.0,3397945.0,0.06382978723404255,0.2,0.5369127516778524
ephedrine-(racemic),nitrocaramiphen,7028.0,3941250.0,0.08333333333333333,0.18333333333333332,0.541095890410959
ephedrine-(racemic),arecaidine-but-2-ynyl-ester,7028.0,4214594.0,0.07547169811320754,0.1956521739130435,0.3305084745762712
ephedrine-(racemic),digitoxigenin,7028.0,4369270.0,0.058823529411764705,0.17647058823529413,0.3472222222222222
ephedrine-(racemic),pd-407824,7028.0,4369491.0,0.12962962962962962,0.2926829268292683,0.4028436018957346
ephedrine-(racemic),4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,7028.0,5234410.0,0.14545454545454545,0.17073170731707318,0.5354330708661418
ephedrine-(racemic),calcitriol,7028.0,5280453.0,0.06756756756756757,0.1875,0.4380165289256198
ephedrine-(racemic),sphingosylphosphorylcholine,7028.0,5280613.0,0.06349206349206349,0.23728813559322035,0.5135135135135135
ephedrine-(racemic),stigmasterol,7028.0,5280794.0,0.08695652173913043,0.18181818181818182,0.4166666666666667
ephedrine-(racemic),olopatadine,7028.0,5281071.0,0.14754098360655737,0.24,0.5616438356164384
ephedrine-(racemic),oxantel,7028.0,5281087.0,0.11538461538461539,0.25,0.626984126984127
ephedrine-(racemic),g-caryophyllene,7028.0,5281515.0,0.061224489795918366,0.08571428571428572,0.29245283018867924
ephedrine-(racemic),pterostilbene,7028.0,5281727.0,0.11904761904761904,0.37037037037037035,0.5454545454545454
ephedrine-(racemic),ceftibuten,7028.0,5282242.0,0.06756756756756757,0.18461538461538463,0.33152173913043476
ephedrine-(racemic),hyodeoxycholic-acid,7028.0,5283820.0,0.08196721311475409,0.20454545454545456,0.26277372262773724
ephedrine-(racemic),irosustat,7028.0,5287541.0,0.05263157894736842,0.14516129032258066,0.4666666666666667
ephedrine-(racemic),l-168049,7028.0,5311276.0,0.05970149253731343,0.2127659574468085,0.41626794258373206
ephedrine-(racemic),reynoutrin,7028.0,5320861.0,0.058823529411764705,0.1956521739130435,0.42696629213483145
ephedrine-(racemic),fluvoxamine,7028.0,5324346.0,0.10714285714285714,0.23529411764705882,0.6410256410256411
ephedrine-(racemic),semaxanib,7028.0,5329098.0,0.11764705882352941,0.28205128205128205,0.4303030303030303
ephedrine-(racemic),orantinib,7028.0,5329099.0,0.13559322033898305,0.25,0.4406779661016949
ephedrine-(racemic),toceranib,7028.0,5329106.0,0.08108108108108109,0.16666666666666666,0.40540540540540543
ephedrine-(racemic),azm-475271,7028.0,5330175.0,0.06756756756756757,0.203125,0.3601694915254237
ephedrine-(racemic),n-(p-amylcinnamoyl)-anthranilic-acid,7028.0,5353376.0,0.16071428571428573,0.2857142857142857,0.5743243243243243
ephedrine-(racemic),ceftriaxone,7028.0,5479530.0,0.06593406593406594,0.17857142857142858,0.2653061224489796
ephedrine-(racemic),tenofovir-disoproxil,7028.0,5481350.0,0.08571428571428572,0.18840579710144928,0.19072164948453607
ephedrine-(racemic),tyrphostin-ag-825,7028.0,6091659.0,0.1095890410958904,0.2413793103448276,0.38181818181818183
ephedrine-(racemic),betaxolol,7028.0,6093355.0,0.16071428571428573,0.38095238095238093,0.71875
ephedrine-(racemic),cbs-1114,7028.0,6338223.0,0.25,0.28125,0.4921875
ephedrine-(racemic),imidafenacin,7028.0,6433090.0,0.15384615384615385,0.17307692307692307,0.4176470588235294
ephedrine-(racemic),cilastatin,7028.0,6435415.0,0.07936507936507936,0.2549019607843137,0.3795620437956204
ephedrine-(racemic),midafotel,7028.0,6435801.0,0.03636363636363636,0.20689655172413793,0.3225806451612903
ephedrine-(racemic),indiplon,7028.0,6450813.0,0.08571428571428572,0.21153846153846154,0.30472103004291845
ephedrine-(racemic),wdr5-0103,7028.0,6457069.0,0.13114754098360656,0.21666666666666667,0.4722222222222222
ephedrine-(racemic),"1,5-dicaffeoylquinic-acid",7028.0,6474640.0,0.078125,0.21951219512195122,0.47468354430379744
ephedrine-(racemic),delamanid,7028.0,6480466.0,0.04819277108433735,0.13095238095238096,0.35294117647058826
ephedrine-(racemic),lomefloxacin,7028.0,6603903.0,0.07352941176470588,0.2028985507246377,0.509090909090909
ephedrine-(racemic),proglumide,7028.0,6603906.0,0.22448979591836735,0.2916666666666667,0.5755395683453237
ephedrine-(racemic),sb-222200,7028.0,6604009.0,0.22641509433962265,0.2702702702702703,0.4367816091954023
ephedrine-(racemic),chlormezanone,7028.0,6604211.0,0.08,0.15873015873015872,0.48226950354609927
ephedrine-(racemic),nifurtimox,7028.0,6604371.0,0.06451612903225806,0.1282051282051282,0.3655913978494624
ephedrine-(racemic),iopromide,7028.0,6604433.0,0.09230769230769231,0.3148148148148148,0.5032258064516129
ephedrine-(racemic),tridihexethyl,7028.0,6604470.0,0.16326530612244897,0.25,0.7614678899082569
ephedrine-(racemic),ici-192605,7028.0,6604763.0,0.109375,0.16,0.4966887417218543
ephedrine-(racemic),am-92016,7028.0,6604771.0,0.12307692307692308,0.21052631578947367,0.5352941176470588
ephedrine-(racemic),cyanopindolol,7028.0,6604791.0,0.15254237288135594,0.32653061224489793,0.49214659685863876
ephedrine-(racemic),ciglitazone,7028.0,6604850.0,0.0847457627118644,0.2,0.5540540540540541
ephedrine-(racemic),aminopurvalanol-a,7028.0,6604931.0,0.10294117647058823,0.26785714285714285,0.39593908629441626
ephedrine-(racemic),pimonidazole,7028.0,6713657.0,0.09090909090909091,0.171875,0.24528301886792453
ephedrine-(racemic),pik-93,7028.0,6852167.0,0.09090909090909091,0.19230769230769232,0.42780748663101603
ephedrine-(racemic),milnacipran,7028.0,6917779.0,0.16326530612244897,0.23255813953488372,0.5983606557377049
ephedrine-(racemic),resibufogenin,7028.0,6917974.0,0.07246376811594203,0.18,0.35570469798657717
ephedrine-(racemic),nps-2143,7028.0,6918446.0,0.15151515151515152,0.3076923076923077,0.5766871165644172
ephedrine-(racemic),pd-184352,7028.0,6918454.0,0.07352941176470588,0.18181818181818182,0.4311377245508982
ephedrine-(racemic),talabostat,7028.0,6918572.0,0.08163265306122448,0.21568627450980393,0.26666666666666666
ephedrine-(racemic),gw-438014a,7028.0,6918627.0,0.17647058823529413,0.1509433962264151,0.3769633507853403
ephedrine-(racemic),mepivacaine,7028.0,6918904.0,0.14,0.24489795918367346,0.5441176470588235
ephedrine-(racemic),metirosine,7028.0,6918925.0,0.14285714285714285,0.46875,0.6942148760330579
ephedrine-(racemic),fli-06,7028.0,6966819.0,0.06944444444444445,0.15942028985507245,0.4625
ephedrine-(racemic),l-threonine,7028.0,6971019.0,0.1875,0.5,0.3119266055045872
ephedrine-(racemic),l-quisqualic-acid,7028.0,6971145.0,0.0851063829787234,0.19047619047619047,0.2125984251968504
ephedrine-(racemic),bay-85-8050,7028.0,7005049.0,0.07894736842105263,0.3225806451612903,0.26956521739130435
ephedrine-(racemic),leucylleucine-methyl-ester,7028.0,7016877.0,0.1111111111111111,0.32432432432432434,0.3333333333333333
ephedrine-(racemic),ampicillin,7028.0,7048611.0,0.21818181818181817,0.2830188679245283,0.541095890410959
ephedrine-(racemic),"2-ethyl-1,3-hexanediol",7028.0,7057924.0,0.10810810810810811,0.19444444444444445,0.31683168316831684
ephedrine-(racemic),parthenolide-(alternate-stereo),7028.0,7251185.0,0.06779661016949153,0.12244897959183673,0.3333333333333333
ephedrine-(racemic),ky02111,7028.0,8582409.0,0.09230769230769231,0.21311475409836064,0.3577586206896552
ephedrine-(racemic),tetrahydrouridine,7028.0,9543506.0,0.03773584905660377,0.20634920634920634,0.3230769230769231
ephedrine-(racemic),sulforaphane,7028.0,9577379.0,0.022727272727272728,0.11904761904761904,0.16071428571428573
ephedrine-(racemic),naloxone-benzoylhydrazone,7028.0,9601084.0,0.1125,0.18055555555555555,0.431924882629108
ephedrine-(racemic),radafaxine,7028.0,9795056.0,0.11538461538461539,0.35555555555555557,0.7661290322580645
ephedrine-(racemic),gsk189254,7028.0,9798547.0,0.12307692307692308,0.21428571428571427,0.43
ephedrine-(racemic),nnc-63-0532,7028.0,9803475.0,0.13432835820895522,0.16666666666666666,0.437125748502994
ephedrine-(racemic),r-121919,7028.0,9821250.0,0.06153846153846154,0.15254237288135594,0.33507853403141363
ephedrine-(racemic),gemcitabine-elaidate,7028.0,9828310.0,0.06493506493506493,0.17105263157894737,0.3708609271523179
ephedrine-(racemic),omega-3-acid-esters,7028.0,9831415.0,0.06382978723404255,0.125,0.27927927927927926
