name,pubchem_cid,UMAP1,UMAP2
sobrepin,854498.0,8.151463,3.644338
veliparib,11960529.0,10.113748,0.14919253
5-carboxamidotryptamine,1809.0,9.982344,0.3703523
chuanxiongzine,14296.0,8.675955,0.065195054
etoxybamide,522232.0,9.93138,1.7350918
rgx-104,10218693.0,11.416641,0.76578987
ribavirin,37542.0,11.933055,-2.5118248
oleanolic-acid,10494.0,8.035483,3.8527322
n-cyclohexyl-2-benzothiazolesulfenamide,7232.0,9.658077,0.16934863
pbi-4050,24749700.0,8.530104,2.5067134
selumetinib,10127622.0,10.28556,-0.8507906
mifepristone,55245.0,8.210925,3.8964908
scopolamine,,11.909886,0.46080697
octamethyltrisiloxane,24705.0,8.571218,1.9049313
scp-1,667575.0,4.0106764,1.9093292
diphencyprone,65057.0,7.9194546,1.4798888
benzoyl-peroxide,7187.0,8.365486,1.7922752
acetyl-farnesyl-cysteine,6438381.0,9.896023,1.7927034
nonoxynol-9,72385.0,8.238865,2.3682442
cefozopran,5491955.0,4.7306647,-0.10339329
nerbacadol,65865.0,10.881331,-0.68151486
wp1066,11210478.0,9.139417,0.263718
acpc,6971063.0,9.51185,1.9069687
etidronic-acid,3305.0,8.69893,1.9367641
lifitegrast,11965427.0,4.0204988,1.6789719
rg7112,57406853.0,3.9388466,1.4953303
thiethylperazine,5440.0,10.796641,0.34104624
ethanolamine-oleate,5282489.0,9.948685,1.8363247
sirtinol,,9.157866,0.8959395
4-damp,1734.0,11.689837,0.5903301
para-toluenesulfonamide,6269.0,4.45282,2.217668
volinanserin,5311271.0,11.7508,0.14139396
zoledronic-acid,68740.0,8.934679,1.9854455
nsp-805,,9.375538,0.06445986
oxymetazoline,4636.0,10.134742,0.36872986
gsk2110183,46843057.0,9.613783,-1.0961725
cresol,2879.0,8.156024,1.5933282
mavatrep,17751090.0,8.832152,-0.45786107
fosbretabulin,5351387.0,8.0143385,1.7073066
lorlatinib,78162481.0,9.994551,-1.4546679
ppy-a,16750094.0,9.657231,-0.9003615
nesbuvir,11561383.0,4.0754027,1.8792347
tc-h-106,16070100.0,9.600622,1.1524087
s-methylcysteine,7058174.0,9.549426,1.9866287
methimazole,1349907.0,8.821706,-0.4463184
funapide,49836093.0,11.343053,-0.67048156
coumophos,2871.0,7.6156096,1.607637
pregnenolone,8955.0,8.172485,3.8998013
epothilone-a,45489244.0,7.670632,3.7925344
fh1,94990.0,9.26712,0.9691067
upadacitinib,58557659.0,10.70822,-0.91947734
tripelennamine,5587.0,10.863833,0.11145528
silodosin,5312125.0,11.602971,-1.162
litronesib,25167017.0,4.17731,1.4731836
pt-2385,91754484.0,4.684143,2.0938487
a-317491,9829395.0,10.667664,0.7926055
amitifadine,11658655.0,10.069877,0.64541966
baloxavir,124081876.0,11.517473,-1.4903569
cot-inhibitor-2,44143370.0,10.37988,-0.60868084
bms-935177,70647728.0,9.649954,-0.89869964
indibulin,2929.0,9.883397,-0.84236497
iox2,54685215.0,11.586211,-1.6005797
propoxycaine,6843.0,11.391465,1.0252471
abiraterone-acetate,9821849.0,7.88576,3.9033957
gsk9027,24882669.0,3.997109,2.0992768
dbpr108,44201003.0,11.247302,-0.4586282
elacestrant,23642301.0,11.4648905,0.5650153
tak-243,71715374.0,4.058109,1.9033921
rolapitant,10311306.0,11.519881,-0.8227827
txa127,46878481.0,12.554331,-0.8111782
btb1,291461.0,4.4887056,2.2840075
alfacalcidol,5282181.0,8.166001,3.846138
apalutamide,24872560.0,9.90837,-1.0851735
bibn4096,6918509.0,11.574233,-1.4335977
sitafloxacin,461399.0,12.0847225,-1.6071268
mifobate,76958126.0,8.478992,1.8470763
prolylleucylglycinamide,51387302.0,10.174325,1.3058381
sulfaquinoxaline,5338.0,4.102632,2.3275979
apocynin,2214.0,7.9547195,1.6588662
win-64338,132928.0,10.744152,0.8219644
zolimidine,14652.0,4.3992386,2.044508
purvalanol-b,448991.0,10.204186,-0.6661915
adenosine-triphosphate,5957.0,11.417849,-2.4960694
i-bza,129424.0,10.932223,0.7201698
tg-02,16739650.0,10.8908,-0.29385793
proflavine-hemisulfate,7099.0,9.093449,0.17358294
clofarabine,119182.0,11.903852,-2.5041173
l-798106,15551229.0,4.3498654,2.1069577
veledimex,57751161.0,10.847156,1.0379788
domperidone,3151.0,10.90761,-1.1707124
plumbagin,10205.0,7.679937,1.5371975
pergolide,47811.0,10.708547,0.08534343
pifithrin-mu,327653.0,4.491007,2.2172327
stattic,2779853.0,4.429193,2.2754848
"5,7-dichlorokynurenic-acid",1779.0,8.622272,0.5040416
tioconazole,28125518.0,9.625536,-0.68483496
terguride,443951.0,10.857754,-0.65946126
iclaprim,10247560.0,9.300478,-0.40560365
tetrazol-5-yl-glycine-(rs),15024268.0,8.892047,-0.022160515
s-07662,2732040.0,9.260816,-0.17620042
pramiracetam,51712.0,11.577516,-0.23877496
gsk503,67469117.0,10.904978,-1.2098234
xd-14,52670832.0,4.152508,1.5711554
nebracetam,25136943.0,11.4039755,-0.2352347
adenosine-phosphate,6083.0,11.439335,-2.4990056
medorinone,5362132.0,9.042695,0.15144774
ormeloxifene,35805.0,11.778259,-0.043429203
benzofenac,91676.0,7.9159255,1.6767246
u-104,310360.0,4.3604374,2.2004988
olprinone,4593.0,9.7683735,-1.0410354
tcs-ox2-29,10408514.0,11.742831,-0.6941948
epirubicin,41867.0,10.491288,2.3865473
gly-gln,7018836.0,9.893278,1.7652414
fps-zm1,24752728.0,11.022503,-0.033300325
sphingosylphosphorylcholine,5280613.0,11.44352,1.5021586
brl-54443,2438.0,11.153862,-0.0011379763
fenipentol,6999795.0,8.61665,2.5069737
propiverine,4942.0,11.695721,0.5560434
cephalomannine,6436208.0,10.0546055,2.283576
phosphatidylcholine,446962.0,11.4450655,1.4318328
jw-55,2946601.0,11.628332,-0.81963474
tetrindole,54792409.0,10.315471,0.13044776
cimetidine,2756.0,9.931809,0.3925503
pancuronium,441289.0,12.014917,0.19115438
ro-20-1724,6998998.0,10.562432,1.4219191
lithium-acetoacetate,96.0,8.49012,2.1720016
tofogliflozin,46908929.0,7.2005615,2.1527748
tipifarnib,159324.0,9.664312,-1.0129137
tiquizium,72160.0,10.903677,0.32967052
topotecan,60700.0,11.97898,-1.0584804
"4-phenyl-1,2,3,4-tetrahydroisoquinoline",11820407.0,9.997885,0.58824223
palmitoleic-acid,445638.0,8.630896,2.7430377
naltriben,5486827.0,12.102493,-0.19540031
l-838417,9908880.0,9.642086,-1.2922351
amg-548,11167112.0,10.118298,-1.249077
zm-323881,16759369.0,9.382676,-0.22617914
ftorafur,288216.0,11.8014,-2.7889585
liarozole,76956376.0,9.263506,-0.67479664
licochalcone-a,5318998.0,7.941925,1.6638932
aspartame,6992066.0,9.777502,1.7354227
jnj-10397049,9869934.0,9.239951,0.23668006
meprylcaine,4065.0,11.081511,1.3115716
rbc8,,9.391911,-0.6231419
lifirafenib,89670174.0,9.588967,-0.20460969
y-320,22227931.0,10.864343,-1.144626
isbufylline,65681.0,10.199876,-1.481779
dovitinib,135398510.0,10.752659,-1.1041894
isosorbide,12597.0,7.6317134,2.1125476
sb-228357,443390.0,10.816096,-1.206724
lovastatin,53232.0,7.8418527,3.965036
furazolidone,5323714.0,7.7677226,-1.0654593
ym-976,6604918.0,9.96758,-1.2398751
tryptanthrin,73549.0,9.860896,-0.9704055
alpha-d-glucopyranose,79025.0,7.4840555,2.2440054
vu0238429,42633508.0,9.981951,-0.5852452
prednisolone-hemisuccinate,656804.0,7.530011,4.141722
sobuzoxane,5233.0,11.795895,-0.45176727
almotriptan,123606.0,3.9160898,1.6877589
paramethadione,51380897.0,11.513932,-0.13068898
crenigacestat,71236992.0,11.54506,-1.6098362
fevipiprant,23582412.0,4.1842327,1.8714676
picrotin,,7.5747323,3.714644
dizocilpine-(-),6337640.0,9.587628,0.9489202
se-methylselenocysteine,45266674.0,9.555216,1.9941489
4-tert-butylphenol,7393.0,8.201547,1.5873804
mrk-016,6918583.0,9.658024,-1.3216816
tc-s-7005,24971422.0,8.911373,-0.31476766
danazol,28417.0,8.237916,3.9079676
falecalcitriol,5282190.0,8.166658,3.848849
gw-405833,9911463.0,11.413577,-0.85789347
dicyclohexylamine,7582.0,9.650286,1.0734465
telithromycin,,11.910508,-0.97254324
methylcobalamin,,11.469512,-2.3774872
gw-438014a,6918627.0,10.400223,-0.86038303
dihydroartemisinin,3000518.0,7.6976166,3.5882504
bx-795,10077147.0,10.68603,-0.9938722
bay-w-9798,2167221.0,8.237078,1.0501274
azd1390,126689157.0,11.0984955,-1.2357919
nadide,5893.0,11.406395,-2.5039535
zset1446,10220323.0,9.921896,-0.89008194
sophocarpine,115269.0,11.022106,-0.38518792
thiophanate,3032791.0,9.18622,0.89651275
verapamil,2520.0,11.516862,0.8619899
tc-fpr-43,24776341.0,9.529378,-1.2892675
dalfampridine,1727.0,9.050853,0.30148298
dideoxyadenosine,20039.0,11.851591,-2.3973088
uc-112,3426979.0,11.413405,-0.387233
5-hmf,237332.0,8.365156,2.0317314
as-77,11302540.0,7.5135136,1.5782336
tpca-1,9903786.0,9.236841,-0.032894243
medrysone,247839.0,8.086692,3.894001
colistimethate,,4.6485267,1.6636864
caffeic-acid,689043.0,7.8903923,1.7918024
parcetasal,76961763.0,8.830408,0.82707125
dyclonine,3180.0,11.601918,0.44881073
tak-285,11620908.0,11.203162,-1.4078591
ilomastat,132519.0,9.624261,1.1113722
vicriviroc,3009355.0,11.150502,-1.147482
aminopentamide,176163.0,10.385886,0.92833626
ax-024,56949412.0,11.585933,0.016138576
seratrodast,73346713.0,7.9267454,3.8252954
ccmq,3337816.0,8.542945,0.69096327
thz1,73602827.0,9.919511,-0.8568812
trequinsin,,11.408777,-1.2274392
conivaptan,151171.0,10.450687,-0.995944
urapidil,5639.0,11.303398,-1.4974896
tropesin,12606305.0,10.115047,-0.59437776
ns-8,10176749.0,8.87379,-0.3538284
7-keto-dhea,9798229.0,7.7989144,3.9757183
pozanicline,178052.0,10.335607,0.7161362
citarinostat,53340426.0,10.452658,-0.73323524
meldonium,123869.0,11.160066,1.2620013
eltrombopag,,9.412116,-1.3695428
fipi,16739265.0,10.914426,-1.1492543
bromocriptine,31101.0,11.997034,-1.0168415
otx015,9936746.0,9.64884,-1.1317037
3-bromo-7-nitroindazole,1649.0,7.829494,-0.9735855
u-18666a,9954083.0,11.480866,1.1035699
isoflupredone-acetate,224246.0,7.4513407,4.4230833
rociletinib,57335384.0,11.408682,-1.5111601
pf-06447475,72706840.0,10.844886,-0.6199352
tafamidis-meglumine,11001318.0,8.67029,0.47411728
sildenafil,135398744.0,3.9998913,1.4874005
tedizolid,11234049.0,10.522955,-1.7829581
zaltoprofen,13306545.0,7.7242436,1.5376107
cl-225385,64799.0,8.331225,1.590456
gabapentin,6919078.0,9.693496,1.8471516
aut-1,53230344.0,10.054418,-1.3553003
norelgestromin,9568628.0,8.286379,3.9689116
narlaprevir,11857239.0,4.182636,1.4968358
sulfathiazole,5340.0,4.101729,2.3375971
ethenzamide,3282.0,9.178762,1.2392846
roxithromycin,,12.539496,0.16086203
colistin,,12.3713665,-0.54324085
procyclidine,3044369.0,9.988912,0.44582713
suramin,5361.0,4.442441,2.196717
miw-815,,11.385678,-2.531127
rosmarinic-acid,5281792.0,7.7694635,1.86922
troglitazone,9824580.0,9.604395,0.17507088
"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",92279095.0,10.443773,1.9096537
azosemide,2273.0,4.031095,2.2659376
trabodenoson,11610599.0,11.768961,-2.4208527
verteporfin,,9.462441,0.56205815
ricinoleic-acid,643684.0,8.535547,2.7887099
padsevonil,52911611.0,11.025866,-1.3502825
palmitoylethanolamide,4671.0,10.0209675,1.7792236
tram-39,9861261.0,8.611237,1.4608433
sclareolide,929262.0,7.918887,3.5247612
probucol,4912.0,8.086964,1.6069218
alvimopan,5488548.0,11.792217,-0.76376486
lidocaine,3676.0,10.820979,0.71322775
6-diazo-5-oxo-l-norleucine,73707377.0,9.716849,1.9269269
gsk37647,743974.0,4.3413353,2.1199539
valbenazine,24795069.0,11.810932,0.06545337
azd9496,86287635.0,10.211993,-0.6600672
mln1117,70798655.0,11.057039,-0.95592
gsk2334470,46215815.0,10.573065,-1.0854592
tetradecylthioacetic-acid,114924.0,8.630389,2.6923847
florfenicol,114811.0,4.510269,2.085604
hydralazine,9351.0,8.884375,-0.2709717
av-608,9917079.0,10.842197,-0.66348726
l-741742,133008.0,10.755267,-0.40054926
rhodamine-123,,8.849275,0.8387431
sib-1757,132466061.0,8.985707,0.28911573
olanzapine,135398745.0,10.738157,0.12503168
tak-593,24767976.0,9.682587,-1.4253953
clopamide,12492.0,4.204971,2.070921
isaxonine,71169.0,8.944995,0.13759446
ebpc,6919079.0,11.68859,-0.319996
cefpirome,6917675.0,4.7364416,-0.100121535
kt-433,3874929.0,7.4512672,1.6791301
l-proline,6971047.0,9.770961,1.7821645
benethamine,65055.0,10.024662,1.1401749
napabucasin,10331844.0,7.5505915,1.517084
erdafitinib,67462786.0,11.137643,-1.3304105
a77636,,7.250455,2.0118861
sulmetozine,65790.0,11.765009,-0.031825442
ro-5126766,16719221.0,3.997438,2.1168985
lasmiditan,11610526.0,10.928071,-0.8811751
rg1530,,9.304604,-0.8915927
malathion,12358970.0,8.287676,2.4494627
mavoglurant,9926832.0,11.800052,0.25787884
traxoprodil,219101.0,11.598263,0.43122658
sorafenib,216239.0,9.373616,-0.15718381
tannic-acid,16129778.0,7.3560343,2.0555177
bunazosin,2472.0,11.381747,-1.5408845
caroxazone,29083.0,11.758237,-0.80014354
1-phenylbiguanide,4780.0,8.973397,0.7388298
cw-008,59528098.0,9.56387,-1.254883
chf5074,9996409.0,8.412581,1.5715628
betamethasone-butyrate-propionate,71470.0,7.4627666,4.399589
suprofen,688581.0,8.276804,1.7547483
bromebric-acid,5284375.0,8.007499,1.626937
propagermanium,83030.0,8.669466,2.4331346
cardionogen-1,663145.0,9.055909,-0.8068448
flurizan,92337.0,8.392953,1.5466788
benznidazole,31593.0,7.9008255,-1.1278483
torin-1,49836027.0,11.161413,-1.1722752
pyridoxal-isonicotinoyl-hydrazone,135409539.0,9.248069,0.31658602
pf-3845,25154867.0,11.166445,-1.0127875
methyl-nicotinate,7151.0,8.403249,0.9822994
gw-583340,5329480.0,3.9441686,1.5437616
unc0631,53315868.0,11.37428,-1.4692698
hydroquinidine,91503.0,11.373042,0.073437
etp-45658,25229608.0,10.878927,-1.2443541
sincalide,9833444.0,4.6391363,1.6572524
ci-923,76971447.0,11.395679,-0.1278889
valganciclovir,135483663.0,11.821768,-2.37683
promestriene,9883915.0,7.841977,3.264211
mephenytoin,107921.0,10.063539,-1.2698128
iohexol,6604427.0,9.725647,1.0511639
elafibranor,9864881.0,7.9713073,1.6582608
bms-983970,73388374.0,9.935758,-0.72700155
ginsenoside-re,441921.0,7.3839993,3.9379828
stf-118804,20916937.0,4.1237717,2.146694
resiquimod,159603.0,10.547788,-0.90764755
nan-190,4431.0,11.559458,-0.8818388
halofantrine,36688213.0,11.410032,0.7086983
flurofamide,51173.0,9.0985565,1.2516649
pimavanserin,10071196.0,11.31067,-0.98815435
phenazone,2206.0,9.416069,-1.3818065
indeloxazine,67212739.0,10.542679,0.9924807
kpt-9274,117779453.0,10.980978,-0.89503276
clindamycin-phosphate,443385.0,12.1856785,-0.49779776
leniolisib,57495353.0,11.152963,-1.2962315
darolutamide,121489720.0,9.58089,-1.0326031
alfadolone-acetate,24733.0,7.7699113,3.4374993
idronoxil,219100.0,7.2986355,1.4383308
pd-118057,9864959.0,9.213326,0.93673146
cep-33779,57336812.0,3.8527784,1.6929808
mrk-409,22609888.0,9.707037,-1.3408333
ubp-302,6420161.0,11.634915,-1.7052902
clindamycin-palmitate,16052039.0,12.167002,-0.51367545
td139,73774610.0,11.873412,-2.4920058
succinic-acid,21952380.0,8.640538,2.3763587
bms-986142,86582336.0,11.385655,-1.2925174
difenpiramide,100472.0,9.1829815,0.19966044
brincidofovir,483477.0,11.485513,-2.5228827
hexetidine,,10.815518,0.06630656
riboflavin-5-phosphate-sodium,643976.0,11.411402,-2.450118
sacubitril,9811834.0,9.869897,1.6623995
benztropine-mesylate,,11.887814,0.50789785
dihomo-gamma-linolenic-acid,5280581.0,8.6298895,2.7340343
pyrazoloacridine,,10.939251,-1.4422934
gnf-5,44129660.0,9.528007,-0.1990617
ritanserin,5074.0,10.887568,-1.2273493
alda-1,831629.0,8.845428,0.32897267
freselestat,46936829.0,10.714825,-1.7939608
cgp-57380,11644425.0,8.900975,-0.5132606
erythromycin-estolate,,12.544664,0.1867612
verucerfont,11596613.0,9.60102,-1.3183041
toltrazuril,68591.0,9.817936,-0.9690225
20-hete,5283157.0,8.689614,2.5245988
nbqx,3272524.0,4.237615,2.2583475
tirofiban,60947.0,4.245038,1.6085854
amg-337,44181686.0,10.409672,-1.5691158
florifenine,216222.0,11.047399,-0.5676808
sdz-nkt-343,9851211.0,8.078386,-1.1624441
bax-channel-blocker,981054.0,10.951344,-0.10155741
cb-839,71577426.0,9.556347,-0.2129671
zk-93426,115210.0,8.528421,0.5328708
phytonadione,5284607.0,7.964007,3.5728695
xl041,49787490.0,4.136107,2.1092982
parbendazole,26596.0,8.596377,-0.392455
cinaciguat,9808022.0,10.730702,1.2249173
u-50488-(-),6604724.0,11.032067,-0.41790828
emd-386088,10131112.0,10.228848,0.29528832
cortodoxone,440707.0,7.5560617,4.2496414
sotrastaurin,10296883.0,10.949212,-1.1574144
bay-60-6583,11717831.0,9.323806,-0.11440823
sq-22536,22879197.0,10.787721,-0.8688754
phensuximide,6604215.0,11.194144,-0.17990604
anandamide,5281969.0,10.032109,1.7526407
pralidoxime,4884.0,8.717278,0.3426956
tafenoquine,76969188.0,9.954069,0.35021773
zaltidine,56051.0,8.942986,-0.055184957
ots514,67448836.0,9.338685,0.008626129
cefoxitin,441199.0,4.888947,-0.013719973
gyki-52466,3538.0,8.804287,-0.24590771
gw-2580,11617559.0,9.322429,-0.34916225
formestane,,7.9410753,3.5492287
l-methionine,6992087.0,9.618182,2.0262976
nornicotine,93047.0,10.018575,0.46590474
idoxuridine,5905.0,11.820046,-2.8033793
quinapril,54892.0,11.889335,-0.49192098
l-leucine,7045798.0,9.522801,1.9417579
sal003,2252542.0,9.097457,0.22915299
vorinostat,5311.0,9.681511,1.3569849
calhex-231,11849514.0,9.628714,0.81441593
eprobemide,65659.0,11.146578,-0.38600957
tba-354,49836057.0,11.008817,-1.6245146
pyrotinib,51039030.0,11.325612,-1.2903079
cct-031374,2853753.0,10.622623,-0.14564621
balofloxacin,40490624.0,12.0697,-1.5771439
mm-206,102514675.0,4.3542795,2.1330738
bosentan,104865.0,4.017055,1.9894452
potassium-p-aminobenzoate,978.0,9.143888,1.3001671
bendroflumethiazide,9845085.0,3.7647352,2.3754492
le-135,10410894.0,10.652948,-0.12032672
nortriptyline,4543.0,10.332078,1.0197904
gw-843682x,9826308.0,9.88401,-1.1037446
avex-73,76968108.0,11.300358,0.6780126
bifemelane,2377.0,10.568024,1.2565427
dipyrocetyl,68093.0,7.8935385,1.6485134
glpg0492-r-enantiomer,59317173.0,10.083035,-1.3627495
ly2811376,44251605.0,8.998955,-0.08887956
unc0642,53315878.0,11.371204,-1.4186193
k-858,686905.0,9.403144,-1.3022658
caccinh-a01,747218.0,9.205392,0.7399297
gsk3117391,53630042.0,9.764195,1.1835114
crt0044876,81409.0,7.788143,-0.99102443
homoquinolinic-acid,3080554.0,8.599179,1.0010287
dimesna,65626.0,5.0830073,2.0670085
pk-11195,24839733.0,10.346985,-0.5209757
amibegron,3035442.0,10.383985,1.497616
coenzyme-a,87642.0,11.41831,-2.459711
atenolol-(+),180559.0,10.292263,1.7117147
8-m-pdot,92211535.0,10.247584,1.3766186
ic261,5288600.0,9.227603,0.43901286
kainic-acid,44338126.0,9.790306,1.7876084
acetriazoic-acid,6806.0,9.258615,1.0435922
piroctone-olamine,38988592.0,8.74211,0.80789655
diphenyleneiodonium,,8.386562,1.5470486
sofosbuvir,45375808.0,11.370257,-2.5152652
snap-5089,10326374.0,7.242361,-1.0705568
arry-334543,42642648.0,9.484937,-0.33812708
epalrestat,1549120.0,9.761287,-0.15875027
nsc-4644,72326.0,8.14299,3.8591
piperacetazine,19675.0,11.11832,0.17515543
ml10302,5311299.0,11.638197,-0.9034659
cinchocaine,3025.0,11.347401,-0.16616291
telatinib,9808844.0,9.517726,-0.9184652
dmp-777,177992.0,11.877384,-0.8685327
avadomide,24967954.0,10.448275,-1.1863009
sr-11302,9976842.0,8.380553,2.8129225
estropipate,3001028.0,4.99925,2.0694635
mm77,3994476.0,11.598336,-0.7890714
ganoderic-acid-a,471002.0,7.964003,3.8656695
wehi-345-analog,56602558.0,9.841576,-1.1625276
pf-05190457,58438464.0,10.718475,-0.85148185
alcaftadine,19371515.0,10.859209,0.19962792
f-16915,14671646.0,8.469477,2.2378666
dmeob,6891506.0,8.231658,1.4388169
hypericin,,7.605094,1.5197272
cariporide,151172.0,4.425698,2.2604392
sisomicin-sulfate,36119.0,10.488387,2.571613
linopirdine,3932.0,9.699504,-0.7961116
zeatin,449093.0,9.166253,-0.21313463
vecabrutinib,72547837.0,10.7681055,-1.102199
tmc647055,44556044.0,4.003585,1.4371154
ci-976,122327.0,10.227115,1.494532
2-pmdq,,10.716747,-1.1161915
4-mu-8c,12934390.0,7.4933205,1.4914109
etafenone,3275.0,11.5032015,0.9835119
jw-67,644733.0,9.702551,0.106837645
2'-c-methylguanosine,135433495.0,11.917636,-2.5044765
2-fluoro-2-deoxy-d-galactose,445913.0,7.4133244,2.2280357
naproxen,156391.0,7.9671144,1.5242203
azd5438,16747683.0,4.093186,2.2464132
loperamide,3955.0,11.504352,-0.0006588832
lumateperone,21302490.0,10.904731,0.040356956
ronidazole,5094.0,7.889844,-1.1272883
tenylidone,1550999.0,8.122305,1.6007204
carboxyamidotriazole,108144.0,9.570961,-1.1333303
ki-8751,11317348.0,9.42898,-0.36270222
fudosteine,36689154.0,9.752802,1.9445223
palifosfamide,100427.0,9.634232,1.7408315
nolatrexed,135400184.0,9.118406,-0.06499794
gsk-j5,78243729.0,10.891195,-0.5195797
lx1031,23633604.0,9.431794,-0.2754696
pd1-pdl-inhibitor-1,91663303.0,11.774258,0.106406726
isovaleramide,10930.0,9.478694,1.2727358
sonepiprazole,133079.0,3.8506446,1.6740117
trigonelline,5571.0,8.590393,0.7824562
camphor-(1r),5284500.0,8.053016,3.4574318
doxifluridine,18343.0,11.800998,-2.7939517
trv130,66553195.0,10.56687,0.91667044
troxipide,40467000.0,10.589069,1.1283252
lanabecestat,,9.17202,-0.39782286
sucralose,71485.0,7.4035215,2.2464151
wb-4101,13305910.0,10.589487,1.2137349
sp-420,135511704.0,11.843535,0.034475468
blebbistatin-(-),5287792.0,11.475513,-0.6941559
tc-ot-39,135413563.0,10.682588,-1.0865179
rosiptor,76965484.0,8.160801,3.8736112
rebamipide,969464.0,9.300521,0.5520519
diflunisal,3059.0,8.02062,1.5836873
zm-306416,5329006.0,9.288328,-0.325269
capreomycin,,12.445213,-0.7957326
etanidazole,3276.0,7.9102373,-1.1479071
itd-1,71512660.0,7.83727,3.8892875
s-isopropylisothiourea,445319.0,9.153362,1.0977811
lomeguatrib,3025944.0,9.286151,-0.29856974
aceglutamide,182230.0,9.81874,1.800796
cabaletta,7427.0,7.3907113,2.2702985
protionamide,666418.0,9.396517,0.64777184
lomefloxacin,6603903.0,12.081485,-1.5783112
sb-742457,11256720.0,3.8830957,1.7035149
ethacridine-lactate-monohydrate,2017.0,9.279581,-0.020646067
levodropropizine,65859.0,11.408527,0.005166404
ldn-57444,51537051.0,9.837071,-0.7262758
cyclocreatine,2896.0,11.309318,-0.099192746
tulobuterol,688591.0,10.4853,1.9305483
miltefosine,3600.0,11.435165,1.4681246
gr-113808,119376.0,3.9970381,1.637711
orphenadrine,736041.0,11.411037,0.91868687
rg108,702558.0,9.869719,-0.38418975
streptozotocin,124202159.0,10.205008,2.2968347
ldn-212854,60182388.0,10.47856,-0.4508848
e3330,6439397.0,7.882477,3.7071583
mequinol,9015.0,8.085029,1.6187719
pht-427,44240850.0,4.094726,2.2939887
sancycline,,9.873037,0.8572518
atracurium,73416109.0,11.885599,0.062243856
cyproheptadine,2913.0,10.971954,0.40741423
bgt226,11978790.0,10.99601,-1.27317
az-10606120,10310632.0,10.856623,-0.7820077
enilconazole,6992070.0,9.595219,-0.7019403
kakonein,25790885.0,7.1838593,2.143049
sb-743921,9936388.0,11.408069,-0.8380685
sr-3677,93600633.0,11.016489,-1.5504804
enzalutamide,15951529.0,9.660934,-1.0278778
glpg1837,117857370.0,9.362324,-0.3615831
ntncb,,4.069545,1.9748333
glpg0492,59317190.0,10.037734,-1.3596181
"3,4-dcpg-(s)",16062593.0,9.178073,1.5639844
rgfp966,56650312.0,9.547812,-1.1363003
raclopride,3033769.0,11.769671,-0.33583832
ac-710,54760053.0,10.850521,-1.795037
ammonium-glycyrrhizinate,14982.0,7.4769654,3.8536756
aminoguanidine,2146.0,8.968607,0.9091457
crenolanib,10366136.0,11.074863,-1.1607394
meisoindigo,,9.771286,-0.65339947
2-hydroxyflutamide,91649.0,7.6796145,-0.89219517
amg458,24764449.0,10.293795,-1.5330462
erythromycin-ethylsuccinate,132274075.0,12.518509,0.139139
maprotiline,,10.205461,1.0504107
guanfacine,3519.0,9.007039,0.7437621
rs-56812,6604789.0,11.0626745,-0.5889237
2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose,,9.672825,1.9120687
lindane,,8.620849,1.6095483
4-methylgenistein,5280373.0,7.283524,1.4649628
zd-7155,4673492.0,10.299388,-1.3347989
noscapine,275196.0,11.904546,-0.01677683
dexniguldipine,6918097.0,7.242993,-1.0658824
protoporphyrin-ix,,9.493596,0.56549627
estradiol-benzoate,222757.0,7.827616,3.2675617
efletirizine,66003.0,11.390384,0.14408523
etretinate,5282375.0,7.9978027,1.6602452
moclobemide,4235.0,11.190298,-0.32943496
cyproterone-acetate,9880.0,7.7980924,4.056174
homosalate,41097438.0,8.008099,1.6499802
bergenin,66065.0,7.173366,2.129767
proxodolol,940099.0,10.764286,-1.4926436
whi-p154,3795.0,9.322064,-0.35726732
arofylline,166553.0,10.408562,-1.3680904
apck-110,24786010.0,9.176671,-0.8798568
gant-61,421610.0,10.593992,-0.11188872
gedunin,12004512.0,7.6386747,3.7854247
vadadustat,23634441.0,9.350449,0.5967184
gs-9620,46241268.0,11.196118,-1.3033419
mk-8998,24765479.0,9.358259,0.1809382
rmc-4550,134183206.0,10.569477,-0.69832534
1e-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,,9.141093,1.7861053
a-412997,10425450.0,10.911681,-0.48104075
sis3,10138988.0,11.546112,-0.9188038
amprenavir,65016.0,4.228861,1.6565744
acebutolol,657184.0,10.4177475,1.7251065
edo-s101,46836227.0,10.462386,-0.66411424
cephapirin,30699.0,4.9318166,0.013779397
omeprazole-sulfide,155794.0,4.9238544,1.465404
clopidol,18087.0,8.512604,0.6282895
melevodopa,23497.0,9.331393,1.6402594
ys-035,5714.0,11.504994,0.8222839
ginkgolide-b,,7.587283,3.3537524
rg4733,49867930.0,9.511898,-0.20376427
levobetaxolol,60657.0,10.6359,1.9493642
vericiguat,54674461.0,9.506582,-1.1464101
elbasvir,71661251.0,11.642462,-1.1217936
l-694247,132059.0,3.9375846,1.906264
wz811,11565518.0,9.08706,-0.038476698
2-octyldodecan-1-ol,73415990.0,8.804127,2.6443
eprodisate,428573.0,5.0663,2.0745609
paeoniflorin,442534.0,7.403844,3.874501
vitamin-b12,,11.469568,-2.3774247
hematoporphyrin,,9.47836,0.57747626
marimastat,119031.0,9.607479,1.5949997
