name,pubchem_cid,PC1,PC2
corticosterone,5753.0,-2.9657358410933563,2.1539031461045335
kpt-276,71496742.0,1.9155657391909706,-2.0112557876242203
mozavaptan,11441742.0,0.9613691561404005,-0.15376298147441325
ac-186,71245042.0,-2.298544439792399,-0.7659784301867385
dspc,5313335.0,-1.615456222864882,2.3811134871685136
kifunensine,130611.0,0.4570458761820899,0.6719865990827016
gdc-0941,17755052.0,3.0021468656622625,-0.2921665613016926
oxyphenbutazone,448033.0,0.6968592703226593,-0.06009869412048641
ec-144,11517212.0,1.7494396724364023,0.2736185697626081
phenacaine,7588.0,-1.286764498591283,-0.8523464606572269
ravuconazole,467825.0,1.1883260391804278,-1.1521677646911195
bms-ccr2-22,24801690.0,0.6871329277818448,0.13500868119078735
act-132577,25099191.0,1.848463546572602,-1.1813175351551213
kme-4,6438990.0,-2.7499834331277753,0.6637476407130638
ostarine,11326715.0,-0.8873470296823402,0.23283287820470022
incb-3284,,2.0756998110600327,1.890509213584048
cu-t12-9,91826088.0,1.5201501276932516,-2.8264158597669904
sulbutiamine,3002120.0,1.0874919518534352,0.6018797820373414
ilaprazole,76968095.0,2.0870796857606644,-0.7099891488549499
tacedinaline,2746.0,-0.915639433282752,-2.2086505121266558
nbi-98782,14580381.0,-0.4715928207637208,2.3794107873279495
clenbuterol,688428.0,-1.5510786129175433,-0.7544086752430559
galidesivir,10445549.0,0.4737729533795547,-0.2129210417540035
tg-003,1893668.0,-0.08798171932565646,-0.07184538098551752
valrocemide,6918293.0,-1.1932973331029189,0.5643478773210857
bosutinib,5328940.0,1.6145021778843436,1.5775507654377927
parachlorophenol,4684.0,-2.9841930729995036,-1.760999353104607
pyridoxamine,11205997.0,-0.9177231629058356,0.1531648517105113
plurisin-1,225362.0,-0.18189973692961248,-2.765586912589939
fenbufen,3335.0,-2.9042990947706957,-0.4684908390234839
propranolol-(s),91536.0,-1.8155905095659832,0.7541138380637809
itx3,1362865.0,1.4997868212601952,-1.5822649448035775
sodium-danshensu,179536.0,-3.286994145626858,0.02936009115331295
lupanine,91471.0,0.4830887410880145,0.24670517667207825
isodibut,145949.0,-0.24176276135656716,1.1144838033601059
eliprodil,9798372.0,-0.2644746056412095,0.4590662091107287
gw-542573x,24885053.0,0.7270094737093435,1.9055828581518384
ttnpb,5289501.0,-2.96306644148446,-0.367005534816248
riociguat,11304743.0,2.5005132677911037,-1.3119305599185045
scopine,,-0.5134239560853895,0.2773701163697653
ko143,10322450.0,0.8586920452185618,1.9340277250884812
indium(iii)-isopropoxide,,-3.5264096324020264,-1.2618293148965998
pf-04620110,,1.9738945257646918,1.5588076702046725
e7449,135565981.0,2.434541432973165,-0.7794832894145709
benzoylpas,10718.0,-1.5213927128222946,-0.8759370216599411
sj-733,89508529.0,1.7813118886489585,-1.3418095918091246
fosfluconazole,214356.0,1.1421631337290385,-0.7589657559597034
istradefylline,5311037.0,1.7539800770642033,0.95878766453575
amcasertib,122412734.0,1.8344457649435704,0.9463024565267082
moxidectin,9832912.0,-1.547315842733772,1.8939460356860414
ono-ae3-208,92978378.0,-0.8445871284487203,-0.5975194369296903
sb-415286,4210951.0,0.7831718734146751,-1.2801175439812944
tboa-(dl),90479771.0,-1.960763418782278,-0.1792006601790459
cc-115,58298318.0,2.334218210057454,0.13643265776172342
azd5069,56645576.0,2.401621969184694,0.38748827424857213
blonanserin,125564.0,1.6783081501700838,-0.4168897415035375
bp-554,134117.0,1.1317532467766007,1.5325462379499086
jhw-007,,0.08317366411622551,0.7310917912111123
diethylcarbamazine,3052.0,0.625178406012592,0.3689051381702311
glesatinib,25181472.0,2.1345344015895513,0.9479055287334583
ursolic-acid,64945.0,-3.3016956857443707,1.6489454576950244
vesamicol,659840.0,-0.22428823434621403,0.9961848012710908
alovudine,33039.0,1.5366163128506187,0.753604668677454
pilocarpine,5910.0,0.07352102729354915,0.3075052465278105
purvalanol-a,456214.0,1.4568917758921556,-0.8979093756579983
benzethonium,2335.0,-1.251702389759996,1.9654254936424742
mefloquine,40692.0,-0.22627506807536646,-0.3124516581768626
deoxyarbutin,11521237.0,-2.6476227418822615,0.46770675916318716
ly3214996,121408882.0,3.0041416732249147,1.0595745560078424
ns-11021,24825677.0,1.0622512169986216,-3.7666808548508155
monocrotaline,9415.0,-0.7345700959574528,2.818829969669058
masoprocol,688035.0,-2.9416705007986783,0.09698884314694523
squalamine,72495.0,-0.4755249769954184,1.6507161512853603
mc1568,71311876.0,0.43147642677730724,-1.7170476728732997
targinine,46906075.0,-1.7189960374770368,-0.27573340838073657
xanthone,7020.0,-2.373699844323276,-1.2817993455793573
alantolactone,72724.0,-2.700590887009908,0.9533672812229481
