pubchem_cid_clean,name,pubchem_cid,UMAP1,UMAP2,representation,name_clean,ring_category,ring_count
5234410,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,5234410.0,6.9520564,7.519126,Morgan + MACCS + CACTVS + descriptors,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,3 rings,3.0
5243,sodium-picosulfate,5243.0,9.209254,10.813978,Morgan + MACCS + CACTVS + descriptors,sodium-picosulfate,3 rings,3.0
5245,risedronate,5245.0,9.003459,10.996825,Morgan + MACCS + CACTVS + descriptors,risedronate,1 ring,1.0
52539208,tenilsetam,52539208.0,7.0624757,7.825298,Morgan + MACCS + CACTVS + descriptors,tenilsetam,2 rings,2.0
5265,spiperone,5265.0,7.263509,8.40171,Morgan + MACCS + CACTVS + descriptors,spiperone,4+ rings,4.0
52670832,xd-14,52670832.0,8.691114,9.201525,Morgan + MACCS + CACTVS + descriptors,xd-14,2 rings,2.0
5269,splitomycin,5269.0,8.400813,5.1497974,Morgan + MACCS + CACTVS + descriptors,splitomycin,3 rings,3.0
5273755,eupatilin,5273755.0,8.600501,4.95313,Morgan + MACCS + CACTVS + descriptors,eupatilin,3 rings,3.0
5275766,tak-220,5275766.0,7.1675506,8.259335,Morgan + MACCS + CACTVS + descriptors,tak-220,4+ rings,4.0
5277135,elvitegravir,5277135.0,9.249735,7.3991666,Morgan + MACCS + CACTVS + descriptors,elvitegravir,3 rings,3.0
5278,statil,5278.0,7.181884,7.987221,Morgan + MACCS + CACTVS + descriptors,statil,3 rings,3.0
5278396,ku-55933,5278396.0,8.347959,7.1639194,Morgan + MACCS + CACTVS + descriptors,ku-55933,4+ rings,5.0
5279172,rsv604,5279172.0,7.2666707,8.4558525,Morgan + MACCS + CACTVS + descriptors,rsv604,4+ rings,4.0
5280343,quercetin,5280343.0,8.578379,4.9120884,Morgan + MACCS + CACTVS + descriptors,quercetin,3 rings,3.0
5280360,dinoprostone,5280360.0,0.45413408,7.8165736,Morgan + MACCS + CACTVS + descriptors,dinoprostone,1 ring,1.0
5280363,dinoprost,5280363.0,0.47748572,7.806159,Morgan + MACCS + CACTVS + descriptors,dinoprost,1 ring,1.0
5280373,4-methylgenistein,5280373.0,8.521959,4.9398327,Morgan + MACCS + CACTVS + descriptors,4-methylgenistein,3 rings,3.0
5280378,formononetin,5280378.0,8.514732,4.967849,Morgan + MACCS + CACTVS + descriptors,formononetin,3 rings,3.0
5280443,apigenin,5280443.0,8.515797,4.9380426,Morgan + MACCS + CACTVS + descriptors,apigenin,3 rings,3.0
5280445,luteolin,5280445.0,8.56272,4.915206,Morgan + MACCS + CACTVS + descriptors,luteolin,3 rings,3.0
5280450,linoleic-acid,5280450.0,0.37256396,8.217406,Morgan + MACCS + CACTVS + descriptors,linoleic-acid,0 rings,0.0
5280453,calcitriol,5280453.0,-0.1596375,7.203733,Morgan + MACCS + CACTVS + descriptors,calcitriol,3 rings,3.0
5280489,beta-carotene,5280489.0,0.13060956,7.8458023,Morgan + MACCS + CACTVS + descriptors,beta-carotene,2 rings,2.0
5280492,ltb4,5280492.0,0.4212488,8.158471,Morgan + MACCS + CACTVS + descriptors,ltb4,0 rings,0.0
5280531,retinyl-palmitate,5280531.0,0.31538162,7.9888663,Morgan + MACCS + CACTVS + descriptors,retinyl-palmitate,1 ring,1.0
5280567,hymecromone,5280567.0,8.419088,5.152795,Morgan + MACCS + CACTVS + descriptors,hymecromone,2 rings,2.0
5280569,daphnetin,5280569.0,8.530385,4.9912567,Morgan + MACCS + CACTVS + descriptors,daphnetin,2 rings,2.0
5280581,dihomo-gamma-linolenic-acid,5280581.0,0.39584965,8.204259,Morgan + MACCS + CACTVS + descriptors,dihomo-gamma-linolenic-acid,0 rings,0.0
5280613,sphingosylphosphorylcholine,5280613.0,1.1797355,9.702107,Morgan + MACCS + CACTVS + descriptors,sphingosylphosphorylcholine,0 rings,0.0
5280644,"cis-9,trans-11-conjugated-linoleic-acid",5280644.0,0.38511,8.201171,Morgan + MACCS + CACTVS + descriptors,"cis-9,trans-11-conjugated-linoleic-acid",0 rings,0.0
5280723,alprostadil,5280723.0,0.4586188,7.823529,Morgan + MACCS + CACTVS + descriptors,alprostadil,1 ring,1.0
5280724,icomucret,5280724.0,0.40501332,8.145678,Morgan + MACCS + CACTVS + descriptors,icomucret,0 rings,0.0
5280793,ergocalciferol,5280793.0,-0.1578325,7.168872,Morgan + MACCS + CACTVS + descriptors,ergocalciferol,3 rings,3.0
5280794,stigmasterol,5280794.0,-0.16555929,7.1354113,Morgan + MACCS + CACTVS + descriptors,stigmasterol,4+ rings,4.0
5280795,cholecalciferol,5280795.0,-0.1406606,7.1648283,Morgan + MACCS + CACTVS + descriptors,cholecalciferol,3 rings,3.0
5280804,isoquercitrin,5280804.0,8.962127,4.770492,Morgan + MACCS + CACTVS + descriptors,isoquercitrin,4+ rings,4.0
5280805,rutin,5280805.0,8.9754505,4.747645,Morgan + MACCS + CACTVS + descriptors,rutin,4+ rings,5.0
5280863,kaempferol,5280863.0,8.521036,4.9286733,Morgan + MACCS + CACTVS + descriptors,kaempferol,3 rings,3.0
5280933,gamma-linolenic-acid,5280933.0,0.36618212,8.189043,Morgan + MACCS + CACTVS + descriptors,gamma-linolenic-acid,0 rings,0.0
5280934,alpha-linolenic-acid,5280934.0,0.3538786,8.198814,Morgan + MACCS + CACTVS + descriptors,alpha-linolenic-acid,0 rings,0.0
5280961,genistein,5280961.0,8.482348,4.932006,Morgan + MACCS + CACTVS + descriptors,genistein,3 rings,3.0
