compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,std_total_error,median_total_error,mean_signature_error,variance_signature_error,std_signature_error,mean_compound_error,variance_compound_error,mean_numeric_error,mean_categorical_error,mean_signature_reconstruction_loss,mean_compound_reconstruction_bce,mean_signature_sign_accuracy,mean_compound_bitwise_accuracy,error_percentile,predictability_score
5163,Indacaterol (maleate); Indacaterol maleate,144,0.042954836,0.000272823,0.016517352,0.041200943,0.032694127,0.00022227192,0.014908792,0.0064173746,2.300668e-06,0.00032494363,0.00755669,0.1514231906111111,0.029355494,0.9807377843055556,0.9897405999999999,0.013171839515518547,0.9868281604844814
5144,Benproperine (phosphate); Benproperine Phosphate,134,0.042995486,9.150117e-05,0.009565623,0.04263686,0.027620232,7.910402e-05,0.008894045,0.01069044,2.0710877e-06,0.00043667623,0.009194957,0.15394981292537313,0.021867372,0.9790891005970149,0.9931115500000001,0.01332323996971991,0.98667676003028
5135,Goserelin (acetate); Goserelin Acetate,142,0.043010183,0.00022325649,0.014941771,0.040771667,0.03447317,0.0002021806,0.0142190205,0.0067253066,2.7270435e-06,0.00044201486,0.0034465971,0.1493458133028169,0.03799457,0.9805411116901409,0.98607653,0.013474640423921273,0.9865253595760787
5183,Omeprazole (sodium),288,0.043042388,0.00023255344,0.015249702,0.040709764,0.03221125,0.00017125462,0.013086427,0.0052481,3.9608767e-06,0.0003006336,0.011045823,0.17542442378819445,0.057018526,0.9757056492708333,0.9822659,0.013626040878122634,0.9863739591218774
4066,BI-78D3,151,0.04310059,0.00028972418,0.017021284,0.040179435,0.029762859,0.00018738188,0.013688753,0.010284819,1.20133e-05,0.00023607492,0.006011399,0.1484948850331126,0.04147179,0.9821138312582781,0.9847574,0.013777441332323998,0.986222558667676
585,AZD1390; Azd-1390,141,0.04311499,0.00012656301,0.011250023,0.04132003,0.031698804,0.00012399888,0.011135481,0.009209487,2.6282682e-06,0.0003825608,0.004260377,0.1633490970638298,0.02249006,0.9784355919148936,0.9923787,0.01392884178652536,0.9860711582134747
5754,(E)-4-methoxy-4-oxobut-2-enoic acid; Monomethyl Fumarate,4,0.043149605,3.0589024e-05,0.0055307345,0.041305996,0.02095433,2.1348695e-05,0.004620464,0.018620668,8.691663e-07,0.0005845103,0.006915413,0.15637524749999998,0.003803965,0.980672525,0.9988275,0.014080242240726723,0.9859197577592733
5128,Bisoprolol (hemifumarate),139,0.043196853,6.58169e-05,0.008112762,0.043268126,0.029753363,6.743506e-05,0.008211886,0.0073595615,1.8793908e-06,0.00043083346,0.011995527,0.1503397634676259,0.013187139,0.981311926115108,0.9958961999999999,0.014231642694928085,0.985768357305072
5165,"(E)-3-(3-chlorophenyl)-N-(2-((1,1-dioxidotetrahydro-2H-thiopyran-4-yl)(methyl)amino)-2-oxoethyl)acrylamide; ML264",143,0.04326109,0.00014656011,0.012106204,0.042233076,0.031085195,0.00014444847,0.01201867,0.0095949005,1.3998662e-06,0.0003534681,0.0050206,0.1543422954965035,0.0153423725,0.9808430393706293,0.9941374699999999,0.014383043149129448,0.9856169568508706
321,Saquinavir,151,0.043278635,0.00017492149,0.013225789,0.041035093,0.034249306,0.00014508485,0.012045119,0.0066032293,2.3994567e-06,0.00017333527,0.0047828634,0.16863804654966888,0.010979051,0.9781911821192054,0.9975084,0.01453444360333081,0.9854655563966692
5157,Lidocaine (hydrochloride); Lidocaine Hydrochloride,144,0.04334084,0.00010782301,0.010383786,0.042226337,0.03242691,0.00010070366,0.010035121,0.008492577,2.8478582e-06,0.00031181198,0.0047179856,0.15312146049305556,0.0024160882,0.9846470599305555,0.99926716,0.014685844057532173,0.9853141559424679
4096,Daidzin,139,0.043369256,0.00014179676,0.011907846,0.04221754,0.028968273,0.00011294471,0.010627545,0.008365129,2.1975632e-06,0.00019372147,0.01199422,0.2773300290647482,0.0054567326,0.9439046873381296,0.9985344000000002,0.014837244511733535,0.9851627554882665
5528,"Benzo(g)-1,3-benzodioxolo(5,6-a)quinolizinium, 5,6-dihydro-9,10-dimethoxy-, chloride, monohydrate; Berberine (chloride hydrate)",143,0.043382592,0.00016708166,0.012926006,0.042851537,0.03337021,0.00016026737,0.012659676,0.007848328,1.6238598e-06,0.00036806735,0.004180879,0.18013439924475524,0.0036423265000000006,0.9719672067832168,0.9992671599999999,0.014988644965934899,0.9850113550340651
5530,S-Adenosyl-L-methionine (disulfate tosylate),144,0.043402217,0.00013807882,0.011750693,0.04323466,0.034706634,0.00012547293,0.01120147,0.006289637,1.5890841e-06,0.00020716485,0.004729036,0.14911835921527777,0.03681186,0.9822158802777778,0.987249,0.01514004542013626,0.9848599545798638
3760,Larotrectinib,144,0.04356974,0.00011105993,0.010538499,0.041091695,0.031653035,9.6453776e-05,0.009821089,0.0096419025,4.3444575e-06,0.00011698388,0.0045028087,0.164795931125,0.01671361,0.9799380273611111,0.9938443300000002,0.015291445874337624,0.9847085541256624
4076,"5-Fluorouracil; 5-fluoro-1H-pyrimidine-2,4-dione",140,0.04372771,0.000110062625,0.010491073,0.04226337,0.031191554,9.867128e-05,0.009933341,0.009296447,2.9869125e-06,0.00035245708,0.0063384385,0.1712958969642857,0.030037999999999995,0.9778367583571429,0.99179244,0.015442846328538986,0.984557153671461
1838,2-[(E)-[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine; Fluvoxamine,149,0.04373463,0.00031339814,0.017703054,0.040834837,0.030723479,0.00021099279,0.014525588,0.006696197,1.0103249e-05,0.00039155674,0.012473279,0.13799503140268457,0.012193523,0.9818617122818792,0.9954565,0.015594246782740349,0.9844057532172596
5146,"2-Pyridinamine, 3-((1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy)-5-(1-(4-piperidinyl)-1H-pyrazol-4-yl)-, hydrochloride (1:1); Crizotinib (hydrochloride)",143,0.043748286,0.00016784514,0.012955506,0.042859215,0.036145996,0.00016030112,0.012661008,0.0048427708,1.1228993e-06,0.0004431984,0.005341757,0.16200709952447553,0.020364765,0.9771501891608392,0.9936977600000001,0.01574564723694171,0.9842543527630583
3348,H-9; N-(2-Aminoethyl)isoquinoline-5-sulfonamide; N-(2-aminoethyl)isoquinoline-5-sulfonamide,3,0.043845665,8.051384e-06,0.0028374956,0.04285575,0.02067988,2.7952447e-05,0.0052870074,0.0207744,2.4948336e-06,0.00037801484,0.0046315677,0.09431161433333334,0.006097813599999999,1.0,0.9979481,0.015897047691143074,0.9841029523088569
5526,2-chloro-10-(4-methoxybenzoyl)-10H-phenothiazine; Tubulin inhibitor 6,138,0.043915603,0.00014643632,0.012101088,0.04308507,0.032181814,0.00015392363,0.012406597,0.008632598,9.4712254e-07,0.00027457858,0.0060925507,0.17709045992028988,0.006590298,0.974203854057971,0.9982412500000001,0.016048448145344438,0.9839515518546555
4,Quinestrol,144,0.043986626,0.00014854726,0.012187998,0.043537095,0.03566118,0.00015462557,0.012434853,0.0062487083,1.1600883e-06,0.000201346,0.0040729386,0.16533658225,0.016563144,0.97370115375,0.9958962000000001,0.016199848599545798,0.9838001514004542
5532,"2-((3,4-Bis((4-fluorobenzyl)oxy)benzyl)amino)ethanol hydrochloride; XRK3F2",142,0.04406345,7.266705e-05,0.008524497,0.043092266,0.02775725,7.256153e-05,0.008518307,0.011532471,1.6212343e-06,0.00026373693,0.009441959,0.17828713812676056,0.004562479,0.9766187809154929,0.99780154,0.01635124905374716,0.9836487509462528
5533,L-Thyroxine (sodium salt pentahydrate); Levothyroxine sodium pentahydrate,142,0.04407226,0.00011848072,0.010884884,0.042583525,0.031152073,0.00010761674,0.0103738485,0.010658937,1.8380807e-06,0.000318856,0.004394949,0.18949905995774646,0.022811636,0.9722779835211267,0.9929649999999999,0.016502649507948525,0.9834973504920514
5216,Larotrectinib Sulfate; Larotrectinib sulfate,138,0.044101775,0.00014491042,0.012037877,0.04299836,0.030462721,0.00012132694,0.011014849,0.005606256,8.923038e-07,0.0001625644,0.016000569,0.18028858449275362,0.027312942,0.9773632977536231,0.9900337,0.016654049962149888,0.9833459500378501
5139,Ralimetinib Mesylate; Ralimetinib dimesylate,142,0.044102196,0.0001041133,0.0102035925,0.04412436,0.031048305,9.291625e-05,0.009639308,0.008704692,1.7914645e-06,0.0002161229,0.008611947,0.13926132667605634,0.056705963,0.9847575811267605,0.979188,0.016805450416351248,0.9831945495836487
1834,Artemether,139,0.04412298,0.00012145166,0.011020511,0.043405563,0.034082867,0.00010313252,0.01015542,0.007747921,2.894482e-06,0.0001885378,0.0045089633,0.15470957789928055,0.0044369586,0.9797288352517985,0.9988274999999999,0.01695685087055261,0.9830431491294473
5151,Pravastatin (sodium); Pravastatin Sodium,140,0.044202335,0.00012784524,0.011306866,0.04344092,0.029428847,9.8709475e-05,0.009935264,0.0073563005,1.7242924e-06,0.00024592038,0.014736011,0.29849098707142857,0.03468961,0.9384754131428571,0.9869558999999999,0.017108251324753975,0.982891748675246
721,Methylprednisolone Succinate; Methylprednisolone succinate,137,0.04420432,0.00012204872,0.011047565,0.04428075,0.030818483,9.176353e-05,0.009579328,0.008629663,2.978087e-06,0.00015120888,0.009451869,0.15896390598540147,0.018031608,0.9782301018978102,0.9936977599999999,0.01725965177895534,0.9827403482210446
635,Voriconazole,140,0.044246905,0.00016125571,0.012698653,0.04219885,0.031137956,0.00013457875,0.011600807,0.009700642,4.47295e-06,0.00039440228,0.0066588507,0.17145477894285713,0.020910304,0.9730720912857144,0.9925252999999999,0.0174110522331567,0.9825889477668432
2900,Radotinib,141,0.044291057,0.00013916164,0.01179668,0.0425209,0.034800053,0.00013389594,0.011571342,0.0074552493,1.3105463e-06,0.00026556622,0.0039652837,0.14545113884397162,0.018407607,0.983263094680851,0.9928184,0.017562452687358062,0.982437547312642
5527,(+)-Isocorydine; Isocorydine,146,0.044347595,0.0001458854,0.012078302,0.04358998,0.03128496,0.00013387443,0.011570412,0.01097605,3.827715e-06,0.0003668463,0.0040264283,0.16515618198630136,0.011594063,0.9795365117808219,0.99736184,0.017713853141559426,0.9822861468584406
847,Orlistat,149,0.04436629,0.00025179604,0.015868083,0.042148005,0.030133674,0.00016938438,0.013014774,0.009252636,9.771129e-06,0.00026721213,0.009853073,0.1717089167919463,0.02492303,0.9717516036912752,0.99164593,0.01786525359576079,0.9821347464042393
322,Finasteride,150,0.04438295,0.00037091455,0.019259142,0.03891722,0.029230243,0.00029908476,0.017294066,0.009220966,6.1556448e-06,0.00024156307,0.011766851,0.14654383786666667,0.02442569,0.9789518873333333,0.99149936,0.01801665404996215,0.9819833459500379
5148,Tofacitinib (citrate); Tofacitinib Citrate,141,0.04443849,8.498896e-05,0.009218945,0.043383528,0.032033805,8.792868e-05,0.009377028,0.010462499,2.0950206e-06,0.00019401866,0.00380676,0.1486956085106383,0.040316623,0.9828191997163122,0.98461086,0.018168054504163512,0.9818319454958365
5173,Pralsetinib,144,0.044453952,0.0001173886,0.010834602,0.043309957,0.034536723,0.00011792659,0.010859402,0.0074091447,1.7267773e-06,0.000316382,0.0048896186,0.1715496434375,0.04052855,0.976715386736111,0.9853437,0.018319454958364876,0.9816805450416352
2736,AZD-7648; Azd-7648,140,0.044472992,9.863245e-05,0.009931388,0.04402242,0.029982086,9.32075e-05,0.009654405,0.011837638,2.5955212e-06,0.00055202073,0.005085731,0.14981392762142856,0.033734847,0.9822836222857142,0.9891543399999999,0.01847085541256624,0.9815291445874338
767,Posaconazole,137,0.04457398,0.00010120505,0.010060074,0.04368914,0.030652087,8.6977845e-05,0.009326193,0.008498794,2.8506443e-06,0.0003199086,0.010718233,0.1662421125328467,0.042152412,0.9737054367883211,0.9853437,0.0186222558667676,0.9813777441332324
732,Elimusertib; Elimusertib hydrochloride,144,0.04468228,0.00018099185,0.01345332,0.042114917,0.034031823,0.00017709305,0.013307636,0.00854807,1.9049289e-06,0.00014011195,0.004148732,0.15404789508333333,0.017608754,0.9823217308333333,0.9942840299999999,0.018773656320968963,0.981226343679031
5129,Adagrasib,142,0.044689823,0.00016812781,0.012966412,0.043091476,0.031421553,0.00015510152,0.012453971,0.008997611,3.0204533e-06,0.0001309595,0.008488936,0.21762271814788733,0.05754713300000001,0.9587847827464788,0.9788949,0.018925056775170326,0.9810749432248297
3078,c-Kit-IN-1,143,0.044710416,0.00014609042,0.012086787,0.04445422,0.033468973,0.00013605923,0.011664445,0.006572336,1.369768e-06,0.00013619864,0.009283733,0.16176754102097904,0.01884193,0.9791570907692309,0.9936977600000001,0.01907645722937169,0.9809235427706283
5155,Fingolimod (hydrochloride); Fingolimod Hydrochloride,138,0.04471154,0.000106584914,0.010323998,0.043744825,0.031696856,0.000103463535,0.010171699,0.009114384,1.1495347e-06,0.00033144234,0.0076680225,0.15376295135507245,0.0049461015,0.9802858333333334,0.99868095,0.01922785768357305,0.980772142316427
3294,BAY1125976; Bay-1125976,143,0.044749964,8.944535e-05,0.0094575565,0.043912206,0.03290491,9.254166e-05,0.009619857,0.008739896,2.2551847e-06,0.0003119964,0.006085512,0.1360080542237762,0.019855082,0.9856773368531468,0.9929649999999999,0.019379258137774413,0.9806207418622256
3558,Adenine,143,0.044852592,0.0001540114,0.012410133,0.043856606,0.032400507,0.00013854408,0.011770473,0.010298833,3.366246e-06,0.00025458625,0.004204669,0.16260239904895105,0.0077668666,0.9759685875524475,0.9969222,0.019530658591975777,0.9804693414080242
5523,Methyl Aminolevulinate Hydrochloride; Methyl aminolevulinate (hydrochloride),138,0.04486508,0.00010550234,0.010271435,0.042933207,0.03137262,0.00010900295,0.010440449,0.009825544,2.2430456e-06,0.00040660542,0.0071711824,0.1690908281521739,0.0066744154,0.9719216994202899,0.9988274999999999,0.01968205904617714,0.9803179409538229
2701,Tomivosertib,139,0.0448794,0.00012626861,0.011236931,0.043087605,0.029675648,0.000114843344,0.010716498,0.012694153,2.2364798e-06,0.00030277678,0.004898083,0.17096321947482016,0.027944565,0.9768846995683453,0.98959404,0.0198334595003785,0.9801665404996215
5287,Daptomycin,138,0.044922628,0.0001140561,0.010679707,0.043134592,0.030023968,9.482069e-05,0.009737591,0.007866871,1.7968646e-06,0.00012337924,0.01401423,0.22226952357971014,0.008429069,0.9645108913768116,0.9979481,0.019984859954579864,0.9800151400454201
5522,Benztropine (mesylate); Benztropine mesylate,137,0.04493709,0.00014052566,0.0118543515,0.0439412,0.030434173,0.000121211604,0.011009615,0.00894367,2.1737176e-06,0.00021865567,0.011031026,0.19658173151824818,0.009821744,0.9701658125547444,0.9969222,0.020136260408781227,0.9798637395912188
1846,Aliskiren,148,0.044959936,0.00016833631,0.0129744485,0.042853102,0.034335423,0.00013779322,0.011738536,0.008631024,4.6953346e-06,0.00024932687,0.0038872473,0.1441134135608108,0.022717383,0.9835426160810812,0.9913528,0.02028766086298259,0.9797123391370174
243,Abiraterone Acetate; Abiraterone acetate,143,0.045006245,0.00011574913,0.0107586775,0.04457706,0.034293417,0.00010228439,0.0101135755,0.007027239,1.7736143e-06,0.00026241018,0.0072662104,0.15542362702097903,0.011345894,0.9770195455244756,0.99618936,0.02043906131718395,0.979560938682816
5153,Vinblastine (sulfate); Vinblastine Sulfate,143,0.04507003,0.00017070776,0.013065516,0.043087915,0.03524772,0.00016030336,0.012661095,0.007664022,1.5297695e-06,0.0002704878,0.0042083766,0.16108404637062937,0.011587638,0.981484425944056,0.9963359000000002,0.020590461771385314,0.9794095382286147
3315,Capivasertib,141,0.04508607,0.00018107855,0.013456543,0.043213468,0.03219431,0.0001682209,0.012970002,0.009132826,2.3860302e-06,0.00022822518,0.007426583,0.18879686020567377,0.014626465,0.9719834160992908,0.9961893599999999,0.020741862225586678,0.9792581377744133
5838,"(2R)-3-(2-methoxyphenoxy)propane-1,2-diol; Fenesin",4,0.045106035,1.4327087e-05,0.003785114,0.043777805,0.012412466,2.0936475e-06,0.0014469442,0.028823975,2.2066072e-06,0.0004720114,0.0075503816,0.08658132325000001,0.0020905442,1.0,0.9991206,0.02089326267978804,0.9791067373202119
97,Futibatinib,143,0.04510634,0.00011290813,0.010625824,0.043031506,0.03234067,0.00011263422,0.010612927,0.009441547,2.6027374e-06,0.00014559684,0.0065900087,0.16047114596503498,0.015092117,0.9828675041958043,0.9947237400000001,0.0210446631339894,0.9789553368660106
5202,L-Eflornithine (monohydrochloride),140,0.045108646,8.990794e-05,0.00948198,0.043864686,0.031773947,8.793696e-05,0.009377469,0.009871526,2.7862322e-06,0.00022448323,0.0068365512,0.1906084165642857,0.025587864,0.9690607111428571,0.9923787000000001,0.021196063588190765,0.9788039364118092
5187,Lapatinib Ditosylate; Lapatinib ditosylate,138,0.04511648,0.00014962482,0.012232122,0.04432936,0.031015994,0.00014260235,0.011941622,0.010352993,3.0509514e-06,0.00031475094,0.007369086,0.19439828886956523,0.035224505,0.9686344409420291,0.9862230399999999,0.021347464042392128,0.9786525359576079
5521,"2-Naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-, hydrochloride (1:1), (4S,4aS,5aS,6S,12aS)-; Tetracycline (hydrochloride)",136,0.045130152,0.0001230206,0.011091464,0.044676516,0.029568886,9.3995535e-05,0.009695129,0.009153132,2.8243965e-06,0.00022181786,0.012727538,0.16290558829411764,0.040343855,0.9773816509558823,0.9841711999999999,0.02149886449659349,0.9785011355034066
5174,Fluvoxamine (maleate); Fluvoxamine Maleate,145,0.045197416,0.00015278444,0.012360599,0.04281371,0.033242907,0.00014843728,0.012183485,0.009896706,2.9010066e-06,0.0005198131,0.0039076786,0.1749811813862069,0.018006457,0.9744354577931035,0.9934046999999999,0.02165026495079485,0.9783497350492052
5193,5-((6-chloro-5-(1-methylindol-5-yl)-1H-benzimidazol-2-yl)oxy)-2-methylbenzoic acid; EX229,145,0.04521522,0.0001117489,0.010571137,0.044911556,0.033316746,0.00010275461,0.010136793,0.009574567,2.1264425e-06,0.00016497553,0.004581821,0.1711920377862069,0.03364651,0.9771824840000001,0.9894475,0.021801665404996215,0.9781983345950038
5535,Gallic acid (hydrate); Gallic acid monohydrate,291,0.045314323,0.00015320383,0.012377554,0.043741938,0.033667114,0.00015365236,0.01239566,0.0076977788,2.4734568e-06,0.00028822664,0.0077835694,0.160021219395189,0.0022707535,0.9784223272852234,0.9991205999999999,0.02195306585919758,0.9780469341408025
5411,Ligustrazine; Tetramethylpyrazine,138,0.04532003,0.00014888974,0.012202038,0.04354028,0.030137615,0.00013876802,0.011779985,0.009972807,2.8578836e-06,0.00022437565,0.010329461,0.15436158720289855,0.0024439082,0.9761722586231885,0.9991205999999999,0.022104466313398942,0.9778955336866011
5136,Pasireotide (acetate); Pasireotide acetate,146,0.04534372,0.00026297924,0.016216632,0.043098636,0.034746196,0.00019870688,0.014096341,0.007925175,2.5707257e-06,0.00018017342,0.005272628,0.1484480964589041,0.0455524,0.9828623988356164,0.984904,0.022255866767600302,0.9777441332323997
4178,Vilanterol,144,0.045363158,0.00012962324,0.01138522,0.043073855,0.031003535,0.00012481234,0.011171943,0.011791468,1.5752481e-06,0.0001774572,0.005065333,0.19164650549999998,0.012802694,0.9727003941666665,0.9950169,0.022407267221801665,0.9775927327781984
4777,bergenin,145,0.045479372,0.00011319762,0.0106394375,0.043883774,0.030856429,9.9092875e-05,0.00995454,0.0124878045,3.1957254e-06,0.0002852284,0.004156186,0.18620752786206896,0.017496178,0.97250022,0.99428403,0.02255866767600303,0.977441332323997
1338,Pimitespib,140,0.045536596,0.00010220844,0.0101098195,0.044508442,0.03060913,0.00011476691,0.010712932,0.0115811415,1.3905577e-06,0.00010371336,0.006651161,0.1901177516642857,0.032129716,0.9712689113571429,0.9891543399999999,0.022710068130204392,0.9772899318697956
5609,"Valopicitabine; [(2R,3R,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-4-hydroxy-2-(hydroxymethyl)-4-methyloxolan-3-yl] (2S)-2-amino-3-methylbutanoate",3,0.045544922,5.0941876e-06,0.0022570307,0.04670065,0.011141748,3.9819236e-07,0.0006310249,0.031708207,1.5369905e-06,0.0002469597,0.0052911527,0.035517489566666664,0.028367093,1.0,0.9900337,0.022861468584405752,0.9771385314155943
