name,pubchem_cid,smiles,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
sucrose-octaacetate,31340,CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,True,2.0,0.0,2.0,True,2 rings
avibactam,9835049,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(O)(=O)=O,True,2.0,0.0,2.0,True,2 rings
azd2461,44199317,COC1CCN(CC1)C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,True,4.0,3.0,1.0,True,4+ rings
chlormidazole,71821,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,True,3.0,3.0,0.0,True,3 rings
cvt-10216,23661666,CS(=O)(=O)Nc1ccc(cc1)-c1coc2cc(OCc3cccc(c3)C(O)=O)ccc2c1=O,True,4.0,4.0,0.0,True,4+ rings
pg-9,,"C[C@@H](C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C)c1ccc(Br)cc1 |&1:5,7,10,&2:1,r,TLB:13:12:8.9:5.6.11|",True,3.0,1.0,2.0,True,3 rings
epigallocatechin-gallate-(-),65064,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1cc(O)c(O)c(O)c1,True,4.0,3.0,1.0,True,4+ rings
cinchophen,8593,OC(=O)c1cc(nc2ccccc12)-c1ccccc1,True,3.0,3.0,0.0,True,3 rings
ioxilan,73416261,"CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@@H](O)CO)c1I |&1:5,&2:26,r|",True,1.0,1.0,0.0,True,1 ring
mln2480,25161177,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(s1)C(=O)Nc1cc(c(Cl)cn1)C(F)(F)F,True,3.0,3.0,0.0,True,3 rings
bms-626531,59749702,Cc1c(cnn1-c1ncccc1C(F)(F)F)C(=O)Nc1cc(ccc1C)C(=O)NC1CC1,True,4.0,3.0,1.0,True,4+ rings
napamezole,55718,"C(C1=NCCN1)C1=Cc2ccccc2CC1 |t:1,7|",True,3.0,1.0,2.0,True,3 rings
propyl-benzoate,16846,CCCOC(=O)c1ccccc1,True,1.0,1.0,0.0,True,1 ring
deferasirox,214348,OC(=O)c1ccc(cc1)-n1nc(nc1-c1ccccc1O)-c1ccccc1O,True,4.0,4.0,0.0,True,4+ rings
perospirone,115368,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(CC1)c1nsc2ccccc12,True,5.0,2.0,3.0,True,4+ rings
fomepizole,3406,Cc1cn[nH]c1,True,1.0,1.0,0.0,True,1 ring
chlorzoxazone,2733,Clc1ccc2oc(=O)[nH]c2c1,True,2.0,2.0,0.0,True,2 rings
mirogabalin-besylate,59509752,[H][C@@]12C[C@](CN)(CC(O)=O)[C@]1([H])C=C(CC)C2 |t:13|,True,2.0,0.0,2.0,True,2 rings
cefmenoxime,9570757,[H][C@]12SCC(CSc3nnnn3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\c1csc(N)n1)C(O)=O |c:13|,True,4.0,2.0,2.0,True,4+ rings
l-733060,132846,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(c1)C(F)(F)F,True,3.0,2.0,1.0,True,3 rings
tenatoprazole,11552393,COc1ccc2[nH]c(nc2n1)[S@@](=O)Cc1ncc(C)c(OC)c1C |r|,True,3.0,3.0,0.0,True,3 rings
mrx-2843,,CN1CCN(Cc2ccc(cc2)-c2cn([C@H]3CC[C@H](O)CC3)c3nc(NCCC4CC4)ncc23)CC1 |r|,True,6.0,3.0,3.0,True,4+ rings
calcium-levofolinate,135398559,Nc1nc(=O)c2N(C=O)[C@@H](CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1,True,3.0,2.0,1.0,True,3 rings
s-14506,131906,COc1ccc2cccc(N3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2c1,True,4.0,3.0,1.0,True,4+ rings
bml-190,2415,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)N3CCOCC3)c2c1,True,4.0,3.0,1.0,True,4+ rings
arctigenin,64981,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)cc1OC,True,3.0,2.0,1.0,True,3 rings
cefathiamidine,44537522,CC(C)N\C(SCC(=O)N[C@H]1[C@H]2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)=N/C(C)C |c:19|,True,2.0,0.0,2.0,True,2 rings
jph203,24853505,N[C@@H](Cc1cc(Cl)c(OCc2cc(N)cc3nc(oc23)-c2ccccc2)c(Cl)c1)C(O)=O,True,4.0,4.0,0.0,True,4+ rings
nvp-231,4096211,O=C(Nc1nc2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2s1)c1ccccc1,True,7.0,3.0,4.0,True,4+ rings
bms-309403,16122583,CCc1c(c(nn1-c1ccccc1-c1cccc(OCC(O)=O)c1)-c1ccccc1)-c1ccccc1,True,5.0,5.0,0.0,True,4+ rings
butylidenephthalide,642376,CCC\C=C1/OC(=O)c2ccccc12,True,2.0,1.0,1.0,True,2 rings
gr-127935,107780,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,True,5.0,4.0,1.0,True,4+ rings
nvp-tae226,9934347,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(cc2OC)N2CCOCC2)ncc1Cl,True,4.0,3.0,1.0,True,4+ rings
bay1217389,78320750,COc1ccc(Oc2cc(NCCC(F)(F)F)c3ncc(-c4ccc(C(=O)NC5CC5)c(C)c4)n3n2)c(F)c1F,True,5.0,4.0,1.0,True,4+ rings
acriflavinium,2016,C[n+]1c2cc(N)ccc2cc2ccc(N)cc12,True,3.0,3.0,0.0,True,3 rings
ly411575,10435235,C[C@H](NC(=O)[C@@H](O)c1cc(F)cc(F)c1)C(=O)N[C@H]1c2ccccc2-c2ccccc2N(C)C1=O,True,4.0,3.0,1.0,True,4+ rings
levodopa,6971033,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,True,1.0,1.0,0.0,True,1 ring
7-hydroxy-pipat,10317104,CCCN(C\C=C\I)[C@H]1CCc2ccc(O)cc2C1 |&1:8|,True,2.0,1.0,1.0,True,2 rings
dibenzepine,9419,CN(C)CCN1c2ccccc2N(C)c2ccccc2C1=O,True,3.0,2.0,1.0,True,3 rings
levomepromazine,72287,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,True,3.0,2.0,1.0,True,3 rings
meclofenamic-acid,4037,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,True,2.0,2.0,0.0,True,2 rings
chenodeoxycholic-acid,10133,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,True,4.0,0.0,4.0,True,4+ rings
selenomethionine,53262363,C[Se]CC[C@H](N)C(O)=O,True,0.0,0.0,0.0,False,0 rings
int-747,447715,CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@H]([C@H](C)CCC(O)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](O)C[C@@H]12,True,4.0,0.0,4.0,True,4+ rings
azd4547,51039095,COc1cc(CCc2cc(NC(=O)c3ccc(cc3)N3C[C@H](C)N[C@H](C)C3)[nH]n2)cc(OC)c1,True,4.0,3.0,1.0,True,4+ rings
agmatine,199,NCCCCNC(N)=N,True,0.0,0.0,0.0,False,0 rings
meprednisone,5284587,"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:11,t:7|",True,4.0,0.0,4.0,True,4+ rings
st-91,20864,CCc1cccc(CC)c1NC1=NCCN1 |t:12|,True,2.0,1.0,1.0,True,2 rings
4-phenolsulfonic-acid,4765,Oc1ccc(cc1)S(O)(=O)=O,True,1.0,1.0,0.0,True,1 ring
benidipine,656667,COC(=O)C1=C(C)NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)O[C@@H]1CCCN(Cc2ccccc2)C1,True,4.0,2.0,2.0,True,4+ rings
cefepime,5464263,"CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)c1csc(N)n1 |&1:7,&2:8,c:19|",True,4.0,1.0,3.0,True,4+ rings
gemcitabine-elaidate,9828310,CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O,True,2.0,1.0,1.0,True,2 rings
chloropyramine,25295,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,True,2.0,2.0,0.0,True,2 rings
"1,2,3,4,5,6-hexabromocyclohexane",74603,BrC1C(Br)C(Br)C(Br)C(Br)C1Br,True,1.0,0.0,1.0,True,1 ring
donepezil,1150567,COc1cc2C[C@@H](CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC |r|,True,4.0,2.0,2.0,True,4+ rings
verinurad,54767229,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(O)=O,True,3.0,3.0,0.0,True,3 rings
bismuth-subcitrate-potassium,129856537,"OC(=O)C[C@](O)(CC(=O)O[Bi]1OC(=O)C[C@@](O)(CC(O)=O)C(=O)O1)C(O)=O |&1:4,&2:15|",True,1.0,0.0,1.0,True,1 ring
cysteamine,6058,NCCS,True,0.0,0.0,0.0,False,0 rings
tofacitinib,9926791,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,True,3.0,2.0,1.0,True,3 rings
dicloxacillin,18381,Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1c(Cl)cccc1Cl,True,4.0,2.0,2.0,True,4+ rings
etc-206,71766360,O=C(N1CCOCC1)c1ccc(cc1)-c1ccc2ncc(-c3ccc(cc3)C#N)n2c1,True,5.0,4.0,1.0,True,4+ rings
a-438079,11673921,Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,True,3.0,3.0,0.0,True,3 rings
embelin,,CCCCCCCCCCCC1C(=O)C(O)=CC(=O)C1=O |c:15|,True,1.0,0.0,1.0,True,1 ring
dopamine,681,NCCc1ccc(O)c(O)c1,True,1.0,1.0,0.0,True,1 ring
linoleic-acid,5280450,CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,True,0.0,0.0,0.0,False,0 rings
furamidine,126437,NC(=N)c1ccc(cc1)-c1ccc(o1)-c1ccc(cc1)C(N)=N,True,3.0,3.0,0.0,True,3 rings
piboserod,177336,CCCCN1CCC(CNC(=O)c2c3OCCCn3c3ccccc23)CC1,True,4.0,2.0,2.0,True,4+ rings
gr-159897,9953599,COC1(C[S@@](=O)c2ccccc2)CCN(CCc2c[nH]c3ccc(F)cc23)CC1,True,4.0,3.0,1.0,True,4+ rings
norethindrone,6230,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C |t:8|,True,4.0,0.0,4.0,True,4+ rings
bilastine,40467029,CCOCCn1c(nc2ccccc12)C1CCN(CCc2ccc(cc2)C(C)(C)C(O)=O)CC1,True,4.0,3.0,1.0,True,4+ rings
azd2014,25262792,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,True,5.0,3.0,2.0,True,4+ rings
sb-297006,9840971,CCOC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)NC(=O)c1ccccc1,True,2.0,2.0,0.0,True,2 rings
lgd-6972,44625560,Cc1cc(C)c(c(C)c1)-c1ccc(NC(=O)[C@H](Cc2ccc(cc2)C(=O)NCCS(O)(=O)=O)c2ccc(cc2)-c2ccc(cc2)C(C)(C)C)cc1,True,5.0,5.0,0.0,True,4+ rings
droxinostat,568416,Cc1cc(Cl)ccc1OCCCC(=O)NO,True,1.0,1.0,0.0,True,1 ring
pronethalol,25271722,"CC(C)NC[C@@H](O)c1ccc2ccccc2c1 |&1:5,r|",True,2.0,2.0,0.0,True,2 rings
mexeneone,71645,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,True,2.0,2.0,0.0,True,2 rings
atropine,,"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@@H](CO)c1ccccc1 |a:2,5,7,&1:12,THB:9:7:1:3.4|",False,,,,,Invalid/missing SMILES
aminohydroxybutyric-acid,6971281,"NC[C@@H](O)CC(O)=O |&1:2,r|",True,0.0,0.0,0.0,False,0 rings
sc-9,124172,Clc1cccc2c(cccc12)S(=O)(=O)NCCCCCCc1ccccc1,True,3.0,3.0,0.0,True,3 rings
beta-funaltrexamine,5311018,COC(=O)\C=C\C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CC1)c45,True,6.0,1.0,5.0,True,4+ rings
flibanserin,6918248,FC(F)(F)c1cccc(c1)N1CCN(CCn2c3ccccc3[nH]c2=O)CC1,True,4.0,3.0,1.0,True,4+ rings
4-iodo-l-phenylalanine,7047041,N[C@H](Cc1ccc(I)cc1)C(O)=O,True,1.0,1.0,0.0,True,1 ring
betaxolol,6093355,"CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1 |&1:5,r|",True,2.0,1.0,1.0,True,2 rings
cicloprofen,14694110,"C[C@@H](C(O)=O)c1ccc-2c(Cc3ccccc-23)c1 |&1:1,r|",True,3.0,2.0,1.0,True,3 rings
ikk-16,9549298,O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,True,6.0,4.0,2.0,True,4+ rings
dmp-543,9887884,Fc1cc(CC2(Cc3ccnc(F)c3)c3ccccc3C(=O)c3ccccc23)ccn1,True,5.0,4.0,1.0,True,4+ rings
zaprinast,135399235,CCCOc1ccccc1-c1nc(=O)c2n[nH]nc2[nH]1,True,3.0,3.0,0.0,True,3 rings
zm-447439,9914412,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,True,5.0,4.0,1.0,True,4+ rings
cefcapene-pivoxil,5282438,CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(N)n1 |c:16|,True,3.0,1.0,2.0,True,3 rings
adrenosterone,223997,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O |t:9|,True,4.0,0.0,4.0,True,4+ rings
sodium-stibogluconate,,[H][C@@]1(O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@@H](O3)[C@]([H])(O4)[C@H](O)CO)C(O)=O)O[C@H]([C@H]1O2)C(O)=O)[C@H](O)CO,True,4.0,0.0,4.0,True,4+ rings
betrixaban,10275777,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1,True,3.0,3.0,0.0,True,3 rings
czc-54252,44252734,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1)N1CCOCC1,True,4.0,3.0,1.0,True,4+ rings
mkt-077,6912334,CCn1\c(=C/c2cccc[n+]2CC)s\c(=C2\Sc3ccccc3N2C)c1=O,True,4.0,3.0,1.0,True,4+ rings
piclamilast,154575,COc1ccc(cc1OC1CCCC1)C(=O)Nc1c(Cl)cncc1Cl,True,3.0,2.0,1.0,True,3 rings
peruvoside,,"CO[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)[C@@H]1O |a:2,3,8,10,13,16,19,20,23,25,28,&1:5,&2:37,t:33|",True,6.0,0.0,6.0,True,4+ rings
skf-89976a,6604015,OC(=O)[C@H]1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1 |&1:3|,True,3.0,2.0,1.0,True,3 rings
landiolol,114905,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,True,3.0,1.0,2.0,True,3 rings
plerixafor,65015,C(N1CCCNCCNCCCNCC1)c1ccc(CN2CCCNCCNCCCNCC2)cc1,True,3.0,1.0,2.0,True,3 rings
cct128930,17751819,NC1(Cc2ccc(Cl)cc2)CCN(CC1)c1ncnc2[nH]ccc12,True,4.0,3.0,1.0,True,4+ rings
fagomine,72259,OC[C@H]1NCC[C@@H](O)[C@@H]1O,True,1.0,0.0,1.0,True,1 ring
tecovirimat,16124688,FC(F)(F)c1ccc(cc1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O |c:20|,True,6.0,1.0,5.0,True,4+ rings
tavilermide,9808372,NCCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)c2cc(ccc2OCC[C@H](NC1=O)C(=O)NCC(O)=O)[N+]([O-])=O,True,2.0,1.0,1.0,True,2 rings
letosteine,76956360,"CCOC(=O)CSCC[C@H]1N[C@@H](CS1)C(O)=O |&1:9,&2:11,r|",True,1.0,0.0,1.0,True,1 ring
thk5351,91936858,CNc1ccc(cn1)-c1ccc2cc(OC[C@H](O)CF)ccc2n1,True,3.0,3.0,0.0,True,3 rings
choline,305,C[N+](C)(C)CCO,True,0.0,0.0,0.0,False,0 rings
alpha-tochopheryl-acetate,9804881,"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1 |&1:6,&2:11,&3:16,r|",True,2.0,1.0,1.0,True,2 rings
naloxone-benzoylhydrazone,9601084,Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)\C(CC[C@@]35O)=N\NC(=O)c1ccccc1,True,6.0,2.0,4.0,True,4+ rings
guaiacol,460,COc1ccccc1O,True,1.0,1.0,0.0,True,1 ring
paracetamol,1983,CC(=O)Nc1ccc(O)cc1,True,1.0,1.0,0.0,True,1 ring
gemfibrozil,3463,Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1,True,1.0,1.0,0.0,True,1 ring
l-670596,86295146,"CS(=O)(=O)c1ccc(Cn2c3[C@@H](CC(O)=O)CCCc3c3cc(F)cc(F)c23)cc1 |&1:11,r|",True,4.0,3.0,1.0,True,4+ rings
st-1859,14187,Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12,True,4.0,4.0,0.0,True,4+ rings
tracazolate,5522,CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12,True,2.0,2.0,0.0,True,2 rings
lithium-citrate,,[Li].[Li].[Li].OC(=O)CC(O)(CC(O)=O)C(O)=O,True,0.0,0.0,0.0,False,0 rings
gw-9662,644213,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccccc1,True,2.0,2.0,0.0,True,2 rings
ravoxertinib,71727581,Cn1nccc1Nc1nccc(n1)-c1ccn([C@H](CO)c2ccc(Cl)c(F)c2)c(=O)c1,True,4.0,4.0,0.0,True,4+ rings
ly2886721,49837968,NC1=N[C@]2(COC[C@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F |t:1|,True,4.0,2.0,2.0,True,4+ rings
isoxepac,41448,OC(=O)Cc1ccc2OCc3ccccc3C(=O)c2c1,True,3.0,2.0,1.0,True,3 rings
grapiprant,11677589,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,True,4.0,4.0,0.0,True,4+ rings
pitavastatin,5282452,O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O,True,4.0,3.0,1.0,True,4+ rings
l-701252,54687453,Oc1c(C(=O)C2CC2)c(=O)[nH]c2cc(Cl)ccc12,True,3.0,2.0,1.0,True,3 rings
oncrasin-1,872445,Clc1ccc(Cn2cc(C=O)c3ccccc23)cc1,True,3.0,3.0,0.0,True,3 rings
cpccoet,10106002,"CCOC(=O)[C@]12C[C@H]1\C(=N/O)c1ccccc1O2 |&1:5,7,r|",True,3.0,1.0,2.0,True,3 rings
chlorazanil,10374,Nc1ncnc(Nc2ccc(Cl)cc2)n1,True,2.0,2.0,0.0,True,2 rings
dosulepin,5284550,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,True,3.0,2.0,1.0,True,3 rings
rimexolone,5311412,"CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C |c:17,t:13|",True,4.0,0.0,4.0,True,4+ rings
ferulic-acid,445858,COc1cc(\C=C\C(O)=O)ccc1O,True,1.0,1.0,0.0,True,1 ring
lumefantrine,73416445,"CCCCN(CCCC)C[C@@H](O)c1cc(Cl)cc2\C(=C/c3ccc(Cl)cc3)c3cc(Cl)ccc3-c12 |&1:10,r|",True,4.0,3.0,1.0,True,4+ rings
ergosterol,444679,"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |t:13,15|",True,4.0,0.0,4.0,True,4+ rings
bms-690514,11349170,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,True,4.0,3.0,1.0,True,4+ rings
gsk1904529a,25124816,CCc1cc(Nc2nccc(n2)-c2c(nc3ccccn23)-c2ccc(OC)c(c2)C(=O)Nc2c(F)cccc2F)c(OC)cc1N1CCC(CC1)N1CCN(CC1)S(C)(=O)=O,True,8.0,6.0,2.0,True,4+ rings
gabapentin-enacarbil,66864580,"CC(C)C(=O)O[C@@H](C)OC(=O)NCC1(CC(O)=O)CCCCC1 |&1:6,r|",True,1.0,0.0,1.0,True,1 ring
orantinib,5329099,Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,True,3.0,2.0,1.0,True,3 rings
ins316,10368038,"O[C@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O |a:2,18,&1:1,&2:5,&3:9,&4:19|",True,2.0,1.0,1.0,True,2 rings
esmolol,28125476,"COC(=O)CCc1ccc(OC[C@@H](O)CNC(C)C)cc1 |&1:12,r|",True,1.0,1.0,0.0,True,1 ring
imipenem,104838,C[C@@H](O)[C@@H]1[C@H]2CC(SCCNC=N)=C(N2C1=O)C(O)=O |c:12|,True,2.0,0.0,2.0,True,2 rings
sirolimus,134812764,"CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O |c:14,33,t:29,31|",True,4.0,0.0,4.0,True,4+ rings
pha-543613,9930121,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,True,5.0,2.0,3.0,True,4+ rings
ve-822,59472121,CNCc1ccc(cc1)-c1cc(on1)-c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C(C)C,True,4.0,4.0,0.0,True,4+ rings
levo-phencynonate,,"CN1C[C@@H]2CCC[C@H](C1)[C@H]2OC(=O)[C@@](O)(C1CCCC1)c1ccccc1 |&1:7,&2:3,&3:9,&4:13|",True,4.0,1.0,3.0,True,4+ rings
dmh4,5329447,C(CN1CCOCC1)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccccc1,True,5.0,4.0,1.0,True,4+ rings
physostigmine,5983,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,True,3.0,1.0,2.0,True,3 rings
carnitine-(d/l),160907,C[N+](C)(C)C[C@@H](O)CC(O)=O |&1:5|,True,0.0,0.0,0.0,False,0 rings
trametinib,11707110,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O,True,5.0,4.0,1.0,True,4+ rings
fidarestat,449156,"NC(=O)[C@H]1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1 |&1:3,&2:5,r|",True,3.0,1.0,2.0,True,3 rings
as-1949490,44473434,C[C@H](NC(=O)c1sccc1OCc1ccc(Cl)cc1)c1ccccc1,True,3.0,3.0,0.0,True,3 rings
bms-191095,9822753,CC1(C)Oc2ccc(cc2[C@@H]([C@H]1O)N(Cc1ncc[nH]1)c1ccc(Cl)cc1)C#N,True,4.0,3.0,1.0,True,4+ rings
jnj-37822681,16058752,Fc1ccc(CN2CCC(CC2)Nc2ccc(nn2)C(F)(F)F)cc1F,True,3.0,2.0,1.0,True,3 rings
vilazodone,6918314,NC(=O)c1cc2cc(ccc2o1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1,True,5.0,4.0,1.0,True,4+ rings
sparteine-(+),7014,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,True,4.0,0.0,4.0,True,4+ rings
maytansinol-isobutyrate,131857169,"CO[C@@H]1\C=C\C=C(C)\Cc2cc(OC)c(Cl)c(c2)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]2(C)O[C@H]2[C@H](C)[C@@H]2C[C@@]1(O)NC(=O)O2 |c:5,t:3|",True,4.0,1.0,3.0,True,4+ rings
msx-122,11687907,C(Nc1ncccn1)c1ccc(CNc2ncccn2)cc1,True,3.0,3.0,0.0,True,3 rings
isosorbide-dinitrate,6883,[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+]([O-])=O,True,2.0,0.0,2.0,True,2 rings
as-604850,5287855,FC1(F)Oc2ccc(\C=C3/SC(=O)NC3=O)cc2O1,True,3.0,1.0,2.0,True,3 rings
ipragliflozin-l-proline,10453870,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(F)c(Cc2cc3ccccc3s2)c1,True,4.0,3.0,1.0,True,4+ rings
axitinib,6450551,CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)[nH]nc2c1,True,4.0,4.0,0.0,True,4+ rings
kr-33494,25009726,OC(=O)c1nn(CCc2ccccc2)cc1NC(=O)CSc1ccc(Br)cc1,True,3.0,3.0,0.0,True,3 rings
fantofarone,119349,COc1ccc(CCN(C)CCCOc2ccc(cc2)S(=O)(=O)c2c(cn3ccccc23)C(C)C)cc1OC,True,4.0,4.0,0.0,True,4+ rings
gdc-0152,46940575,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)Nc1snnc1-c1ccccc1,True,4.0,2.0,2.0,True,4+ rings
vinpocetine,443955,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c([C@H]23)n1c1ccccc41 |t:5|,True,5.0,2.0,3.0,True,4+ rings
hypoxanthine,790,O=c1nc[nH]c2nc[nH]c12,True,2.0,2.0,0.0,True,2 rings
