gene,gene_col
SOS2,7389
UNC93B1,7390
DDX19A,7391
RALGPS2,7392
RFWD3,7393
PI4K2A,7394
MTMR4,7395
S100PBP,7396
MARK1,7397
PACS2,7398
SAC3D1,7399
ZNF350,7400
ZNF813,7401
FUBP3,7402
LIN7C,7403
LRRC19,7404
TCP11L1,7405
RAB5B,7406
RASSF9,7407
LRRC6,7408
ENDOG,7409
PIN4,7410
SIL1,7411
PMVK,7412
SS18L2,7413
HSD17B1,7414
C9ORF78,7415
PRKACA,7416
ASAP3,7417
WRB,7418
NUDT6,7419
NDUFA7,7420
NFS1,7421
MYCBP,7422
APPL1,7423
NELFE,7424
DERA,7425
SMARCA4,7426
IREB2,7427
TAF9,7428
POGK,7429
SNF8,7430
IK,7431
BABAM1,7432
NBAS,7433
GTF3C3,7434
ALG6,7435
CYP4F11,7436
PMCH,7437
KIF18A,7438
SLC39A9,7439
AGPAT1,7440
NFYA,7441
USP8,7442
RSU1,7443
PEX5,7444
MTMR14,7445
ATP1A3,7446
TMEM183A,7447
NAA35,7448
DCP1A,7449
GAR1,7450
ALKBH1,7451
TPO,7452
CEBPE,7453
GPR107,7454
UPB1,7455
DDC,7456
MAP3K1,7457
FZD3,7458
ZNF24,7459
SEC13,7460
CCDC28B,7461
CRH,7462
PKN2,7463
FOXL2,7464
ALOX12B,7465
SLTM,7466
REX1BD,7467
GPAA1,7468
RWDD3,7469
HYI,7470
XPNPEP2,7471
CCT8,7472
POLD3,7473
CTAGE9,7474
COA4,7475
EMSY,7476
CACNA2D3,7477
CCR6,7478
EVI5,7479
AK2,7480
DPEP2,7481
M6PR,7482
VRTN,7483
FAM20B,7484
ADAMTSL3,7485
SLC6A9,7486
CD244,7487
POLR2H,7488
LYPLA2,7489
ACTR10,7490
UBE2Z,7491
KLHDC2,7492
TMEM9B,7493
BACE1,7494
C1GALT1C1,7495
KHDC4,7496
RBM22,7497
TXLNA,7498
DPP6,7499
NLGN1,7500
ADORA1,7501
PIAS2,7502
NFE2L2,7503
CDC5L,7504
GPN1,7505
ILRUN,7506
ZNF175,7507
RING1,7508
TPRKB,7509
SCN3B,7510
GTF2A2,7511
PMPCA,7512
SETDB1,7513
TRAFD1,7514
RCN3,7515
ECHDC1,7516
TMEM51,7517
COL8A2,7518
PSMD8,7519
AICDA,7520
ARHGEF1,7521
FOLR3,7522
SMARCB1,7523
NPHS2,7524
E2F6,7525
PA2G4,7526
PEX11B,7527
PRB3,7528
MRPL4,7529
MEOX1,7530
TPTE,7531
KCND2,7532
DYNC1I2,7533
WNT2,7534
ZNF365,7535
TTC13,7536
HAUS7,7537
NGF,7538
SOX3,7539
CREB3,7540
SH2D4A,7541
NAA10,7542
KRTAP1-1,7543
SLC30A5,7544
BRD1,7545
MTA2,7546
SNRNP40,7547
GNL3L,7548
MDM4,7549
RABL3,7550
RASAL1,7551
CYP11B1,7552
CLPTM1,7553
SPDEF,7554
NAB2,7555
IQCB1,7556
UTP18,7557
THUMPD2,7558
TRAPPC4,7559
NUP155,7560
POLE,7561
STRN4,7562
DHX15,7563
HS1BP3,7564
MTMR3,7565
CGGBP1,7566
SETX,7567
IL36G,7568
IL36RN,7569
ERMAP,7570
CLK3,7571
SF3A3,7572
ARHGAP26,7573
ERC2,7574
MYO16,7575
PPM1E,7576
CSNK1G3,7577
PTPRF,7578
EXOSC7,7579
SSB,7580
METAP2,7581
POMGNT1,7582
IST1,7583
PDSS2,7584
SLC29A3,7585
SNUPN,7586
GLRX3,7587
EVC,7588
RCL1,7589
ZNF200,7590
PRELID3B,7591
TOPORS,7592
MMP16,7593
ARF6,7594
CIAPIN1,7595
AP1AR,7596
MED8,7597
DRAP1,7598
SMC4,7599
CDCA8,7600
RAB27A,7601
ATP2C1,7602
COQ10B,7603
DCUN1D1,7604
FAM216A,7605
TMA16,7606
EPRS,7607
PCBP4,7608
CPNE3,7609
CPT2,7610
ARHGEF10L,7611
NUPL2,7612
FAM118A,7613
B4GALT1,7614
ADH7,7615
CCT5,7616
GOSR2,7617
GAPVD1,7618
PPP2CA,7619
CCDC51,7620
CDCA3,7621
ZC3H4,7622
TBRG4,7623
ACIN1,7624
MRPS28,7625
STRA6,7626
CLPB,7627
GAPDHS,7628
DIDO1,7629
CLEC1B,7630
SRSF3,7631
RAD51,7632
RPP30,7633
LIPT1,7634
SPAG7,7635
TTLL7,7636
STX4,7637
TMEM62,7638
HP1BP3,7639
JAKMIP2,7640
USH1C,7641
ACADSB,7642
ZNF124,7643
SMIM27,7644
CYLD,7645
BSDC1,7646
CLCC1,7647
PSMC2,7648
PSMC1,7649
MRPL39,7650
POLR2B,7651
PLAA,7652
DALRD3,7653
RB1CC1,7654
MDN1,7655
UBXN1,7656
SCAMP2,7657
NLRX1,7658
SNX17,7659
MAPKBP1,7660
HDHD3,7661
SNRPE,7662
ERH,7663
TMED2,7664
SERPINA4,7665
CAMTA1,7666
SNRPD1,7667
RINT1,7668
TFIP11,7669
ZNF184,7670
REV1,7671
POLR1E,7672
ZNF428,7673
SRSF7,7674
SLC26A6,7675
BMP1,7676
FBXL6,7677
APOBEC3C,7678
SIGMAR1,7679
ARID5A,7680
ERF,7681
CAMTA2,7682
MINDY3,7683
CD3G,7684
IL17RA,7685
PSMB10,7686
KLC2,7687
MTSS1,7688
KLRF1,7689
ZZEF1,7690
COPS6,7691
GGCX,7692
NELFA,7693
METTL17,7694
OPLAH,7695
CERS4,7696
NHLH2,7697
MRPL34,7698
CHKB,7699
COIL,7700
AUP1,7701
ZNF692,7702
GIT2,7703
PRMT5,7704
NDUFS3,7705
KCNF1,7706
BCL7C,7707
TIMM23,7708
POLI,7709
DYNC2LI1,7710
CLUH,7711
IMPAD1,7712
WAPL,7713
GAD2,7714
LGI1,7715
PDHA1,7716
ANKLE2,7717
EDAR,7718
ATAT1,7719
SNX19,7720
COX6C,7721
RWDD2A,7722
PPP2R1A,7723
NOL6,7724
CUL3,7725
SLC17A4,7726
RENBP,7727
COQ4,7728
SECISBP2,7729
MUTYH,7730
SOHLH2,7731
EIF2B2,7732
ENTR1,7733
PCNX4,7734
WDR74,7735
MIPEP,7736
ZNF273,7737
XPA,7738
ACSM5,7739
AAGAB,7740
OARD1,7741
PLEKHG3,7742
SNX16,7743
AKR1C4,7744
ANGPTL3,7745
HRG,7746
RABEP1,7747
ABTB2,7748
MARK3,7749
ZMYM3,7750
MYRIP,7751
TADA3,7752
PTPA,7753
COX16,7754
MRPS15,7755
CEP83,7756
IGF2R,7757
WDR76,7758
MED18,7759
DCAKD,7760
COPG1,7761
CDKAL1,7762
SMU1,7763
CYP21A2,7764
OTUB2,7765
GLMN,7766
NLRP3,7767
CYTH4,7768
TRANK1,7769
CUL1,7770
WHRN,7771
FAM193B,7772
ZMYM4,7773
SPATA5L1,7774
TH,7775
CDK13,7776
NR1H4,7777
HOXA11,7778
KIFC1,7779
ABCB9,7780
CLUAP1,7781
CIAO2B,7782
WDR77,7783
STX10,7784
ZNF23,7785
PRRC2B,7786
BTF3,7787
DBT,7788
TIPRL,7789
MAPKAP1,7790
MPI,7791
ITIH3,7792
ADGRA2,7793
TRIM27,7794
SMARCE1,7795
OXLD1,7796
EBNA1BP2,7797
NDUFAF1,7798
RAB26,7799
HARS,7800
MLX,7801
CEP170B,7802
NFYB,7803
CAMSAP2,7804
TM2D1,7805
KCTD20,7806
CSPP1,7807
TRAM2,7808
UBXN2B,7809
TESMIN,7810
PLA2G6,7811
HUS1,7812
NADSYN1,7813
IKBKB,7814
SFI1,7815
DOCK1,7816
PPP1R11,7817
ATF6,7818
PAQR4,7819
HNRNPU,7820
AMFR,7821
DCTD,7822
STMN1,7823
URI1,7824
COMMD10,7825
PDHB,7826
LTA,7827
NRSN2,7828
RBM23,7829
DOK2,7830
SSR2,7831
C11ORF80,7832
MRPL20,7833
SLC35E1,7834
ADCK2,7835
LPCAT3,7836
UTP6,7837
TPMT,7838
MAP4K2,7839
PAFAH1B3,7840
THOC6,7841
TBK1,7842
RBM42,7843
CNOT7,7844
TBC1D8B,7845
RAB3GAP1,7846
ATG5,7847
NRAS,7848
BECN1,7849
C2CD2L,7850
IFNAR1,7851
SAP30L,7852
CNOT6,7853
LIMS2,7854
POLR1B,7855
PPP1R10,7856
TNIP2,7857
MATR3,7858
KCNH2,7859
PINLYP,7860
CSPG4,7861
OMG,7862
TCHH,7863
APRT,7864
NRDC,7865
ORC2,7866
CNNM3,7867
MORC3,7868
MAML1,7869
ZCCHC10,7870
NIPBL,7871
NEIL3,7872
MEFV,7873
LZTS1,7874
ZNF528,7875
EFNA4,7876
TM9SF4,7877
ZFYVE26,7878
SPTB,7879
RPL35A,7880
INPP5B,7881
ZNF239,7882
MED27,7883
DENR,7884
KIF3A,7885
PRPF6,7886
CEP250,7887
SYNGR1,7888
GSTM5,7889
SCML2,7890
LIMD1,7891
TCF3,7892
COQ9,7893
RGS19,7894
C9ORF116,7895
STARD5,7896
GNAI3,7897
ENTPD5,7898
CCL23,7899
PRKAA1,7900
ARRB1,7901
ZFX,7902
DTYMK,7903
UBE2L3,7904
MRPL2,7905
TNFSF15,7906
GZMM,7907
KHK,7908
COX6A1,7909
ARHGAP4,7910
ENY2,7911
SLC26A4,7912
KLF1,7913
NPHP4,7914
NAIP,7915
KIAA0895,7916
INTS12,7917
MARCH7,7918
CCR10,7919
NOP14,7920
FAM193A,7921
ANGPTL7,7922
APOBEC1,7923
LSM3,7924
RRP1B,7925
MRPL12,7926
BRF2,7927
RPL3,7928
COL5A3,7929
HAUS5,7930
PAGE1,7931
PLA2G1B,7932
CRYBG2,7933
ABCE1,7934
ATG16L1,7935
TUT4,7936
KNTC1,7937
REPS1,7938
BBC3,7939
SCN1B,7940
PROC,7941
ILF3,7942
SLC10A1,7943
SLC17A2,7944
TJAP1,7945
AZI2,7946
CD68,7947
PILRA,7948
VPS8,7949
BLM,7950
VPS13A,7951
BRINP2,7952
RWDD2B,7953
CTPS2,7954
ELOA,7955
STX11,7956
UTY,7957
ZFY,7958
KNOP1,7959
CD6,7960
TROAP,7961
GGA2,7962
PRB1,7963
RPS6KC1,7964
NAT9,7965
MAP1LC3C,7966
SAP30BP,7967
CASKIN2,7968
USP14,7969
RPL15,7970
C8B,7971
G6PC,7972
EPOR,7973
STUM,7974
DNAAF1,7975
TRMT13,7976
FAU,7977
ATP5F1A,7978
PKMYT1,7979
RARG,7980
MRPS18B,7981
TMEM223,7982
TIMM10,7983
ETFDH,7984
RRP15,7985
KANSL1L,7986
ZNF85,7987
MFN1,7988
TSR1,7989
EIF2B1,7990
CHUK,7991
NOC2L,7992
PDCD11,7993
MSH6,7994
TMCO1,7995
SYT13,7996
PLXNB3,7997
EFCAB11,7998
SCNM1,7999
DEDD,8000
BOLA1,8001
SIAH1,8002
EIF4EBP2,8003
YTHDF2,8004
KAT8,8005
LCMT2,8006
MEPCE,8007
PPP1R8,8008
PCF11,8009
IFT74,8010
PTGDR2,8011
PRIM2,8012
BRIP1,8013
KATNB1,8014
C12ORF4,8015
FAM160B2,8016
PCBD1,8017
SGCD,8018
FTSJ1,8019
MFSD5,8020
ZNF629,8021
TRIM32,8022
GTF2E1,8023
MAD2L1BP,8024
TTI1,8025
INTS1,8026
INTS11,8027
PIP5K1C,8028
CASC1,8029
RARS,8030
ARFIP1,8031
PPP6R3,8032
SLC35A1,8033
TERF2IP,8034
NRXN2,8035
HECTD4,8036
RSBN1,8037
HNRNPM,8038
CTCF,8039
AGK,8040
DDX6,8041
HEXIM1,8042
C11ORF68,8043
MUL1,8044
RAN,8045
GEMIN4,8046
NUP54,8047
DNAJC13,8048
THOC5,8049
XRCC6,8050
STAT5A,8051
TMX1,8052
TRA2B,8053
ZDHHC24,8054
PLOD3,8055
ATP13A1,8056
TRAK1,8057
RARA,8058
PNPLA6,8059
P2RY2,8060
TTF1,8061
TOE1,8062
GGNBP2,8063
RBM14,8064
SLC45A2,8065
CLTC,8066
CARS,8067
AHCTF1,8068
CALU,8069
RBBP6,8070
KDM2A,8071
ETV6,8072
CHPF2,8073
CHPF,8074
AP5Z1,8075
TYW1,8076
ASB6,8077
SENP2,8078
TP53BP1,8079
DHX16,8080
APH1B,8081
NUP133,8082
ATG4B,8083
B3GAT1,8084
SDF2,8085
PRB4,8086
RND2,8087
LPO,8088
SMR3B,8089
TTLL1,8090
CTDSP1,8091
PIP4K2B,8092
SCMH1,8093
GLYR1,8094
ATP5PB,8095
C11ORF58,8096
COG4,8097
ZNF804A,8098
SPATA7,8099
PTK2B,8100
ANGEL2,8101
MRPL24,8102
MARCH5,8103
EIF2B4,8104
COPE,8105
SIRT7,8106
ZNF451,8107
WDR12,8108
CIAO1,8109
TXN2,8110
SPATA6,8111
GLB1L,8112
DDX50,8113
EXO1,8114
DSN1,8115
PLCH1,8116
LY6G6D,8117
CDK5RAP1,8118
PPP3CC,8119
FYCO1,8120
CCN6,8121
DTWD1,8122
GFER,8123
TAT,8124
HMCES,8125
ZNF573,8126
UFSP2,8127
FHL5,8128
EMC6,8129
CTNNBL1,8130
SFMBT1,8131
FNDC4,8132
SEPT2,8133
GPN2,8134
LARP4B,8135
VPS26C,8136
AGO1,8137
PCYT2,8138
SETD2,8139
HYAL3,8140
NAPG,8141
SMC2,8142
KMT5A,8143
PRKAR2A,8144
NCKIPSD,8145
UBTF,8146
NUP98,8147
DHX30,8148
LRRC2,8149
FUT3,8150
LIN7A,8151
MIIP,8152
AKAP10,8153
TGIF2,8154
CA6,8155
ASTE1,8156
DCAF15,8157
DOK4,8158
CSE1L,8159
CD207,8160
SUPT16H,8161
ZMYND10,8162
CTLA4,8163
PTCD3,8164
SNX6,8165
MAGEA10,8166
ODR4,8167
MCM9,8168
RIPOR1,8169
REN,8170
SELP,8171
ALX1,8172
NCAPH,8173
UROS,8174
FAM32A,8175
ROR2,8176
CADM3,8177
TM4SF5,8178
FUT2,8179
CCNJ,8180
IBTK,8181
CYP2D6,8182
PHKB,8183
STX8,8184
PPCDC,8185
MICU1,8186
LGSN,8187
CDC25C,8188
NOD1,8189
DCP2,8190
CNOT2,8191
TRIM5,8192
GCN1,8193
TBX21,8194
DDX56,8195
MACO1,8196
EBLN2,8197
SNX4,8198
BTN2A1,8199
PIGZ,8200
DOCK3,8201
TNFRSF4,8202
RIOK2,8203
SIRT2,8204
CDK5RAP2,8205
POMC,8206
CALY,8207
NAA40,8208
PPIE,8209
POLR2K,8210
PNPLA4,8211
SUPT4H1,8212
HIST1H1D,8213
TSN,8214
NT5C,8215
GADD45GIP1,8216
HRK,8217
NRXN1,8218
KRT24,8219
KCNB1,8220
ZC3H7A,8221
SLC25A17,8222
TBCCD1,8223
CD180,8224
POU5F1B,8225
MTREX,8226
ITPKA,8227
ATG7,8228
UCHL5,8229
PMPCB,8230
PTGER1,8231
NAGA,8232
PRKAB1,8233
EIF2S1,8234
TMEM208,8235
FBXO41,8236
EXOC3,8237
DSPP,8238
EDEM2,8239
CHD8,8240
MON1B,8241
NKRF,8242
ELK1,8243
CD47,8244
PITPNM1,8245
CRCP,8246
NCDN,8247
HHLA2,8248
SLC30A10,8249
ANKRD40CL,8250
GUCA2B,8251
TUBAL3,8252
MUS81,8253
ARHGAP19,8254
HIPK2,8255
RPH3A,8256
GABRG2,8257
DIABLO,8258
PTPN18,8259
MAN1B1,8260
PEX16,8261
TEX14,8262
SDAD1,8263
SERPINI2,8264
HELZ,8265
MTG1,8266
CTDSP2,8267
NUDT2,8268
PAIP1,8269
TAF11,8270
SH2D3A,8271
LSM6,8272
FARSA,8273
GYPA,8274
SLC49A3,8275
ARF1,8276
ZBTB5,8277
GABBR2,8278
SNRPD3,8279
CCSER2,8280
ENOX1,8281
NF1,8282
CNOT1,8283
UBE2G1,8284
ASCC1,8285
NF2,8286
ACOT11,8287
RASA3,8288
RBFA,8289
RAD54L,8290
PTPRU,8291
GBF1,8292
MED12,8293
WDR44,8294
MED23,8295
TBC1D17,8296
LBR,8297
TMEM254,8298
RNF7,8299
SLC25A16,8300
ACTR3B,8301
MYO9B,8302
FKBP3,8303
RPAP3,8304
C1ORF112,8305
SLCO1B1,8306
ZNF667,8307
MAP3K2,8308
TBX1,8309
PTPN14,8310
SEMA4G,8311
DHRS7B,8312
ZNF443,8313
MPP6,8314
BRD9,8315
SPP2,8316
ANXA7,8317
TNMD,8318
CABYR,8319
SLC9A8,8320
HSD3B1,8321
LAS1L,8322
PPP1R14D,8323
ING4,8324
MAP4K1,8325
UBE2J1,8326
DAPP1,8327
RHOG,8328
CHAD,8329
DUS1L,8330
RMDN3,8331
APC,8332
RPS28,8333
IP6K1,8334
TNFSF14,8335
STAU2,8336
SPACA9,8337
TRAPPC12,8338
CRIPT,8339
WAS,8340
MAPK14,8341
THAP7,8342
TMEM177,8343
RNASEH2A,8344
INTS7,8345
TIMELESS,8346
COX11,8347
CCR9,8348
KATNA1,8349
KIF18B,8350
LY6G6C,8351
STAMBP,8352
POLQ,8353
SPDL1,8354
PARP3,8355
ITGAX,8356
PLEKHM2,8357
DENND4B,8358
SLC4A8,8359
POLR3B,8360
MRPL16,8361
KAT2A,8362
MGA,8363
MAPK8IP3,8364
TLN2,8365
REST,8366
POLA2,8367
OPA1,8368
PDS5A,8369
SSRP1,8370
AP3B1,8371
AFG3L2,8372
ABT1,8373
FOXI1,8374
ESRRG,8375
RTRAF,8376
CLEC16A,8377
POLR2D,8378
NCAPG2,8379
AAMP,8380
HPCAL4,8381
EXD2,8382
API5,8383
ATF2,8384
SLC24A1,8385
C2ORF72,8386
BIN3,8387
NCL,8388
MTMR6,8389
ARMCX5,8390
NIPAL3,8391
SERPINB8,8392
MPP2,8393
DPAGT1,8394
ZNF688,8395
HMGN2,8396
GTPBP3,8397
VIP,8398
ZNF84,8399
UTP20,8400
ADAM17,8401
DBNDD1,8402
ZSCAN16,8403
CISD1,8404
ELSPBP1,8405
LRP1B,8406
SLC15A1,8407
NEIL1,8408
PLA2G12A,8409
BMP5,8410
MPV17,8411
TAF2,8412
IZUMO4,8413
L3MBTL1,8414
NAALAD2,8415
PHTF1,8416
PNPO,8417
DSTYK,8418
DAZL,8419
DCTN2,8420
ATXN2,8421
PTPN9,8422
TANC2,8423
YEATS2,8424
LMF2,8425
NIPSNAP3B,8426
CRYZL1,8427
ARL2,8428
TEAD3,8429
ANAPC5,8430
ZNF385D,8431
SOCS6,8432
PRKRA,8433
SPAG8,8434
KLF3,8435
UBAP2L,8436
IMMT,8437
SAP130,8438
TGFBRAP1,8439
OGG1,8440
BRPF1,8441
GORASP2,8442
POLR3D,8443
ALG3,8444
FXR2,8445
DENND4A,8446
MED4,8447
TMEM8B,8448
EXOC2,8449
NKAPD1,8450
NFATC2IP,8451
EXOSC9,8452
CHCHD2,8453
FLAD1,8454
MLH3,8455
SLC6A12,8456
MAP2K3,8457
SETMAR,8458
APTX,8459
UBE3A,8460
NUP160,8461
MOGS,8462
ZNF529,8463
HNRNPR,8464
GTDC1,8465
METTL3,8466
SLC25A28,8467
CTIF,8468
PSG4,8469
CLOCK,8470
ANAPC2,8471
NELFB,8472
RHOT1,8473
TRPV6,8474
NECAB3,8475
RPL7,8476
MAP3K11,8477
VPS54,8478
ARAF,8479
PTCD2,8480
AIMP1,8481
C1ORF50,8482
DAP3,8483
KIDINS220,8484
CHRNA5,8485
DCTN6,8486
MIS18A,8487
AGGF1,8488
FKTN,8489
INPP5E,8490
ACOX3,8491
PPWD1,8492
TNS2,8493
PRDM2,8494
CDC23,8495
POLH,8496
DCLRE1B,8497
PITPNB,8498
NEMF,8499
CXXC4,8500
IBSP,8501
TTC4,8502
TMEM33,8503
TMEM248,8504
MYOZ3,8505
POLA1,8506
RPAP2,8507
PLPPR3,8508
CSN3,8509
SULT1E1,8510
TTC27,8511
MR1,8512
SF3B3,8513
RPS6KB2,8514
THAP1,8515
MIA3,8516
TMEM242,8517
ZBTB40,8518
KMT2B,8519
DDX23,8520
FAM214B,8521
SLC15A3,8522
C1ORF105,8523
SLC6A4,8524
CXCR1,8525
RNASEH2B,8526
CCDC102B,8527
XDH,8528
EZH1,8529
TSC1,8530
TOPBP1,8531
WWP1,8532
MYO9A,8533
NUP205,8534
ADGRB3,8535
YARS2,8536
SCAP,8537
BMS1,8538
RASA2,8539
MOCS1,8540
LETM1,8541
CLCN6,8542
UBXN4,8543
VAPB,8544
TRIM26,8545
GPR153,8546
MIS12,8547
ATG9A,8548
LIMK1,8549
CFAP69,8550
CBLIF,8551
DENND5B,8552
CAMSAP1,8553
CD33,8554
RBMX2,8555
TNNI3,8556
SOX12,8557
ANKRD17,8558
CST5,8559
UNC45A,8560
SPN,8561
EXOSC2,8562
SSNA1,8563
ZNF268,8564
ICE2,8565
MTMR9,8566
CASC3,8567
HIRIP3,8568
COPS3,8569
NUP88,8570
CENPA,8571
DSCC1,8572
ACTL6B,8573
RANGAP1,8574
MATK,8575
MRPS22,8576
SMC5,8577
PRPSAP2,8578
NFX1,8579
PREB,8580
RNF8,8581
AGFG1,8582
MRPL35,8583
URB2,8584
TRIM66,8585
OSBP2,8586
FKBP8,8587
LAMC3,8588
PISD,8589
DZIP3,8590
MTO1,8591
RFC1,8592
PARP16,8593
FLCN,8594
CYB5R4,8595
GATB,8596
GPD2,8597
ANKRD1,8598
TSR3,8599
COLGALT1,8600
TTC12,8601
KIAA0319L,8602
SUPT5H,8603
PRKRIP1,8604
RBMS3,8605
KCNN1,8606
KCNK2,8607
TMPRSS6,8608
CTNNBIP1,8609
RGS12,8610
SNU13,8611
TSFM,8612
TNFSF18,8613
C9ORF40,8614
SAYSD1,8615
ELK4,8616
RAB3GAP2,8617
E4F1,8618
ADRA2C,8619
THRA,8620
CBARP,8621
HOXD10,8622
KRI1,8623
SCT,8624
MFAP3,8625
DDX1,8626
NTF3,8627
NCR3,8628
ZNF282,8629
ZNF202,8630
TAF1A,8631
TMEM104,8632
C7ORF26,8633
IL37,8634
GAS8,8635
SLC16A3,8636
HOXA7,8637
CDHR2,8638
EFNA3,8639
NPAT,8640
VGLL1,8641
C5ORF22,8642
TMED10,8643
VAC14,8644
PDZRN4,8645
TFE3,8646
GREB1L,8647
CETP,8648
KRIT1,8649
SMUG1,8650
RAB36,8651
PACRG,8652
FBXO5,8653
PLK4,8654
BLZF1,8655
CRISP2,8656
BRCA2,8657
RIPK1,8658
GPS1,8659
GPKOW,8660
TOM1,8661
CENPN,8662
HNRNPK,8663
FMNL1,8664
CHAF1B,8665
MRPL28,8666
SLC44A1,8667
RAB4B,8668
BBS9,8669
RASSF7,8670
CNNM4,8671
DGCR8,8672
GINS3,8673
MC4R,8674
RASL10A,8675
CENPQ,8676
SKA1,8677
TTC30A,8678
GEMIN6,8679
DNAI1,8680
ORC3,8681
TMEM186,8682
PITPNA,8683
MOSPD3,8684
LAMTOR2,8685
TTC31,8686
MBD4,8687
DDX18,8688
SKI,8689
MRGBP,8690
APOBEC2,8691
LMBR1L,8692
ZNF205,8693
POFUT1,8694
A4GALT,8695
AGER,8696
PES1,8697
MRPS14,8698
MIEF1,8699
KRBOX4,8700
FGF4,8701
PHF7,8702
TUBA3D,8703
DGUOK,8704
LMAN2,8705
ZNF3,8706
PHC3,8707
RIN1,8708
TTPAL,8709
UBXN6,8710
RNF186,8711
STAT2,8712
GATA1,8713
GTF2F1,8714
DCAF7,8715
KRT34,8716
NRG1,8717
RAB1B,8718
EGR4,8719
ZNF384,8720
CXXC1,8721
PSORS1C2,8722
C1ORF68,8723
EPN1,8724
HDAC7,8725
HMX1,8726
KNG1,8727
FUZ,8728
GIT1,8729
KLHL18,8730
MRTFA,8731
XAB2,8732
ZNF254,8733
EFCAB2,8734
EWSR1,8735
TNFSF8,8736
GCC1,8737
FPGT,8738
PHF2,8739
DMAC2,8740
RHOBTB2,8741
TRPM2,8742
GP1BA,8743
LDB1,8744
PUS3,8745
VCX2,8746
MYOG,8747
AP1B1,8748
IL17RC,8749
EIF4ENIF1,8750
CCT3,8751
LARGE1,8752
FAM86B1,8753
HBQ1,8754
FAM189B,8755
SREK1IP1,8756
C19ORF24,8757
TXK,8758
VTI1B,8759
HTN3,8760
HTN1,8761
TTLL3,8762
C17ORF75,8763
NRBP1,8764
ZNF222,8765
TNFSF11,8766
LRRC47,8767
LMF1,8768
OR7A5,8769
ADSS,8770
PARN,8771
GFI1B,8772
ODF2,8773
PADI4,8774
HMGXB3,8775
TTF2,8776
OCRL,8777
MMACHC,8778
TUBGCP2,8779
KLHDC4,8780
PKD1,8781
CHST8,8782
OTC,8783
TRAPPC11,8784
ZMYM1,8785
OCEL1,8786
TGFBR1,8787
ADCY6,8788
SNCB,8789
SULT4A1,8790
THAP4,8791
SPTA1,8792
CTDNEP1,8793
ARFGAP2,8794
RGS7,8795
BNIP1,8796
NRTN,8797
MYH8,8798
FCN2,8799
DNAL4,8800
PLEKHA4,8801
FAAP100,8802
FBXO38,8803
LIFR,8804
ERAL1,8805
YBX2,8806
SRR,8807
JPT2,8808
FASTK,8809
ABCC8,8810
IL3RA,8811
BICRAL,8812
GPR19,8813
MPHOSPH10,8814
ZNF574,8815
TFB1M,8816
NLGN4Y,8817
MVK,8818
RBM28,8819
POLDIP3,8820
ABCD1,8821
THNSL2,8822
HDAC3,8823
YOD1,8824
DHX8,8825
ZNF473,8826
SLC4A1AP,8827
ACTL8,8828
ATP4A,8829
MUC6,8830
PKLR,8831
STK19,8832
BCKDHA,8833
HADHA,8834
OSBP,8835
IGFLR1,8836
RMND5B,8837
C8G,8838
SLC12A6,8839
NCS1,8840
LSM14A,8841
PCNP,8842
C1QTNF1,8843
AP5S1,8844
KIF13A,8845
CDX2,8846
URM1,8847
SLC30A3,8848
TEFM,8849
HSPBP1,8850
VRK3,8851
CBLC,8852
THSD4,8853
PPP5C,8854
ADH6,8855
LY9,8856
PIK3CG,8857
MINDY2,8858
KTN1,8859
SMPD3,8860
PEX7,8861
KCTD15,8862
PLCB2,8863
PTGES2,8864
AMH,8865
CCS,8866
NR2E1,8867
SYPL1,8868
WRN,8869
ASNSD1,8870
COPB2,8871
RB1,8872
PGGT1B,8873
TRAPPC13,8874
DFFA,8875
UBE2W,8876
CLPP,8877
DR1,8878
RNF39,8879
MBNL3,8880
WDR11,8881
DNMT1,8882
LEMD3,8883
USP34,8884
LILRA3,8885
CCL7,8886
EIF2B3,8887
TJP1,8888
PGRMC1,8889
CASP5,8890
TNIP3,8891
CSTF3,8892
IRF3,8893
ATXN3,8894
RAD17,8895
UBIAD1,8896
POP4,8897
PLAC1,8898
RANBP10,8899
CXCR6,8900
C2ORF68,8901
NOL12,8902
MMS19,8903
PPP2R3B,8904
CDKN2D,8905
DLEC1,8906
PTAFR,8907
ZXDC,8908
CAMK2A,8909
MAT1A,8910
NECAB2,8911
LSM12,8912
MPG,8913
ROBO3,8914
BCS1L,8915
IL17B,8916
WDR46,8917
HBE1,8918
ANGEL1,8919
ZNF292,8920
TTC33,8921
TTLL4,8922
MCRS1,8923
F11R,8924
SRBD1,8925
THOC1,8926
RABIF,8927
STIM1,8928
NCOR1,8929
LIPC,8930
PRKAR1B,8931
PARD6A,8932
SUGP2,8933
AUNIP,8934
LDHC,8935
ZNF133,8936
FRG1,8937
HNRNPC,8938
RNF126,8939
VIPAS39,8940
TRIP11,8941
TARBP2,8942
SDR39U1,8943
APBB3,8944
DCUN1D2,8945
XPO4,8946
FOXJ2,8947
CPSF6,8948
KLHL11,8949
GJB5,8950
TMEM40,8951
FAM124B,8952
ARHGEF11,8953
ZNF112,8954
CSF3,8955
RERGL,8956
ZNF207,8957
CLSTN3,8958
DHPS,8959
ZNF444,8960
MPZ,8961
SYTL2,8962
OR10H1,8963
RBM17,8964
EXD3,8965
TP53TG5,8966
ESPN,8967
TXNRD2,8968
KCNK10,8969
ALPG,8970
KRT3,8971
