name,pubchem_cid,smiles,valid_smiles,has_metal,metal_count,metal_symbols,metal_category
pf-06273340,66571548,CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc12,True,False,0,,No metal
cintirorgon,124126348,CC(C)(C[C@H]1CN(c2cc(ccc2O1)-c1cc(F)cc(OC(F)F)c1)S(=O)(=O)c1cccc(c1)C(F)(F)F)C(O)=O,True,False,0,,No metal
neridronic-acid,71237,NCCCCCC(O)(P(O)(O)=O)P(O)(O)=O,True,False,0,,No metal
tyrphostin-ag-99,5328768,NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,True,False,0,,No metal
nampt-in-1,92044379,CC(C)(O)CS(=O)(=O)Nc1ccc2CN(CCc2c1)C(=O)COc1cccnc1,True,False,0,,No metal
vanillylacetone,31211,COc1cc(CCC(C)=O)ccc1O,True,False,0,,No metal
nsc-663284,379077,ClC1=C(NCCN2CCOCC2)C(=O)c2ncccc2C1=O |c:1|,True,False,0,,No metal
sitaxentan,216235,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2cc3OCOc3cc2C)c1Cl,True,False,0,,No metal
osemozotan,198747,C(CNC[C@H]1COc2ccccc2O1)COc1ccc2OCOc2c1,True,False,0,,No metal
drofenine,38988270,CCN(CC)CCOC(=O)[C@@H](C1CCCCC1)c1ccccc1 |&1:10|,True,False,0,,No metal
semapimod,492132,CC(=NNC(N)=N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(cc(c2)C(C)=NNC(N)=N)C(C)=NNC(N)=N)cc(c1)C(C)=NNC(N)=N,True,False,0,,No metal
erteberel,10286159,Oc1ccc(cc1)[C@@H]1Oc2ccc(O)cc2[C@@H]2CCC[C@H]12,True,False,0,,No metal
inc-280,25145656,CNC(=O)c1ccc(cc1F)-c1cnc2ncc(Cc3ccc4ncccc4c3)n2n1,True,False,0,,No metal
acoziborole,44178354,CC1(C)OB(O)c2cc(NC(=O)c3ccc(F)cc3C(F)(F)F)ccc12,True,False,0,,No metal
merimepodib,153241,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,True,False,0,,No metal
bqu57,,"Cc1nn(C)c2OC(=N)C(C#N)[C@@H](c12)c1ccc(cc1)C(F)(F)F |&1:12,r|",True,False,0,,No metal
cnx-2006,56968072,COc1cc(NC2CN(CCF)C2)ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,True,False,0,,No metal
s63845,122197581,CN1CCN(CCOc2ccc(-c3c(sc4ncnc(O[C@H](Cc5ccccc5OCc5ccnn5CC(F)(F)F)C(O)=O)c34)-c3ccc(F)o3)c(C)c2Cl)CC1,True,False,0,,No metal
estrone,5870,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,True,False,0,,No metal
fk-3311,164009,CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,True,False,0,,No metal
tubocurarine,6000,COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4,True,False,0,,No metal
clinofibrate,,"CCC(C)(Oc1ccc(cc1)C1(CCCCC1)c1ccc(O[C@](C)(CC)C(O)=O)cc1)C(O)=O |&1:22,&2:2,r|",True,False,0,,No metal
indirubin,,O=C1Nc2ccccc2\C1=C1\Nc2ccccc2C1=O,True,False,0,,No metal
droxidopa,92974,N[C@@H]([C@H](O)c1ccc(O)c(O)c1)C(O)=O,True,False,0,,No metal
amphotericin-b,91827561,"C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O |t:46,48,50,52,54,56,58|",True,False,0,,No metal
s18986,637863,O=S1(=O)N[C@H]2CCCN2c2ccccc12,True,False,0,,No metal
luzindole,122162,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,True,False,0,,No metal
posaconazole,468595,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O,True,False,0,,No metal
diphemanil,6127,C[N+]1(C)CCC(CC1)=C(c1ccccc1)c1ccccc1,True,False,0,,No metal
methoxyamine,4113,CON,True,False,0,,No metal
perphenazine,4748,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,True,False,0,,No metal
ap-18,9584673,C\C(=C/c1ccc(Cl)cc1)\C(\C)=N\O,True,False,0,,No metal
isoleucine,76551,"CC[C@@H](C)[C@@H](N)C(O)=O |&1:2,&2:4,r|",True,False,0,,No metal
vlx600,6806409,CC(=NNc1nnc2c(n1)[nH]c1c(C)cccc21)c1ccccn1,True,False,0,,No metal
lamivudine,60825,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,True,False,0,,No metal
hemomex-s,11468733,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@@]21C,True,False,0,,No metal
baloxavir-marboxil,124081896,[H][C@@]12COCCN1C(=O)c1c(OCOC(=O)OC)c(=O)ccn1N2[C@H]1c2ccc(F)c(F)c2CSc2ccccc12,True,False,0,,No metal
allylestrenol,235905,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)CC=C |t:8|,True,False,0,,No metal
fulvestrant,57300161,"C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCC[S@@](=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31 |a:1,4,5,6,9,11,&1:21|",True,False,0,,No metal
rwj-21757,135410906,Nc1nc(=O)c2n(CC=C)c(=O)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,True,False,0,,No metal
ttp-22,1536915,Cc1ccc(cc1)-c1csc2ncnc(SCCC(O)=O)c12,True,False,0,,No metal
jnj-26990990,11687376,NS(=O)(=O)NCc1csc2ccccc12,True,False,0,,No metal
taurocholate,6675,C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,True,False,0,,No metal
acy-1215,53340666,ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c1ccccc1)c1ccccc1,True,False,0,,No metal
aniracetam,2196,COc1ccc(cc1)C(=O)N1CCCC1=O,True,False,0,,No metal
nocodazole,4122,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1cccs1,True,False,0,,No metal
tenofovir,464205,C[C@H](Cn1cnc2c(N)ncnc12)OCP(O)(O)=O,True,False,0,,No metal
opicapone,135565903,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(n1)-c1cc(O)c(O)c(c1)[N+]([O-])=O,True,False,0,,No metal
trans-2-undecenoic-acid,5282728,CCCCCCCC\C=C\C(O)=O,True,False,0,,No metal
brefeldin-a,5287620,"C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1 |t:5,16|",True,False,0,,No metal
xibenolol,12179892,"Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C |&1:8,r|",True,False,0,,No metal
plx647,11545419,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1,True,False,0,,No metal
ak-7,1328033,Brc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N2CCCCCC2)c1,True,False,0,,No metal
bi-2536,11364421,CC[C@H]1N(C2CCCC2)c2nc(Nc3ccc(cc3OC)C(=O)NC3CCN(C)CC3)ncc2N(C)C1=O,True,False,0,,No metal
d-delta-tocopherol,92094,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(O)cc(C)c2O1,True,False,0,,No metal
yk-4-279,93948843,"COc1ccc(cc1)C(=O)C[C@@]1(O)C(=O)Nc2c1c(Cl)ccc2Cl |&1:11,r|",True,False,0,,No metal
ha-130,46911532,OB(O)c1cccc(COc2ccc(\C=C3/SC(=O)N(Cc4ccc(F)cc4)C3=O)cc2)c1,True,False,0,,No metal
pd-407824,4369491,Oc1ccc2[nH]c3cc(c4C(=O)NC(=O)c4c3c2c1)-c1ccccc1,True,False,0,,No metal
bx-912,11754511,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1cnc[nH]1,True,False,0,,No metal
itopride,3792,COc1ccc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,True,False,0,,No metal
azm-475271,5330175,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,True,False,0,,No metal
cilazapril,56330,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,True,False,0,,No metal
methylprednisolone-sodium-succinate,16923,"[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C |c:35,t:31|",True,False,0,,No metal
benfluralin,2319,CCCCN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,True,False,0,,No metal
"cp-105,696",9867257,O[C@@H]1[C@@H](Cc2ccc(cc2)-c2ccccc2)COc2cc(ccc12)C1(CCCC1)C(O)=O,True,False,0,,No metal
nedocromil,50294,CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O,True,False,0,,No metal
l-ergothioneine,3037043,C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(O)=O,True,False,0,,No metal
ikk-2-inhibitor,2807869,NC(=O)c1sc(cc1N)-c1ccsc1,True,False,0,,No metal
modaline,17860,Cc1nccnc1N1CCCCC1,True,False,0,,No metal
ite,4668801,COC(=O)c1csc(n1)C(=O)c1c[nH]c2ccccc12,True,False,0,,No metal
istaroxime,9841834,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C\C(CC[C@]34C)=N\OCCN)[C@@H]1CCC2=O,True,False,0,,No metal
antimonyl,,O=C1O[SbH]23OC1C1O[SbH]4(OC(C(O2)C(=O)O3)C(=O)O4)OC1=O,True,False,0,,No metal
ro-90-7501,824226,Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1,True,False,0,,No metal
edelfosine,6610230,"CCCCCCCCCCCCCCCCCCOC[C@H](COP(O)(=O)OCC[N+](C)(C)C)OC |a:20,&1:23|",True,False,0,,No metal
t-5601640,9438169,Cc1cc(on1)C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)C(F)(F)F,True,False,0,,No metal
3-mppi,4013695,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1,True,False,0,,No metal
asunaprevir,16076883,COc1cnc(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)c2cc(Cl)ccc12,True,False,0,,No metal
geniposide,107848,"COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC=C2CO |c:25,t:4|",True,False,0,,No metal
jnj-38877605,46911863,Cn1cc(cn1)-c1ccc2nnc(n2n1)C(F)(F)c1ccc2ncccc2c1,True,False,0,,No metal
treprostinil,6918140,CCCCC[C@H](O)CC[C@H]1[C@H](O)C[C@@H]2Cc3c(C[C@H]12)cccc3OCC(O)=O,True,False,0,,No metal
morphothiadin,129387808,"CCOC(=O)C1=C(CN2CCOCC2)NC(=N[C@@H]1c1ccc(F)cc1Br)c1nccs1 |&1:17,r,c:5,16|",True,False,0,,No metal
shp099,118238298,CC1(N)CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl,True,False,0,,No metal
fimasartan,9870652,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,True,False,0,,No metal
amfenac,2136,Nc1c(CC(O)=O)cccc1C(=O)c1ccccc1,True,False,0,,No metal
bismuth(iii)-trifluoromethanesulfonate,,[Bi].OS(=O)(=O)C(F)(F)F.OS(=O)(=O)C(F)(F)F.OS(=O)(=O)C(F)(F)F,True,True,1,Bi,Contains metal
mirin,137319711,NC1=NC(=O)\C(S1)=C\c1ccc(O)cc1 |t:1|,True,False,0,,No metal
urb597,1383884,NC(=O)c1cccc(c1)-c1cccc(OC(=O)NC2CCCCC2)c1,True,False,0,,No metal
atiprimod,129869,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1,True,False,0,,No metal
cyacetacide,8820,NNC(=O)CC#N,True,False,0,,No metal
(r)-(-)-apomorphine,6005,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,True,False,0,,No metal
a12b4c3,,"CCCCCCCCCC[C@@H](O)[C@H]1C=C[C@H]2[C@@H](N1Nc1ccc(cc1)[N+]([O-])=O)C(=O)N(C2=O)c1ccccc1 |&1:10,&2:12,r,c:13|",True,False,0,,No metal
sodium-nitrite,129009887,[O-][NH2+][O-],True,False,0,,No metal
iododexetimide,14479849,"Ic1ccc(CN2CCC(CC2)[C@]2(CCC(=O)NC2=O)c2ccccc2)cc1 |&1:12,r|",True,False,0,,No metal
ly404187,66857735,"CC(C)S(=O)(=O)NC[C@H](C)c1ccc(cc1)-c1ccc(cc1)C#N |&1:8,r|",True,False,0,,No metal
fgin-1-27,132496,CCCCCCN(CCCCCC)C(=O)Cc1c([nH]c2ccccc12)-c1ccc(F)cc1,True,False,0,,No metal
apy0201,56927660,Cc1cccc(\C=N\Nc2cc(N3CCOCC3)n3nc(cc3n2)-c2ccncc2)c1,True,False,0,,No metal
ethoxzolamide,3295,CCOc1ccc2nc(sc2c1)S(N)(=O)=O,True,False,0,,No metal
methyl-aminolevulinate,157922,COC(=O)CCC(=O)CN,True,False,0,,No metal
inx-08189,49862762,[H][C@@](C)(N[P@](=O)(OC[C@@]1([H])O[C@@]([H])(n2cnc3c(OC)nc(N)nc23)[C@](C)(O)[C@]1([H])O)Oc1cccc2ccccc12)C(=O)OCC(C)(C)C |r|,True,False,0,,No metal
nhi-2,51355147,COC(=O)c1cc2c(cc(cc2n1O)-c1ccccc1)C(F)(F)F,True,False,0,,No metal
letrozole,3902,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1,True,False,0,,No metal
dorsomorphin,11524144,C(CN1CCCCC1)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccncc1,True,False,0,,No metal
nadifloxacin,9850038,"C[C@H]1CCc2c(N3CCC(O)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O |&1:1,r|",True,False,0,,No metal
skf-81297,11957706,Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,True,False,0,,No metal
tolonium,91311512,Cc1cc2nc3ccc(cc3sc2cc1N)=[N+](C)C,True,False,0,,No metal
corticosterone,5753,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO |t:9|,True,False,0,,No metal
kpt-276,71496742,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)N2CC(F)(F)C2)n1,True,False,0,,No metal
mozavaptan,11441742,"CN(C)[C@H]1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3C)cc2)c2ccccc12 |&1:3,r|",True,False,0,,No metal
ac-186,71245042,Oc1ccc(cc1)C1(CCC(F)(F)CC1)c1ccccc1F,True,False,0,,No metal
dspc,5313335,"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC |&1:21,r|",True,False,0,,No metal
kifunensine,130611,OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H]2NC(=O)C(=O)N12,True,False,0,,No metal
gdc-0941,17755052,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3n[nH]cc23)CC1,True,False,0,,No metal
oxyphenbutazone,448033,CCCC[C@H]1C(=O)N(N(C1=O)c1ccc(O)cc1)c1ccccc1 |r|,True,False,0,,No metal
ec-144,11517212,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc23)c1C,True,False,0,,No metal
phenacaine,7588,CCOc1ccc(NC(C)=Nc2ccc(OCC)cc2)cc1,True,False,0,,No metal
ravuconazole,467825,C[C@@H](c1nc(cs1)-c1ccc(cc1)C#N)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,True,False,0,,No metal
bms-ccr2-22,24801690,CSc1ccc(cc1)C(=O)N[C@@H]1CCCC[C@@H]1NC(=O)CNC(=O)c1cc(ccc1NC(=O)NC(C)C)C(F)(F)F,True,False,0,,No metal
act-132577,25099191,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,True,False,0,,No metal
kme-4,6438990,CC(C)(C)c1cc(\C=C2/CCOC2=O)cc(c1O)C(C)(C)C,True,False,0,,No metal
ostarine,11326715,C[C@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,True,False,0,,No metal
incb-3284,,COc1ccc(cn1)[C@]1(O)CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,True,False,0,,No metal
cu-t12-9,91826088,CNc1ccc(cc1-n1cnc(c1)-c1ccc(cc1)C(F)(F)F)[N+]([O-])=O,True,False,0,,No metal
sulbutiamine,3002120,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(Cc1cnc(C)nc1N)C=O)=C(\C)N(Cc1cnc(C)nc1N)C=O,True,False,0,,No metal
ilaprazole,76968095,"COc1ccnc(C[S@@](=O)c2nc3ccc(cc3[nH]2)-n2cccc2)c1C |&1:8,r|",True,False,0,,No metal
tacedinaline,2746,CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N,True,False,0,,No metal
nbi-98782,14580381,COc1cc2CCN3C[C@@H](CC(C)C)[C@H](O)C[C@@H]3c2cc1OC,True,False,0,,No metal
clenbuterol,688428,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(Cl)c1 |r|,True,False,0,,No metal
galidesivir,10445549,Nc1ncnc2c(c[nH]c12)[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O,True,False,0,,No metal
tg-003,1893668,CCN1\C(Sc2ccc(OC)cc12)=C\C(C)=O,True,False,0,,No metal
valrocemide,6918293,CCCC(CCC)C(=O)NCC(N)=O,True,False,0,,No metal
bosutinib,5328940,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,True,False,0,,No metal
parachlorophenol,4684,Oc1ccc(Cl)cc1,True,False,0,,No metal
pyridoxamine,11205997,Cc1ncc(CO)c(CN)c1O,True,False,0,,No metal
plurisin-1,225362,O=C(NNc1ccccc1)c1ccncc1,True,False,0,,No metal
fenbufen,3335,OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1,True,False,0,,No metal
propranolol-(s),91536,CC(C)NC[C@H](O)COc1cccc2ccccc12,True,False,0,,No metal
itx3,1362865,Cc1cc(\C=c2\sc3nc4ccccc4n3c2=O)c(C)n1-c1ccccc1,True,False,0,,No metal
sodium-danshensu,179536,O[C@@H](Cc1ccc(O)c(O)c1)C(O)=O |&1:1|,True,False,0,,No metal
lupanine,91471,[H][C@@]12CCCCN1C[C@@H]1C[C@H]2CN2C(=O)CCC[C@]12[H],True,False,0,,No metal
isodibut,145949,OC(=O)CCCN1C(=O)c2cccc3cccc(C1=O)c23,True,False,0,,No metal
eliprodil,9798372,"O[C@@H](CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1 |&1:1,r|",True,False,0,,No metal
gw-542573x,24885053,COc1ccccc1NC(=O)OCC1CCN(CC1)C(=O)OC(C)(C)C,True,False,0,,No metal
ttnpb,5289501,C\C(=C/c1ccc(cc1)C(O)=O)c1ccc2c(c1)C(C)(C)CCC2(C)C,True,False,0,,No metal
riociguat,11304743,COC(=O)N(C)c1c(N)nc(nc1N)-c1nn(Cc2ccccc2F)c2ncccc12,True,False,0,,No metal
scopine,,CN1[C@H]2C[C@H](O)C[C@@H]1[C@H]1O[C@@H]21,True,False,0,,No metal
ko143,10322450,COc1ccc2c3C[C@@H]4N([C@@H](CC(C)C)c3[nH]c2c1)C(=O)[C@H](CCC(=O)OC(C)(C)C)NC4=O,True,False,0,,No metal
indium(iii)-isopropoxide,,[In].CC(C)O.CC(C)O.CC(C)O,True,True,1,In,Contains metal
pf-04620110,,Nc1ncnc2OCCN(c3ccc(cc3)[C@H]3CC[C@H](CC(O)=O)CC3)C(=O)c12 |r|,True,False,0,,No metal
e7449,135565981,O=c1[nH][nH]c2nc(CN3Cc4ccccc4C3)nc3cccc1c23,True,False,0,,No metal
benzoylpas,10718,OC(=O)c1ccc(NC(=O)c2ccccc2)cc1O,True,False,0,,No metal
sj-733,89508529,Fc1ccc(NC(=O)[C@@H]2[C@H](N(CC(F)(F)F)C(=O)c3ccccc23)c2cccnc2)cc1C#N,True,False,0,,No metal
fosfluconazole,214356,OP(O)(=O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,True,False,0,,No metal
istradefylline,5311037,CCn1c2nc(\C=C\c3ccc(OC)c(OC)c3)n(C)c2c(=O)n(CC)c1=O,True,False,0,,No metal
amcasertib,122412734,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2\C(=O)Nc3ccc(cc23)-c2csc(n2)-c2ccccc2)c1C,True,False,0,,No metal
moxidectin,9832912,"[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(C\C(=N/OC)[C@H](C)[C@H](O5)C(\C)=C\C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O |c:4,t:6,12,45|",True,False,0,,No metal
ono-ae3-208,92978378,"C[C@@H](C(=O)Nc1cc(ccc1CCCC(O)=O)C#N)c1ccc(F)c2ccccc12 |&1:1,r|",True,False,0,,No metal
sb-415286,4210951,Oc1ccc(NC2=C(C(=O)NC2=O)c2ccccc2[N+]([O-])=O)cc1Cl |t:6|,True,False,0,,No metal
tboa-(dl),90479771,N[C@@H]([C@H](OCc1ccccc1)C(O)=O)C(O)=O.N[C@H]([C@@H](OCc1ccccc1)C(O)=O)C(O)=O,True,False,0,,No metal
cc-115,58298318,"CCN1C(=O)CN=C2NC=C(N=C12)c1ccc(nc1C)-c1nnc[nH]1 |c:9,t:6,11|",True,False,0,,No metal
azd5069,56645576,C[C@@H](Oc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)[C@@H](O)CO,True,False,0,,No metal
blonanserin,125564,CCN1CCN(CC1)c1cc(-c2ccc(F)cc2)c2CCCCCCc2n1,True,False,0,,No metal
bp-554,134117,C(COc1ccc2OCOc2c1)CN1CCN(CC1)c1ccccc1,True,False,0,,No metal
jhw-007,,CCCCN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(c1ccc(F)cc1)c1ccc(F)cc1,True,False,0,,No metal
diethylcarbamazine,3052,CCN(CC)C(=O)N1CCN(C)CC1,True,False,0,,No metal
glesatinib,25181472,COCCNCc1ccc(nc1)-c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccc(F)cc4)cc3F)c2s1,True,False,0,,No metal
ursolic-acid,64945,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O |c:9|,True,False,0,,No metal
vesamicol,659840,O[C@@H]1CCCC[C@H]1N1CCC(CC1)c1ccccc1,True,False,0,,No metal
alovudine,33039,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,True,False,0,,No metal
pilocarpine,5910,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O,True,False,0,,No metal
purvalanol-a,456214,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,True,False,0,,No metal
benzethonium,2335,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,True,False,0,,No metal
mefloquine,40692,O[C@H]([C@H]1CCCCN1)c1cc(nc2c(cccc12)C(F)(F)F)C(F)(F)F,True,False,0,,No metal
deoxyarbutin,11521237,"Oc1ccc(O[C@H]2CCCCO2)cc1 |&1:6,r|",True,False,0,,No metal
ly3214996,121408882,Cn1nccc1Nc1nccc(n1)-c1cc2C(=O)N(CCN3CCOCC3)C(C)(C)c2s1,True,False,0,,No metal
ns-11021,24825677,FC(F)(F)c1cc(NC(=S)Nc2ccc(Br)cc2-c2nn[nH]n2)cc(c1)C(F)(F)F,True,False,0,,No metal
monocrotaline,9415,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23 |t:10|,True,False,0,,No metal
masoprocol,688035,"C[C@@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1 |&1:1,&2:11,r|",True,False,0,,No metal
squalamine,72495,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)NCCCNCCCCN)[C@H](C)CC[C@@H](OS(O)(=O)=O)C(C)C,True,False,0,,No metal
mc1568,71311876,Cn1c(\C=C\C(=O)NO)ccc1\C=C\C(=O)c1cccc(F)c1,True,False,0,,No metal
targinine,46906075,CNC(=N)NCCC[C@H](N)C(O)=O,True,False,0,,No metal
xanthone,7020,O=c1c2ccccc2oc2ccccc12,True,False,0,,No metal
alantolactone,72724,C[C@H]1CCC[C@]2(C)C[C@H]3OC(=O)C(=C)[C@H]3C=C12 |t:16|,True,False,0,,No metal
mibampator,9889366,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(cc1)-c1ccc(CCNS(C)(=O)=O)cc1,True,False,0,,No metal
karenitecin,148202,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4c(CC[Si](C)(C)C)c3Cn1c2=O,True,False,0,,No metal
sbe-13,4719406,COc1ccc(CCNCc2ccc(OCc3ccc(Cl)nc3)c(OC)c2)cc1OC,True,False,0,,No metal
ozolinone,76959758,"CN1C(=O)[C@@H](S\C1=C/C(O)=O)N1CCCCC1 |&1:4,r|",True,False,0,,No metal
kw-3902,,"CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)C12C[C@@H]3C[C@H]1C[C@H](C2)C3 |&1:23,&2:21,&3:19,r|",True,False,0,,No metal
